Label,Month,Year,Close (Rs.),Inflation
LPRT.N0000,2,2009,35.25,7.6
LWL.N0000,2,2009,40.53125,7.6
MGT.N0000,2,2009,31.444444444444443,7.6
MIRA.N0000,2,2009,42.5625,7.6
MPRH.N0000,2,2009,54.0,7.6
NDB.N0000,2,2009,100.75,7.6
NEST.N0000,2,2009,319.5208333333333,7.6
NHL.N0000,2,2009,2.011764705882353,7.6
NTB.N0000,2,2009,24.984375,7.6
NTB.W0010,2,2009,4.7,7.6
NTB.W0011,2,2009,5.916666666666667,7.6
ONAL.N0000,2,2009,25.0,7.6
OSEA.N0000,2,2009,9.617647058823529,7.6
PALM.N0000,2,2009,86.25,7.6
PARQ.N0000,2,2009,15.446428571428571,7.6
PDL.N0000,2,2009,25.673076923076923,7.6
RCL.N0000,2,2009,33.80357142857143,7.6
RICH.N0000,2,2009,31.390625,7.6
SAMP.N0000,2,2009,73.8,7.6
SELI.N0000,2,2009,139.0,7.6
SEMB.N0000,2,2009,3.65,7.6
SEYB.N0000,2,2009,39.80882352941177,7.6
SEYB.X0000,2,2009,6.426470588235294,7.6
SHOT.N0000,2,2009,32.333333333333336,7.6
SIRA.N0000,2,2009,1.3705882352941177,7.6
SPEN.N0000,2,2009,364.55555555555554,7.6
SUGA.N0000,2,2009,15.716666666666667,7.6
TAFL.N0000,2,2009,7.886363636363637,7.6
TFC.N0000,2,2009,25.625,7.6
TILE.N0000,2,2009,32.45,7.6
TKYO.N0000,2,2009,133.2,7.6
TKYO.X0000,2,2009,11.264705882352942,7.6
TWOD.N0000,2,2009,62.73529411764706,7.6
TYRE.N0000,2,2009,31.58823529411765,7.6
UDPL.N0000,2,2009,20.694444444444443,7.6
VLL.N0000,2,2009,20.1,7.6
VPEL.N0000,2,2009,3.211764705882353,7.6
WATA.N0000,2,2009,57.083333333333336,7.6
AAIC.N0000,3,2009,51.482142857142854,5.3
ACL.N0000,3,2009,26.25,5.3
AMSL.N0000,3,2009,6.552631578947368,5.3
ARPI.N0000,3,2009,33.65909090909091,5.3
ARPI.R0000,3,2009,8.0,5.3
ASHA.N0000,3,2009,60.25,5.3
ASIR.N0000,3,2009,52.763888888888886,5.3
BFL.N0000,3,2009,9.46875,5.3
BHR.N0000,3,2009,27.441176470588236,5.3
BINN.N0000,3,2009,37.0,5.3
BOGA.N0000,3,2009,11.960526315789474,5.3
BRWN.N0000,3,2009,18.18421052631579,5.3
CARE.N0000,3,2009,50.833333333333336,5.3
CARG.N0000,3,2009,23.625,5.3
CCS.N0000,3,2009,77.5,5.3
CFIN.N0000,3,2009,159.02272727272728,5.3
CFLB.N0000,3,2009,17.15277777777778,5.3
CFT.N0000,3,2009,17.166666666666668,5.3
CFVF.N0000,3,2009,8.8,5.3
CHOU.N0000,3,2009,8.5875,5.3
CIC.N0000,3,2009,31.56578947368421,5.3
CIC.X0000,3,2009,20.321428571428573,5.3
CIND.N0000,3,2009,75.0,5.3
CINV.N0000,3,2009,53.86666666666667,5.3
CLND.W0005,3,2009,1.05,5.3
CLPL.N0000,3,2009,50.53125,5.3
COMB.N0000,3,2009,80.16666666666667,5.3
COMB.X0000,3,2009,63.671875,5.3
CTC.N0000,3,2009,93.1375,5.3
CTCE.N0000,3,2009,112.9375,5.3
CTHR.N0000,3,2009,27.933333333333334,5.3
DFCC.N0000,3,2009,68.44736842105263,5.3
DIAL.N0000,3,2009,4.738095238095238,5.3
DIPD.N0000,3,2009,53.958333333333336,5.3
DIST.N0000,3,2009,60.0,5.3
DPL.N0000,3,2009,4.9868421052631575,5.3
EAST.N0000,3,2009,4.9775,5.3
ELPL.N0000,3,2009,40.63157894736842,5.3
EQIT.N0000,3,2009,18.0,5.3
GHLL.N0000,3,2009,7.869047619047619,5.3
GLAS.N0000,3,2009,1.3111111111111111,5.3
GOOD.N0000,3,2009,134.6875,5.3
GRAN.N0000,3,2009,8.359375,5.3
GREG.N0000,3,2009,22.547619047619047,5.3
HASU.N0000,3,2009,20.56578947368421,5.3
HAYC.N0000,3,2009,44.285714285714285,5.3
HAYL.N0000,3,2009,87.44642857142857,5.3
HDEV.N0000,3,2009,39.0,5.3
HHL.N0000,3,2009,60.18055555555556,5.3
HNB.N0000,3,2009,78.475,5.3
HNB.X0000,3,2009,38.75,5.3
HUEJ.N0000,3,2009,44.9375,5.3
JFIN.N0000,3,2009,146.0,5.3
JINS.N0000,3,2009,6.575,5.3
JKH.N0000,3,2009,58.404761904761905,5.3
KAPI.N0000,3,2009,75.83333333333333,5.3
KGAL.N0000,3,2009,20.266666666666666,5.3
KOTA.N0000,3,2009,16.36842105263158,5.3
KURU.N0000,3,2009,23.2,5.3
LCEM.N0000,3,2009,10.214285714285714,5.3
LDEV.N0000,3,2009,7.75,5.3
LFIN.N0000,3,2009,18.238095238095237,5.3
LIOC.N0000,3,2009,15.976190476190476,5.3
LION.N0000,3,2009,57.333333333333336,5.3
LLUB.N0000,3,2009,103.41666666666667,5.3
LMF.N0000,3,2009,36.875,5.3
LOLC.N0000,3,2009,69.85714285714286,5.3
LWL.N0000,3,2009,37.392857142857146,5.3
MGT.N0000,3,2009,29.818181818181817,5.3
MIRA.N0000,3,2009,30.0,5.3
MORI.N0000,3,2009,333.3333333333333,5.3
MORI.X0000,3,2009,240.0,5.3
MPRH.N0000,3,2009,54.0,5.3
NDB.N0000,3,2009,95.15277777777777,5.3
NEST.N0000,3,2009,286.28125,5.3
NHL.N0000,3,2009,1.8095238095238095,5.3
NTB.N0000,3,2009,24.1875,5.3
NTB.W0010,3,2009,3.6,5.3
NTB.W0011,3,2009,4.94375,5.3
ONAL.N0000,3,2009,26.6875,5.3
OSEA.N0000,3,2009,8.357142857142858,5.3
PALM.N0000,3,2009,80.9375,5.3
PARA.N0000,3,2009,262.5,5.3
PARQ.N0000,3,2009,12.776315789473685,5.3
PDL.N0000,3,2009,24.318181818181817,5.3
RCL.N0000,3,2009,30.291666666666668,5.3
RICH.N0000,3,2009,25.15,5.3
SAMP.N0000,3,2009,68.5,5.3
SELI.N0000,3,2009,125.3125,5.3
SEMB.N0000,3,2009,2.77,5.3
SEYB.N0000,3,2009,33.416666666666664,5.3
SEYB.X0000,3,2009,5.280952380952381,5.3
SHAL.N0000,3,2009,450.0,5.3
SHOT.N0000,3,2009,27.545454545454547,5.3
SIRA.N0000,3,2009,1.2,5.3
SPEN.N0000,3,2009,329.3863636363636,5.3
SUGA.N0000,3,2009,13.470588235294118,5.3
TAFL.N0000,3,2009,6.883333333333334,5.3
TFC.N0000,3,2009,23.375,5.3
TILE.N0000,3,2009,31.931818181818183,5.3
TKYO.N0000,3,2009,120.0,5.3
TKYO.X0000,3,2009,9.475,5.3
TWOD.N0000,3,2009,52.6625,5.3
TYRE.N0000,3,2009,24.86842105263158,5.3
UDPL.N0000,3,2009,20.464285714285715,5.3
VLL.N0000,3,2009,19.979166666666668,5.3
VPEL.N0000,3,2009,3.0238095238095237,5.3
WATA.N0000,3,2009,59.17307692307692,5.3
AAIC.N0000,4,2009,47.583333333333336,2.9
ACL.N0000,4,2009,29.875,2.9
AMSL.N0000,4,2009,7.044117647058823,2.9
ARPI.N0000,4,2009,32.25,2.9
ASHA.N0000,4,2009,65.28571428571429,2.9
ASIR.N0000,4,2009,60.65384615384615,2.9
BFL.N0000,4,2009,10.11111111111111,2.9
BHR.N0000,4,2009,30.015625,2.9
BINN.N0000,4,2009,41.333333333333336,2.9
BOGA.N0000,4,2009,13.161764705882353,2.9
BRWN.N0000,4,2009,18.63888888888889,2.9
CARE.N0000,4,2009,63.5,2.9
CARG.N0000,4,2009,24.875,2.9
CCS.N0000,4,2009,77.10714285714286,2.9
CFIN.N0000,4,2009,156.79166666666666,2.9
CFLB.N0000,4,2009,17.680555555555557,2.9
CFT.N0000,4,2009,19.515625,2.9
CFVF.N0000,4,2009,11.323529411764707,2.9
CHOU.N0000,4,2009,8.383333333333333,2.9
CIC.N0000,4,2009,33.98529411764706,2.9
CIC.X0000,4,2009,21.916666666666668,2.9
CINV.N0000,4,2009,62.890625,2.9
CLND.W0005,4,2009,1.2181818181818183,2.9
CLPL.N0000,4,2009,51.30769230769231,2.9
COMB.N0000,4,2009,83.30555555555556,2.9
COMB.X0000,4,2009,63.75,2.9
CTC.N0000,4,2009,103.98529411764706,2.9
CTCE.N0000,4,2009,113.2,2.9
CTHR.N0000,4,2009,29.84375,2.9
DFCC.N0000,4,2009,76.4375,2.9
DIAL.N0000,4,2009,5.091666666666667,2.9
DIPD.N0000,4,2009,56.925,2.9
DIST.N0000,4,2009,70.91666666666667,2.9
DPL.N0000,4,2009,5.972222222222222,2.9
EAST.N0000,4,2009,5.652777777777778,2.9
ELPL.N0000,4,2009,44.8235294117647,2.9
EQIT.N0000,4,2009,18.59375,2.9
GHLL.N0000,4,2009,8.61111111111111,2.9
GLAS.N0000,4,2009,1.4933333333333332,2.9
GOOD.N0000,4,2009,129.4,2.9
GRAN.N0000,4,2009,8.765625,2.9
GREG.N0000,4,2009,23.86111111111111,2.9
HASU.N0000,4,2009,21.553571428571427,2.9
HAYC.N0000,4,2009,45.5,2.9
HAYL.N0000,4,2009,95.30882352941177,2.9
HDEV.N0000,4,2009,45.794117647058826,2.9
HHL.N0000,4,2009,65.07692307692308,2.9
HNB.N0000,4,2009,81.65,2.9
HNB.X0000,4,2009,36.75,2.9
HUEJ.N0000,4,2009,47.583333333333336,2.9
JINS.N0000,4,2009,8.125,2.9
JKH.N0000,4,2009,65.30555555555556,2.9
KAPI.N0000,4,2009,71.5,2.9
KGAL.N0000,4,2009,21.944444444444443,2.9
KOTA.N0000,4,2009,19.11764705882353,2.9
KURU.N0000,4,2009,24.522727272727273,2.9
LCEM.N0000,4,2009,13.208333333333334,2.9
LDEV.N0000,4,2009,8.617647058823529,2.9
LFIN.N0000,4,2009,19.264705882352942,2.9
LIOC.N0000,4,2009,16.98611111111111,2.9
LION.N0000,4,2009,55.0,2.9
LLUB.N0000,4,2009,112.04166666666667,2.9
LMF.N0000,4,2009,40.76923076923077,2.9
LOLC.N0000,4,2009,75.46153846153847,2.9
LPRT.N0000,4,2009,35.0,2.9
LWL.N0000,4,2009,40.229166666666664,2.9
MGT.N0000,4,2009,33.34090909090909,2.9
MORI.N0000,4,2009,350.0,2.9
MORI.X0000,4,2009,260.0,2.9
NDB.N0000,4,2009,91.70833333333333,2.9
NEST.N0000,4,2009,283.625,2.9
NHL.N0000,4,2009,1.9555555555555557,2.9
NTB.N0000,4,2009,25.833333333333332,2.9
NTB.W0010,4,2009,4.076470588235294,2.9
NTB.W0011,4,2009,4.611538461538462,2.9
ONAL.N0000,4,2009,28.2,2.9
OSEA.N0000,4,2009,8.805555555555555,2.9
PALM.N0000,4,2009,84.10714285714286,2.9
PARQ.N0000,4,2009,13.027777777777779,2.9
PDL.N0000,4,2009,23.854166666666668,2.9
RCL.N0000,4,2009,30.805555555555557,2.9
RICH.N0000,4,2009,25.34375,2.9
SAMP.N0000,4,2009,69.890625,2.9
SELI.N0000,4,2009,128.05,2.9
SEMB.N0000,4,2009,2.841176470588235,2.9
SEYB.N0000,4,2009,36.611111111111114,2.9
SEYB.X0000,4,2009,6.291666666666667,2.9
SHOT.N0000,4,2009,30.0,2.9
SIRA.N0000,4,2009,1.3411764705882354,2.9
SPEN.N0000,4,2009,321.375,2.9
SUGA.N0000,4,2009,14.125,2.9
SUN.N0000,4,2009,196.0,2.9
TAFL.N0000,4,2009,7.683333333333334,2.9
TFC.N0000,4,2009,21.33823529411765,2.9
TILE.N0000,4,2009,32.916666666666664,2.9
TKYO.N0000,4,2009,130.3409090909091,2.9
TKYO.X0000,4,2009,9.708333333333334,2.9
TWOD.N0000,4,2009,55.63235294117647,2.9
TYRE.N0000,4,2009,28.033333333333335,2.9
UDPL.N0000,4,2009,20.770833333333332,2.9
VLL.N0000,4,2009,23.075,2.9
VPEL.N0000,4,2009,3.2411764705882353,2.9
WATA.N0000,4,2009,59.9,2.9
AAIC.N0000,5,2009,50.833333333333336,3.3
ACL.N0000,5,2009,41.25,3.3
AMSL.N0000,5,2009,8.11111111111111,3.3
ARPI.N0000,5,2009,36.05769230769231,3.3
ASHA.N0000,5,2009,66.21153846153847,3.3
ASIR.N0000,5,2009,65.88235294117646,3.3
BFL.N0000,5,2009,11.279411764705882,3.3
BHR.N0000,5,2009,37.18055555555556,3.3
BINN.N0000,5,2009,54.541666666666664,3.3
BOGA.N0000,5,2009,15.96875,3.3
BRWN.N0000,5,2009,21.47222222222222,3.3
CARE.N0000,5,2009,60.0,3.3
CARG.N0000,5,2009,34.72222222222222,3.3
CCS.N0000,5,2009,96.609375,3.3
CFIN.N0000,5,2009,176.09615384615384,3.3
CFLB.N0000,5,2009,20.305555555555557,3.3
CFT.N0000,5,2009,22.48611111111111,3.3
CFVF.N0000,5,2009,12.529411764705882,3.3
CHOU.N0000,5,2009,8.6,3.3
CIC.N0000,5,2009,39.68055555555556,3.3
CIC.X0000,5,2009,25.666666666666668,3.3
CIND.N0000,5,2009,108.5,3.3
CINV.N0000,5,2009,75.875,3.3
CLND.W0005,5,2009,1.4000000000000001,3.3
CLPL.N0000,5,2009,54.453125,3.3
COMB.N0000,5,2009,104.94444444444444,3.3
COMB.X0000,5,2009,77.25,3.3
CTC.N0000,5,2009,115.98333333333333,3.3
CTCE.N0000,5,2009,132.25,3.3
CTHR.N0000,5,2009,36.1875,3.3
DFCC.N0000,5,2009,100.25,3.3
DIAL.N0000,5,2009,5.361111111111111,3.3
DIPD.N0000,5,2009,67.68055555555556,3.3
DIST.N0000,5,2009,87.34722222222223,3.3
DPL.N0000,5,2009,7.138888888888889,3.3
EAST.N0000,5,2009,6.222222222222222,3.3
ELPL.N0000,5,2009,48.28125,3.3
EQIT.N0000,5,2009,20.430555555555557,3.3
GHLL.N0000,5,2009,10.222222222222221,3.3
GLAS.N0000,5,2009,1.788888888888889,3.3
GOOD.N0000,5,2009,132.0,3.3
GRAN.N0000,5,2009,9.819444444444445,3.3
GREG.N0000,5,2009,27.958333333333332,3.3
HASU.N0000,5,2009,23.944444444444443,3.3
HAYC.N0000,5,2009,45.171875,3.3
HAYL.N0000,5,2009,111.32142857142857,3.3
HDEV.N0000,5,2009,62.111111111111114,3.3
HHL.N0000,5,2009,79.36764705882354,3.3
HNB.N0000,5,2009,99.93055555555556,3.3
HNB.X0000,5,2009,44.083333333333336,3.3
HUEJ.N0000,5,2009,52.1875,3.3
JFIN.N0000,5,2009,155.42857142857142,3.3
JINS.N0000,5,2009,7.777777777777778,3.3
JKH.N0000,5,2009,92.41666666666667,3.3
KAPI.N0000,5,2009,79.17857142857143,3.3
KGAL.N0000,5,2009,26.541666666666668,3.3
KOTA.N0000,5,2009,22.77777777777778,3.3
KURU.N0000,5,2009,29.4375,3.3
LCEM.N0000,5,2009,14.38888888888889,3.3
LDEV.N0000,5,2009,10.676470588235293,3.3
LFIN.N0000,5,2009,22.529411764705884,3.3
LIOC.N0000,5,2009,18.38888888888889,3.3
LION.N0000,5,2009,69.54166666666667,3.3
LLUB.N0000,5,2009,117.61764705882354,3.3
LMF.N0000,5,2009,48.59375,3.3
LOLC.N0000,5,2009,88.84375,3.3
LPRT.N0000,5,2009,56.55,3.3
LWL.N0000,5,2009,41.083333333333336,3.3
MGT.N0000,5,2009,37.958333333333336,3.3
MIRA.N0000,5,2009,44.0,3.3
MORI.N0000,5,2009,403.0,3.3
MORI.X0000,5,2009,300.0,3.3
MPRH.N0000,5,2009,56.333333333333336,3.3
NDB.N0000,5,2009,103.31944444444444,3.3
NEST.N0000,5,2009,314.36538461538464,3.3
NHL.N0000,5,2009,2.227777777777778,3.3
NTB.N0000,5,2009,32.208333333333336,3.3
NTB.W0010,5,2009,5.333333333333333,3.3
NTB.W0011,5,2009,6.890625,3.3
ONAL.N0000,5,2009,31.75,3.3
OSEA.N0000,5,2009,10.61111111111111,3.3
PALM.N0000,5,2009,89.09375,3.3
PARQ.N0000,5,2009,13.875,3.3
PDL.N0000,5,2009,25.625,3.3
RCL.N0000,5,2009,35.94117647058823,3.3
RICH.N0000,5,2009,31.27777777777778,3.3
SAMP.N0000,5,2009,89.56944444444444,3.3
SELI.N0000,5,2009,152.5,3.3
SEMB.N0000,5,2009,3.1294117647058823,3.3
SEYB.N0000,5,2009,37.59722222222222,3.3
SEYB.X0000,5,2009,6.902777777777778,3.3
SHOT.N0000,5,2009,37.90909090909091,3.3
SIRA.N0000,5,2009,1.5388888888888888,3.3
SPEN.N0000,5,2009,382.8125,3.3
SUGA.N0000,5,2009,18.166666666666668,3.3
SUN.N0000,5,2009,177.0,3.3
TAFL.N0000,5,2009,8.140625,3.3
TFC.N0000,5,2009,19.305555555555557,3.3
TILE.N0000,5,2009,39.0,3.3
TKYO.N0000,5,2009,137.8125,3.3
TKYO.X0000,5,2009,10.73611111111111,3.3
TWOD.N0000,5,2009,66.19444444444444,3.3
TYRE.N0000,5,2009,31.65277777777778,3.3
UDPL.N0000,5,2009,22.204545454545453,3.3
VLL.N0000,5,2009,23.933333333333334,3.3
VPEL.N0000,5,2009,3.3333333333333335,3.3
WATA.N0000,5,2009,69.57692307692308,3.3
AAIC.N0000,6,2009,50.47727272727273,0.9
ACL.N0000,6,2009,46.63636363636363,0.9
AMSL.N0000,6,2009,8.886363636363637,0.9
ARPI.N0000,6,2009,41.47727272727273,0.9
ASIR.N0000,6,2009,67.828125,0.9
BFL.N0000,6,2009,12.763157894736842,0.9
BHR.N0000,6,2009,46.92045454545455,0.9
BINN.N0000,6,2009,55.69230769230769,0.9
BOGA.N0000,6,2009,19.976190476190474,0.9
BRWN.N0000,6,2009,30.34090909090909,0.9
CARE.N0000,6,2009,60.0,0.9
CARG.N0000,6,2009,44.72727272727273,0.9
CCS.N0000,6,2009,116.14285714285714,0.9
CFIN.N0000,6,2009,227.8181818181818,0.9
CFLB.N0000,6,2009,25.03409090909091,0.9
CFT.N0000,6,2009,26.30952380952381,0.9
CFVF.N0000,6,2009,14.284090909090908,0.9
CHOU.N0000,6,2009,14.806818181818182,0.9
CIC.N0000,6,2009,52.88636363636363,0.9
CIC.X0000,6,2009,33.44318181818182,0.9
CIND.N0000,6,2009,116.75,0.9
CINV.N0000,6,2009,90.35227272727273,0.9
CLND.W0005,6,2009,1.475,0.9
CLPL.N0000,6,2009,52.916666666666664,0.9
COMB.N0000,6,2009,129.5340909090909,0.9
COMB.X0000,6,2009,83.36363636363636,0.9
CTC.N0000,6,2009,112.25,0.9
CTCE.N0000,6,2009,136.70833333333334,0.9
CTHR.N0000,6,2009,43.36904761904762,0.9
DFCC.N0000,6,2009,125.61363636363636,0.9
DIAL.N0000,6,2009,5.340909090909091,0.9
DIPD.N0000,6,2009,80.75,0.9
DIST.N0000,6,2009,83.5,0.9
DPL.N0000,6,2009,8.238636363636363,0.9
EAST.N0000,6,2009,7.079545454545454,0.9
ELPL.N0000,6,2009,54.54545454545455,0.9
EQIT.N0000,6,2009,22.34090909090909,0.9
GHLL.N0000,6,2009,11.840909090909092,0.9
GLAS.N0000,6,2009,1.9272727272727272,0.9
GOOD.N0000,6,2009,186.8125,0.9
GRAN.N0000,6,2009,10.647727272727273,0.9
GREG.N0000,6,2009,29.147727272727273,0.9
HASU.N0000,6,2009,29.568181818181817,0.9
HAYC.N0000,6,2009,50.035714285714285,0.9
HAYL.N0000,6,2009,122.4125,0.9
HDEV.N0000,6,2009,85.25,0.9
HHL.N0000,6,2009,93.77272727272727,0.9
HNB.N0000,6,2009,116.32954545454545,0.9
HNB.X0000,6,2009,48.69318181818182,0.9
HUEJ.N0000,6,2009,57.3125,0.9
JFIN.N0000,6,2009,167.91666666666666,0.9
JINS.N0000,6,2009,7.954545454545454,0.9
JKH.N0000,6,2009,123.75,0.9
KAPI.N0000,6,2009,77.69642857142857,0.9
KGAL.N0000,6,2009,32.69047619047619,0.9
KOTA.N0000,6,2009,28.09090909090909,0.9
KURU.N0000,6,2009,31.21153846153846,0.9
LCEM.N0000,6,2009,19.397727272727273,0.9
LDEV.N0000,6,2009,12.775,0.9
LFIN.N0000,6,2009,33.98863636363637,0.9
LIOC.N0000,6,2009,17.579545454545453,0.9
LION.N0000,6,2009,70.4375,0.9
LLUB.N0000,6,2009,119.68181818181819,0.9
LMF.N0000,6,2009,43.773809523809526,0.9
LOLC.N0000,6,2009,106.89285714285714,0.9
LPRT.N0000,6,2009,65.0,0.9
LWL.N0000,6,2009,44.0,0.9
MGT.N0000,6,2009,39.43421052631579,0.9
MIRA.N0000,6,2009,43.708333333333336,0.9
MORI.N0000,6,2009,417.97727272727275,0.9
MORI.X0000,6,2009,359.0833333333333,0.9
MPRH.N0000,6,2009,75.75,0.9
NDB.N0000,6,2009,133.7840909090909,0.9
NEST.N0000,6,2009,353.05357142857144,0.9
NHL.N0000,6,2009,2.581818181818182,0.9
NTB.N0000,6,2009,33.98863636363637,0.9
NTB.W0010,6,2009,5.818181818181818,0.9
NTB.W0011,6,2009,6.7625,0.9
ONAL.N0000,6,2009,32.642857142857146,0.9
OSEA.N0000,6,2009,12.681818181818182,0.9
PALM.N0000,6,2009,107.19117647058823,0.9
PARQ.N0000,6,2009,13.642857142857142,0.9
PDL.N0000,6,2009,27.84722222222222,0.9
RCL.N0000,6,2009,42.476190476190474,0.9
RICH.N0000,6,2009,37.96590909090909,0.9
SAMP.N0000,6,2009,109.76136363636364,0.9
SELI.N0000,6,2009,202.66666666666666,0.9
SEMB.N0000,6,2009,3.9909090909090907,0.9
SEYB.N0000,6,2009,35.26136363636363,0.9
SEYB.X0000,6,2009,6.636363636363637,0.9
SHOT.N0000,6,2009,43.88461538461539,0.9
SIRA.N0000,6,2009,1.6227272727272728,0.9
SPEN.N0000,6,2009,598.2613636363636,0.9
SUGA.N0000,6,2009,19.71590909090909,0.9
TAFL.N0000,6,2009,8.357142857142858,0.9
TFC.N0000,6,2009,19.65909090909091,0.9
TILE.N0000,6,2009,43.28947368421053,0.9
TKYO.N0000,6,2009,160.8875,0.9
TKYO.X0000,6,2009,13.204545454545455,0.9
TWOD.N0000,6,2009,73.86363636363636,0.9
TYRE.N0000,6,2009,42.39772727272727,0.9
UDPL.N0000,6,2009,24.325,0.9
VLL.N0000,6,2009,25.928571428571427,0.9
VPEL.N0000,6,2009,3.3227272727272723,0.9
WATA.N0000,6,2009,72.84615384615384,0.9
AAIC.N0000,7,2009,52.85,1.1
ACL.N0000,7,2009,48.81818181818182,1.1
AMSL.N0000,7,2009,8.75,1.1
ARPI.N0000,7,2009,40.2,1.1
ASHA.N0000,7,2009,83.54166666666667,1.1
ASIR.N0000,7,2009,67.91666666666667,1.1
BFL.N0000,7,2009,13.592105263157896,1.1
BHR.N0000,7,2009,50.65909090909091,1.1
BINN.N0000,7,2009,58.43181818181818,1.1
BOGA.N0000,7,2009,20.595238095238095,1.1
BRWN.N0000,7,2009,34.02272727272727,1.1
CARE.N0000,7,2009,61.0,1.1
CARG.N0000,7,2009,45.72727272727273,1.1
CCS.N0000,7,2009,129.09375,1.1
CFIN.N0000,7,2009,226.0,1.1
CFLB.N0000,7,2009,27.306818181818183,1.1
CFT.N0000,7,2009,26.078125,1.1
CFVF.N0000,7,2009,13.0,1.1
CHOU.N0000,7,2009,30.75,1.1
CIC.N0000,7,2009,57.02272727272727,1.1
CIC.X0000,7,2009,36.95454545454545,1.1
CIND.N0000,7,2009,114.8409090909091,1.1
CINV.N0000,7,2009,104.60714285714286,1.1
CLND.W0005,7,2009,1.4444444444444444,1.1
CLPL.N0000,7,2009,50.04761904761905,1.1
COMB.N0000,7,2009,136.39772727272728,1.1
COMB.X0000,7,2009,83.67045454545455,1.1
CTC.N0000,7,2009,119.26190476190476,1.1
CTCE.N0000,7,2009,141.09375,1.1
CTHR.N0000,7,2009,42.6875,1.1
DFCC.N0000,7,2009,135.125,1.1
DIAL.N0000,7,2009,5.375,1.1
DIPD.N0000,7,2009,79.32142857142857,1.1
DIST.N0000,7,2009,86.5,1.1
DPL.N0000,7,2009,8.715909090909092,1.1
EAST.N0000,7,2009,6.9375,1.1
ELPL.N0000,7,2009,56.86904761904762,1.1
EQIT.N0000,7,2009,22.654761904761905,1.1
GHLL.N0000,7,2009,13.181818181818182,1.1
GLAS.N0000,7,2009,1.7772727272727273,1.1
GOOD.N0000,7,2009,212.25,1.1
GRAN.N0000,7,2009,11.5,1.1
GREG.N0000,7,2009,25.386363636363637,1.1
HASU.N0000,7,2009,30.295454545454547,1.1
HAYC.N0000,7,2009,50.708333333333336,1.1
HAYL.N0000,7,2009,133.38636363636363,1.1
HDEV.N0000,7,2009,120.04545454545455,1.1
HHL.N0000,7,2009,98.075,1.1
HNB.N0000,7,2009,121.47619047619048,1.1
HNB.X0000,7,2009,51.71590909090909,1.1
HUEJ.N0000,7,2009,57.333333333333336,1.1
JFIN.N0000,7,2009,172.5,1.1
JINS.N0000,7,2009,7.420454545454546,1.1
JKH.N0000,7,2009,134.04545454545453,1.1
KAPI.N0000,7,2009,71.025,1.1
KGAL.N0000,7,2009,33.82954545454545,1.1
KOTA.N0000,7,2009,30.102272727272727,1.1
KURU.N0000,7,2009,30.716666666666665,1.1
LCEM.N0000,7,2009,29.886363636363637,1.1
LDEV.N0000,7,2009,13.421052631578947,1.1
LFIN.N0000,7,2009,33.81818181818182,1.1
LIOC.N0000,7,2009,16.170454545454547,1.1
LION.N0000,7,2009,78.875,1.1
LLUB.N0000,7,2009,123.5875,1.1
LMF.N0000,7,2009,43.14473684210526,1.1
LOLC.N0000,7,2009,103.81818181818181,1.1
LPRT.N0000,7,2009,63.9375,1.1
LWL.N0000,7,2009,42.98863636363637,1.1
MGT.N0000,7,2009,39.39705882352941,1.1
MIRA.N0000,7,2009,44.84090909090909,1.1
MORI.N0000,7,2009,437.82142857142856,1.1
MORI.X0000,7,2009,385.625,1.1
MPRH.N0000,7,2009,84.875,1.1
NDB.N0000,7,2009,159.4318181818182,1.1
NEST.N0000,7,2009,349.0769230769231,1.1
NHL.N0000,7,2009,2.604545454545455,1.1
NTB.N0000,7,2009,31.15909090909091,1.1
NTB.W0010,7,2009,5.25,1.1
NTB.W0011,7,2009,5.916666666666667,1.1
ONAL.N0000,7,2009,32.8125,1.1
OSEA.N0000,7,2009,13.545454545454545,1.1
PALM.N0000,7,2009,112.05,1.1
PARQ.N0000,7,2009,13.1,1.1
PDL.N0000,7,2009,28.392857142857142,1.1
RCL.N0000,7,2009,41.35227272727273,1.1
RICH.N0000,7,2009,35.30681818181818,1.1
SAMP.N0000,7,2009,109.88636363636364,1.1
SELI.N0000,7,2009,237.1875,1.1
SEMB.N0000,7,2009,4.290909090909091,1.1
SEYB.N0000,7,2009,32.18181818181818,1.1
SEYB.X0000,7,2009,6.714285714285714,1.1
SHAL.N0000,7,2009,515.125,1.1
SHOT.N0000,7,2009,48.38636363636363,1.1
SIRA.N0000,7,2009,1.7590909090909093,1.1
SPEN.N0000,7,2009,637.2916666666666,1.1
SUGA.N0000,7,2009,21.897727272727273,1.1
SUN.N0000,7,2009,160.08333333333334,1.1
TAFL.N0000,7,2009,8.236842105263158,1.1
TFC.N0000,7,2009,24.852272727272727,1.1
TILE.N0000,7,2009,43.93421052631579,1.1
TKYO.N0000,7,2009,154.27941176470588,1.1
TKYO.X0000,7,2009,13.5,1.1
TWOD.N0000,7,2009,72.1590909090909,1.1
TYRE.N0000,7,2009,44.94318181818182,1.1
UDPL.N0000,7,2009,30.5,1.1
VLL.N0000,7,2009,26.235294117647058,1.1
VPEL.N0000,7,2009,3.3545454545454545,1.1
WATA.N0000,7,2009,70.5,1.1
AAIC.N0000,8,2009,51.166666666666664,0.9
ACL.N0000,8,2009,48.9625,0.9
AMSL.N0000,8,2009,8.5,0.9
ARPI.N0000,8,2009,38.59375,0.9
ASHA.N0000,8,2009,90.25,0.9
