,20150504
13:44:00,-0.000527843770503
13:45:00,-0.00337156965007
13:46:00,0.00198465267578
13:47:00,0.00264009129652
13:48:00,0.00190971708628
13:49:00,-0.00131665588475
13:50:00,0.000658544640197
13:51:00,0.0
13:52:00,0.000592319606643
13:53:00,-0.000526488988799
13:54:00,0.000592280626705
13:55:00,0.00655740054616
13:56:00,0.00397900136862
13:57:00,-0.00391364402733
13:58:00,-0.000849978801704
13:59:00,-0.00281662649775
14:00:00,-0.000656168002545
14:01:00,0.0034727945003
14:02:00,0.000130813002999
14:03:00,-0.0013743907396
14:04:00,0.0020935565383
14:05:00,0.00514977833782
14:06:00,0.0022082232783
14:07:00,-0.000908677936217
14:08:00,-0.0029263555268
14:09:00,-0.00045598150808
14:10:00,0.000390854021
14:11:00,0.00292654584057
14:12:00,0.000908736918307
14:13:00,-0.00253353823764
14:14:00,0.00253353823764
14:15:00,0.0004540589706
14:16:00,-0.0012978587156
14:17:00,-0.00129954534209
14:18:00,0.00064998377329
14:19:00,-0.00064998377329
14:20:00,0.00194868525453
14:21:00,0.0046614094505
14:22:00,0.0111122959958
14:23:00,0.00102151576271
14:24:00,0.00114795930974
14:25:00,-0.00127559172855
14:26:00,-0.00377250359493
14:27:00,0.00606739846327
14:28:00,0.00590421675162
14:29:00,-0.0055858974747
14:30:00,-0.000636739913268
14:31:00,-0.00427664775907
14:32:00,0.0
14:33:00,-0.000127942681853
14:34:00,0.00178970964997
14:35:00,0.00261488079096
14:36:00,0.00489247092105
14:37:00,-0.0112181685102
14:38:00,0.0
14:39:00,-6.41005096211e-05
14:40:00,0.00511510066677
14:41:00,-0.00704002907635
14:42:00,0.00831472650836
14:43:00,-0.00638979809877
14:44:00,-0.00643089033029
14:45:00,-0.00647251450562
14:46:00,-0.000714540937869
14:47:00,0.000714540937869
14:48:00,0.00647251450562
14:49:00,-0.00712207607441
14:50:00,-0.00455878353834
14:51:00,0.000130539782185
14:52:00,0.000848093471586
14:53:00,0.000977676466991
14:54:00,0.00201750743647
14:55:00,0.00305105887631
14:56:00,0.0139673367749
14:57:00,-0.00294456748411
15:00:00,-0.000512984942317
