Label,Month,Year,Natural_Disasters,Close (Rs.)
KURU.N0000,8,2009,1.0,30.642857142857142
LCEM.N0000,8,2009,1.0,31.025
LDEV.N0000,8,2009,1.0,12.589285714285714
LFIN.N0000,8,2009,1.0,34.2625
LIOC.N0000,8,2009,1.0,15.8625
LION.N0000,8,2009,1.0,79.19444444444444
LLUB.N0000,8,2009,1.0,135.7875
LMF.N0000,8,2009,1.0,44.3125
LOLC.N0000,8,2009,1.0,108.58928571428571
LPRT.N0000,8,2009,1.0,63.416666666666664
LWL.N0000,8,2009,1.0,42.029411764705884
MGT.N0000,8,2009,1.0,37.23529411764706
MIRA.N0000,8,2009,1.0,54.72222222222222
MORI.N0000,8,2009,1.0,461.25
MORI.X0000,8,2009,1.0,420.0
NDB.N0000,8,2009,1.0,166.2625
NEST.N0000,8,2009,1.0,366.03125
NHL.N0000,8,2009,1.0,2.685
NTB.N0000,8,2009,1.0,30.775
NTB.W0010,8,2009,1.0,4.955882352941177
NTB.W0011,8,2009,1.0,5.46875
ONAL.N0000,8,2009,1.0,31.4375
OSEA.N0000,8,2009,1.0,13.5125
PALM.N0000,8,2009,1.0,122.84210526315789
PARQ.N0000,8,2009,1.0,12.75
PDL.N0000,8,2009,1.0,27.214285714285715
RCL.N0000,8,2009,1.0,39.9375
RICH.N0000,8,2009,1.0,33.5625
SAMP.N0000,8,2009,1.0,133.7875
SELI.N0000,8,2009,1.0,258.65
SEMB.N0000,8,2009,1.0,3.9631578947368418
SEYB.N0000,8,2009,1.0,30.45
SEYB.X0000,8,2009,1.0,7.4875
SHAL.N0000,8,2009,1.0,558.0
SHOT.N0000,8,2009,1.0,53.8
SIRA.N0000,8,2009,1.0,1.765
SPEN.N0000,8,2009,1.0,643.8035714285714
SUGA.N0000,8,2009,1.0,24.05
TAFL.N0000,8,2009,1.0,7.930555555555555
TFC.N0000,8,2009,1.0,24.5625
TILE.N0000,8,2009,1.0,44.0
TKYO.N0000,8,2009,1.0,150.97058823529412
TKYO.X0000,8,2009,1.0,13.1875
TWOD.N0000,8,2009,1.0,72.3375
TYRE.N0000,8,2009,1.0,42.6875
UDPL.N0000,8,2009,1.0,32.625
VLL.N0000,8,2009,1.0,26.229166666666668
VPEL.N0000,8,2009,1.0,3.41
WATA.N0000,8,2009,1.0,69.75
AAIC.N0000,9,2009,1.0,53.88636363636363
ACL.N0000,9,2009,1.0,63.075
AMSL.N0000,9,2009,1.0,9.75
ARPI.N0000,9,2009,1.0,41.225
ASHA.N0000,9,2009,1.0,87.25
ASIR.N0000,9,2009,1.0,68.8125
BFL.N0000,9,2009,1.0,15.35
BHR.N0000,9,2009,1.0,66.9
BINN.N0000,9,2009,1.0,65.9
BOGA.N0000,9,2009,1.0,19.61842105263158
BRWN.N0000,9,2009,1.0,49.9
CARE.N0000,9,2009,1.0,66.66666666666667
CARG.N0000,9,2009,1.0,55.2625
CCS.N0000,9,2009,1.0,156.66666666666666
CFIN.N0000,9,2009,1.0,284.11842105263156
CFLB.N0000,9,2009,1.0,27.425
CFT.N0000,9,2009,1.0,27.765625
CFVF.N0000,9,2009,1.0,15.236842105263158
CHOU.N0000,9,2009,1.0,33.725
CIC.N0000,9,2009,1.0,63.525
CIC.X0000,9,2009,1.0,39.225
CIND.N0000,9,2009,1.0,124.8
CINV.N0000,9,2009,1.0,158.65
CLND.W0005,9,2009,1.0,1.7777777777777777
CLPL.N0000,9,2009,1.0,60.68421052631579
COMB.N0000,9,2009,1.0,165.125
COMB.X0000,9,2009,1.0,105.6
CTC.N0000,9,2009,1.0,171.1625
CTCE.N0000,9,2009,1.0,172.57142857142858
CTHR.N0000,9,2009,1.0,44.85
DFCC.N0000,9,2009,1.0,148.0875
DIAL.N0000,9,2009,1.0,6.075
DIPD.N0000,9,2009,1.0,84.25
DIST.N0000,9,2009,1.0,84.5125
DPL.N0000,9,2009,1.0,8.8875
EAST.N0000,9,2009,1.0,8.2125
ELPL.N0000,9,2009,1.0,54.4125
EQIT.N0000,9,2009,1.0,23.5625
GHLL.N0000,9,2009,1.0,16.325
GLAS.N0000,9,2009,1.0,1.81
GOOD.N0000,9,2009,1.0,310.84375
GRAN.N0000,9,2009,1.0,13.9
GREG.N0000,9,2009,1.0,40.65
GREG.W0000,9,2009,1.0,28.525
GREG.W0001,9,2009,1.0,29.15
HASU.N0000,9,2009,1.0,40.6125
HAYC.N0000,9,2009,1.0,73.375
HAYL.N0000,9,2009,1.0,147.8
HDEV.N0000,9,2009,1.0,127.8157894736842
HHL.N0000,9,2009,1.0,126.5
HNB.N0000,9,2009,1.0,155.275
HNB.X0000,9,2009,1.0,77.9375
HUEJ.N0000,9,2009,1.0,57.125
JFIN.N0000,9,2009,1.0,181.3
JINS.N0000,9,2009,1.0,9.7375
JKH.N0000,9,2009,1.0,146.8875
KAPI.N0000,9,2009,1.0,91.41666666666667
KGAL.N0000,9,2009,1.0,33.39473684210526
KOTA.N0000,9,2009,1.0,29.3375
KURU.N0000,9,2009,1.0,30.676470588235293
LCEM.N0000,9,2009,1.0,31.0375
LDEV.N0000,9,2009,1.0,13.4
LFIN.N0000,9,2009,1.0,36.3625
LIOC.N0000,9,2009,1.0,17.1875
LION.N0000,9,2009,1.0,63.8
LLUB.N0000,9,2009,1.0,151.3875
LMF.N0000,9,2009,1.0,49.578947368421055
LOLC.N0000,9,2009,1.0,122.875
LPRT.N0000,9,2009,1.0,60.0
LWL.N0000,9,2009,1.0,46.7875
MGT.N0000,9,2009,1.0,39.6875
MIRA.N0000,9,2009,1.0,59.729166666666664
MORI.N0000,9,2009,1.0,462.80555555555554
MORI.X0000,9,2009,1.0,406.0
NDB.N0000,9,2009,1.0,182.9625
NEST.N0000,9,2009,1.0,394.85526315789474
NHL.N0000,9,2009,1.0,3.1550000000000002
NTB.N0000,9,2009,1.0,31.9625
NTB.W0010,9,2009,1.0,4.745
NTB.W0011,9,2009,1.0,5.5625
ONAL.N0000,9,2009,1.0,35.2
OSEA.N0000,9,2009,1.0,15.3
PALM.N0000,9,2009,1.0,135.97058823529412
PARA.N0000,9,2009,1.0,210.0
PARQ.N0000,9,2009,1.0,13.657894736842104
PDL.N0000,9,2009,1.0,29.205882352941178
RCL.N0000,9,2009,1.0,47.5625
RICH.N0000,9,2009,1.0,37.875
SAMP.N0000,9,2009,1.0,166.1625
SELI.N0000,9,2009,1.0,369.64285714285717
SEMB.N0000,9,2009,1.0,5.2924999999999995
SEYB.N0000,9,2009,1.0,33.7875
SEYB.X0000,9,2009,1.0,12.375
SHAL.N0000,9,2009,1.0,609.0
SHOT.N0000,9,2009,1.0,68.11111111111111
SIRA.N0000,9,2009,1.0,1.8350000000000002
SPEN.N0000,9,2009,1.0,818.175
SUGA.N0000,9,2009,1.0,29.725
TAFL.N0000,9,2009,1.0,8.3375
TFC.N0000,9,2009,1.0,27.4125
TILE.N0000,9,2009,1.0,55.088235294117645
TKYO.N0000,9,2009,1.0,174.6578947368421
TKYO.X0000,9,2009,1.0,13.65
TWOD.N0000,9,2009,1.0,86.3
TYRE.N0000,9,2009,1.0,45.5875
UDPL.N0000,9,2009,1.0,31.671875
VLL.N0000,9,2009,1.0,29.105263157894736
VPEL.N0000,9,2009,1.0,3.94
WATA.N0000,9,2009,1.0,71.375
AAIC.N0000,10,2009,0.0,55.357142857142854
ACL.N0000,10,2009,0.0,75.38095238095238
AMSL.N0000,10,2009,0.0,11.035714285714286
ARPI.N0000,10,2009,0.0,43.875
ASHA.N0000,10,2009,0.0,91.75
ASIR.N0000,10,2009,0.0,70.89473684210526
BFL.N0000,10,2009,0.0,18.166666666666668
BHR.N0000,10,2009,0.0,65.69047619047619
BINN.N0000,10,2009,0.0,69.25
BOGA.N0000,10,2009,0.0,19.69047619047619
BRWN.N0000,10,2009,0.0,76.16666666666667
CARE.N0000,10,2009,0.0,67.875
CARG.N0000,10,2009,0.0,60.654761904761905
CCS.N0000,10,2009,0.0,167.390625
CFIN.N0000,10,2009,0.0,316.54761904761904
CFLB.N0000,10,2009,0.0,27.5875
CFT.N0000,10,2009,0.0,28.033333333333335
CFVF.N0000,10,2009,0.0,18.297619047619047
CHOU.N0000,10,2009,0.0,28.61904761904762
CIC.N0000,10,2009,0.0,66.46428571428571
CIC.X0000,10,2009,0.0,40.607142857142854
CIND.N0000,10,2009,0.0,131.82142857142858
CINV.N0000,10,2009,0.0,170.27380952380952
CLND.W0005,10,2009,0.0,3.804761904761905
CLPL.N0000,10,2009,0.0,60.0921052631579
COMB.N0000,10,2009,0.0,182.07142857142858
COMB.X0000,10,2009,0.0,123.76190476190476
CTC.N0000,10,2009,0.0,180.0625
CTCE.N0000,10,2009,0.0,167.25
CTHR.N0000,10,2009,0.0,52.142857142857146
DFCC.N0000,10,2009,0.0,153.83333333333334
DIAL.N0000,10,2009,0.0,7.476190476190476
DIPD.N0000,10,2009,0.0,90.9375
DIST.N0000,10,2009,0.0,97.9047619047619
DPL.N0000,10,2009,0.0,8.921052631578947
EAST.N0000,10,2009,0.0,8.619047619047619
ELPL.N0000,10,2009,0.0,52.19047619047619
EQIT.N0000,10,2009,0.0,24.223684210526315
GHLL.N0000,10,2009,0.0,16.166666666666668
GLAS.N0000,10,2009,0.0,2.1
GOOD.N0000,10,2009,0.0,382.44444444444446
GRAN.N0000,10,2009,0.0,14.571428571428571
GREG.N0000,10,2009,0.0,38.70238095238095
GREG.W0000,10,2009,0.0,27.775
GREG.W0001,10,2009,0.0,28.05952380952381
HASU.N0000,10,2009,0.0,51.107142857142854
HAYC.N0000,10,2009,0.0,88.97619047619048
HAYL.N0000,10,2009,0.0,157.13095238095238
HDEV.N0000,10,2009,0.0,117.89473684210526
HHL.N0000,10,2009,0.0,127.29761904761905
HNB.N0000,10,2009,0.0,168.25
HNB.X0000,10,2009,0.0,90.86904761904762
HUEJ.N0000,10,2009,0.0,56.25
JFIN.N0000,10,2009,0.0,207.4
JINS.N0000,10,2009,0.0,11.392857142857142
JKH.N0000,10,2009,0.0,148.98809523809524
KAPI.N0000,10,2009,0.0,107.08333333333333
KGAL.N0000,10,2009,0.0,32.68421052631579
KOTA.N0000,10,2009,0.0,28.82894736842105
KURU.N0000,10,2009,0.0,35.0921052631579
KZOO.N0000,10,2009,0.0,600.0
LCEM.N0000,10,2009,0.0,30.178571428571427
LDEV.N0000,10,2009,0.0,12.23611111111111
LFIN.N0000,10,2009,0.0,47.13095238095238
LIOC.N0000,10,2009,0.0,17.976190476190474
LION.N0000,10,2009,0.0,61.857142857142854
LLUB.N0000,10,2009,0.0,177.76190476190476
LMF.N0000,10,2009,0.0,61.523809523809526
LOLC.N0000,10,2009,0.0,136.98809523809524
LPRT.N0000,10,2009,0.0,63.9375
LWL.N0000,10,2009,0.0,48.29761904761905
MGT.N0000,10,2009,0.0,38.19047619047619
MIRA.N0000,10,2009,0.0,61.75
MORI.N0000,10,2009,0.0,638.8461538461538
MORI.X0000,10,2009,0.0,549.9423076923077
NAVF.U0000,10,2009,0.0,49.479166666666664
NDB.N0000,10,2009,0.0,192.17857142857142
NEST.N0000,10,2009,0.0,411.95
NHL.N0000,10,2009,0.0,3.2285714285714286
NTB.N0000,10,2009,0.0,36.333333333333336
NTB.W0010,10,2009,0.0,7.7214285714285715
NTB.W0011,10,2009,0.0,8.047619047619047
ONAL.N0000,10,2009,0.0,35.833333333333336
OSEA.N0000,10,2009,0.0,15.571428571428571
PALM.N0000,10,2009,0.0,145.0
PARA.N0000,10,2009,0.0,210.41666666666666
PARQ.N0000,10,2009,0.0,13.113636363636363
PDL.N0000,10,2009,0.0,30.1625
RCL.N0000,10,2009,0.0,51.67857142857143
RHL.R0001,10,2009,0.0,21.25
RICH.N0000,10,2009,0.0,39.63095238095238
SAMP.N0000,10,2009,0.0,185.32142857142858
SELI.N0000,10,2009,0.0,448.25
SEMB.N0000,10,2009,0.0,5.845238095238095
SEYB.N0000,10,2009,0.0,40.035714285714285
SEYB.X0000,10,2009,0.0,17.035714285714285
SHAL.N0000,10,2009,0.0,812.5
SHOT.N0000,10,2009,0.0,62.464285714285715
SIRA.N0000,10,2009,0.0,2.1761904761904765
SPEN.N0000,10,2009,0.0,895.7222222222222
SUGA.N0000,10,2009,0.0,32.0
TAFL.N0000,10,2009,0.0,8.821428571428571
TFC.N0000,10,2009,0.0,30.488095238095237
TILE.N0000,10,2009,0.0,55.96666666666667
TKYO.N0000,10,2009,0.0,227.97619047619048
TKYO.X0000,10,2009,0.0,16.761904761904763
TWOD.N0000,10,2009,0.0,92.0952380952381
TYRE.N0000,10,2009,0.0,47.654761904761905
UDPL.N0000,10,2009,0.0,30.11764705882353
VLL.N0000,10,2009,0.0,33.92857142857143
VPEL.N0000,10,2009,0.0,4.4714285714285715
WATA.N0000,10,2009,0.0,68.61538461538461
AAIC.N0000,11,2009,1.0,50.0
ACL.N0000,11,2009,1.0,68.475
AMSL.N0000,11,2009,1.0,10.7
ARPI.N0000,11,2009,1.0,42.17857142857143
ASHA.N0000,11,2009,1.0,89.0
ASIR.N0000,11,2009,1.0,90.775
BFL.N0000,11,2009,1.0,18.144736842105264
BHR.N0000,11,2009,1.0,63.34375
BINN.N0000,11,2009,1.0,68.0
BOGA.N0000,11,2009,1.0,17.680555555555557
BRWN.N0000,11,2009,1.0,70.525
CARE.N0000,11,2009,1.0,67.3125
CARG.N0000,11,2009,1.0,57.725
CCS.N0000,11,2009,1.0,159.54545454545453
CFIN.N0000,11,2009,1.0,291.2692307692308
CFLB.N0000,11,2009,1.0,25.930555555555557
CFT.N0000,11,2009,1.0,25.444444444444443
CFVF.N0000,11,2009,1.0,24.175
CHOU.N0000,11,2009,1.0,19.75
CIC.N0000,11,2009,1.0,56.8375
CIC.X0000,11,2009,1.0,36.25
CIND.N0000,11,2009,1.0,136.96153846153845
CINV.N0000,11,2009,1.0,169.77631578947367
CLND.W0005,11,2009,1.0,3.9210526315789473
CLPL.N0000,11,2009,1.0,56.013888888888886
COMB.N0000,11,2009,1.0,172.3625
COMB.X0000,11,2009,1.0,115.125
CTC.N0000,11,2009,1.0,173.76470588235293
CTCE.N0000,11,2009,1.0,165.5
CTHR.N0000,11,2009,1.0,47.725
DFCC.N0000,11,2009,1.0,144.275
DIAL.N0000,11,2009,1.0,7.0875
DIPD.N0000,11,2009,1.0,84.16666666666667
DIST.N0000,11,2009,1.0,91.5375
DPL.N0000,11,2009,1.0,7.907894736842105
EAST.N0000,11,2009,1.0,7.661764705882353
ELPL.N0000,11,2009,1.0,45.375
EQIT.N0000,11,2009,1.0,21.977272727272727
GHLL.N0000,11,2009,1.0,14.65
GLAS.N0000,11,2009,1.0,2.05
GOOD.N0000,11,2009,1.0,365.0
GRAN.N0000,11,2009,1.0,13.11111111111111
GREG.N0000,11,2009,1.0,35.55
GREG.W0000,11,2009,1.0,25.691176470588236
GREG.W0001,11,2009,1.0,25.680555555555557
HASU.N0000,11,2009,1.0,46.5375
HAYC.N0000,11,2009,1.0,106.07894736842105
HAYL.N0000,11,2009,1.0,154.98611111111111
HDEV.N0000,11,2009,1.0,100.48529411764706
HHL.N0000,11,2009,1.0,124.3
HNB.N0000,11,2009,1.0,163.5
HNB.X0000,11,2009,1.0,86.7
HUEJ.N0000,11,2009,1.0,53.11363636363637
JFIN.N0000,11,2009,1.0,190.0
JINS.N0000,11,2009,1.0,10.8625
JKH.N0000,11,2009,1.0,140.8625
KAPI.N0000,11,2009,1.0,108.32142857142857
KGAL.N0000,11,2009,1.0,31.214285714285715
KOTA.N0000,11,2009,1.0,25.647058823529413
KURU.N0000,11,2009,1.0,31.98076923076923
KZOO.N0000,11,2009,1.0,800.0
LCEM.N0000,11,2009,1.0,23.6375
LDEV.N0000,11,2009,1.0,10.464285714285714
LFIN.N0000,11,2009,1.0,43.5125
LIOC.N0000,11,2009,1.0,16.3125
LION.N0000,11,2009,1.0,60.078947368421055
LLUB.N0000,11,2009,1.0,196.2
LMF.N0000,11,2009,1.0,56.013888888888886
LOLC.N0000,11,2009,1.0,128.6
LWL.N0000,11,2009,1.0,46.263888888888886
MGT.N0000,11,2009,1.0,34.425
MIRA.N0000,11,2009,1.0,63.833333333333336
MORI.N0000,11,2009,1.0,644.1875
MORI.X0000,11,2009,1.0,593.75
NAVF.U0000,11,2009,1.0,46.375
NDB.N0000,11,2009,1.0,177.925
NEST.N0000,11,2009,1.0,401.4791666666667
NHL.N0000,11,2009,1.0,3.005
NTB.N0000,11,2009,1.0,34.95
NTB.W0010,11,2009,1.0,8.2625
NTB.W0011,11,2009,1.0,8.131578947368421
ONAL.N0000,11,2009,1.0,33.625
OSEA.N0000,11,2009,1.0,14.6
PALM.N0000,11,2009,1.0,148.09615384615384
PARQ.N0000,11,2009,1.0,11.4375
PDL.N0000,11,2009,1.0,28.21153846153846
RCL.N0000,11,2009,1.0,54.525
RICH.N0000,11,2009,1.0,34.75
SAMP.N0000,11,2009,1.0,177.2625
SELI.N0000,11,2009,1.0,390.0
SEMB.N0000,11,2009,1.0,4.931578947368421
SEYB.N0000,11,2009,1.0,35.8625
SEYB.X0000,11,2009,1.0,16.2625
SHAL.N0000,11,2009,1.0,432.5
SHOT.N0000,11,2009,1.0,61.22727272727273
SIRA.N0000,11,2009,1.0,2.055
SPEN.N0000,11,2009,1.0,890.9285714285714
SUGA.N0000,11,2009,1.0,27.8875
SUN.N0000,11,2009,1.0,150.0
TAFL.N0000,11,2009,1.0,8.175
TFC.N0000,11,2009,1.0,22.475
TILE.N0000,11,2009,1.0,55.11363636363637
TKYO.N0000,11,2009,1.0,219.80882352941177
TKYO.X0000,11,2009,1.0,16.473684210526315
TWOD.N0000,11,2009,1.0,80.5
TYRE.N0000,11,2009,1.0,49.375
UDPL.N0000,11,2009,1.0,25.892857142857142
VLL.N0000,11,2009,1.0,33.34375
VPEL.N0000,11,2009,1.0,4.715
WATA.N0000,11,2009,1.0,64.91666666666667
AAIC.N0000,12,2009,0.0,54.041666666666664
ACL.N0000,12,2009,0.0,72.95
AMSL.N0000,12,2009,0.0,10.9375
ARPI.N0000,12,2009,0.0,44.642857142857146
ASHA.N0000,12,2009,0.0,107.28571428571429
ASIR.N0000,12,2009,0.0,29.283333333333335
BFL.N0000,12,2009,0.0,20.525
BHR.N0000,12,2009,0.0,65.77941176470588
BINN.N0000,12,2009,0.0,62.0
BOGA.N0000,12,2009,0.0,18.15625
BRWN.N0000,12,2009,0.0,73.6875
CARE.N0000,12,2009,0.0,67.25
CARG.N0000,12,2009,0.0,61.75
CCS.N0000,12,2009,0.0,159.3125
CFIN.N0000,12,2009,0.0,304.3611111111111
CFLB.N0000,12,2009,0.0,29.708333333333332
CFT.N0000,12,2009,0.0,27.083333333333332
CFVF.N0000,12,2009,0.0,26.5
CHOU.N0000,12,2009,0.0,17.7625
CIC.N0000,12,2009,0.0,60.825
CIC.X0000,12,2009,0.0,38.0125
CIND.N0000,12,2009,0.0,149.0
CINV.N0000,12,2009,0.0,194.6315789473684
CLND.W0005,12,2009,0.0,3.9529411764705884
CLPL.N0000,12,2009,0.0,58.13235294117647
COMB.N0000,12,2009,0.0,180.6375
COMB.X0000,12,2009,0.0,123.4
CTC.N0000,12,2009,0.0,181.0625
CTCE.N0000,12,2009,0.0,174.47727272727272
CTHR.N0000,12,2009,0.0,51.6625
DFCC.N0000,12,2009,0.0,155.775
DIAL.N0000,12,2009,0.0,7.0
DIPD.N0000,12,2009,0.0,85.32352941176471
DIST.N0000,12,2009,0.0,99.7
DPL.N0000,12,2009,0.0,9.460526315789474
EAST.N0000,12,2009,0.0,7.7631578947368425
ELPL.N0000,12,2009,0.0,49.578947368421055
EQIT.N0000,12,2009,0.0,23.263157894736842
GHLL.N0000,12,2009,0.0,15.0125
GLAS.N0000,12,2009,0.0,2.05
GOOD.N0000,12,2009,0.0,394.875
GRAN.N0000,12,2009,0.0,13.416666666666666
GREG.N0000,12,2009,0.0,50.6375
GREG.W0000,12,2009,0.0,28.3625
GREG.W0001,12,2009,0.0,29.8
HASU.N0000,12,2009,0.0,49.06578947368421
HAYC.N0000,12,2009,0.0,134.325
HAYL.N0000,12,2009,0.0,166.69444444444446
HDEV.N0000,12,2009,0.0,118.3375
HHL.N0000,12,2009,0.0,122.0
HNB.N0000,12,2009,0.0,166.75
HNB.X0000,12,2009,0.0,98.75
HUEJ.N0000,12,2009,0.0,58.5625
JFIN.N0000,12,2009,0.0,206.0
JINS.N0000,12,2009,0.0,9.775
JKH.N0000,12,2009,0.0,160.5625
KAPI.N0000,12,2009,0.0,135.06666666666666
KGAL.N0000,12,2009,0.0,32.4625
KOTA.N0000,12,2009,0.0,28.83823529411765
KURU.N0000,12,2009,0.0,34.8125
KZOO.N0000,12,2009,0.0,875.0
LCEM.N0000,12,2009,0.0,24.2125
LDEV.N0000,12,2009,0.0,10.319444444444445
LFIN.N0000,12,2009,0.0,45.825
LIOC.N0000,12,2009,0.0,17.5375
LION.N0000,12,2009,0.0,68.26315789473684
LLUB.N0000,12,2009,0.0,185.515625
LMF.N0000,12,2009,0.0,62.111111111111114
LOLC.N0000,12,2009,0.0,133.93333333333334
LPRT.N0000,12,2009,0.0,61.75
LWL.N0000,12,2009,0.0,52.075
MGT.N0000,12,2009,0.0,34.3
MIRA.N0000,12,2009,0.0,58.0
MORI.N0000,12,2009,0.0,758.7857142857143
MORI.X0000,12,2009,0.0,720.5
NAVF.U0000,12,2009,0.0,47.95454545454545
NDB.N0000,12,2009,0.0,193.1375
NEST.N0000,12,2009,0.0,407.75
NHL.N0000,12,2009,0.0,3.0949999999999998
NTB.N0000,12,2009,0.0,36.2875
NTB.W0010,12,2009,0.0,8.075
NTB.W0011,12,2009,0.0,8.236842105263158
ONAL.N0000,12,2009,0.0,35.75
OSEA.N0000,12,2009,0.0,15.1625
PALM.N0000,12,2009,0.0,151.33333333333334
PARA.N0000,12,2009,0.0,185.0
PARQ.N0000,12,2009,0.0,11.484375
PDL.N0000,12,2009,0.0,29.03125
RCL.N0000,12,2009,0.0,60.525
RICH.N0000,12,2009,0.0,36.175
SAMP.N0000,12,2009,0.0,192.525
SEMB.N0000,12,2009,0.0,4.8549999999999995
SEYB.N0000,12,2009,0.0,36.1875
SEYB.X0000,12,2009,0.0,15.9875
SHAL.N0000,12,2009,0.0,645.0
SHOT.N0000,12,2009,0.0,64.55555555555556
SIRA.N0000,12,2009,0.0,2.0949999999999998
SPEN.N0000,12,2009,0.0,1038.8472222222222
SUGA.N0000,12,2009,0.0,29.0125
SUN.N0000,12,2009,0.0,155.0
TAFL.N0000,12,2009,0.0,8.575
TFC.N0000,12,2009,0.0,19.775
TILE.N0000,12,2009,0.0,65.83333333333333
TKYO.N0000,12,2009,0.0,278.5
TKYO.X0000,12,2009,0.0,17.05
TWOD.N0000,12,2009,0.0,83.6625
TYRE.N0000,12,2009,0.0,56.875
UDPL.N0000,12,2009,0.0,30.234375
VLL.N0000,12,2009,0.0,33.895833333333336
VPEL.N0000,12,2009,0.0,4.88
WATA.N0000,12,2009,0.0,79.91176470588235
AAIC.N0000,1,2010,0.0,54.6
ACL.N0000,1,2010,0.0,80.97058823529412
AMSL.N0000,1,2010,0.0,10.647058823529411
ARPI.N0000,1,2010,0.0,44.68181818181818
ASHA.N0000,1,2010,0.0,105.61111111111111
ASIR.N0000,1,2010,0.0,9.573529411764707
BFL.N0000,1,2010,0.0,27.11764705882353
BHR.N0000,1,2010,0.0,80.1470588235294
BINN.N0000,1,2010,0.0,63.5
BOGA.N0000,1,2010,0.0,18.426470588235293
BRWN.N0000,1,2010,0.0,81.51470588235294
CARE.N0000,1,2010,0.0,67.25
CARG.N0000,1,2010,0.0,66.75
CCS.N0000,1,2010,0.0,165.6818181818182
CFIN.N0000,1,2010,0.0,377.1617647058824
CFLB.N0000,1,2010,0.0,32.911764705882355
CFT.N0000,1,2010,0.0,28.6
CFVF.N0000,1,2010,0.0,36.51470588235294
CHOU.N0000,1,2010,0.0,20.279411764705884
CIC.N0000,1,2010,0.0,63.4264705882353
CIC.X0000,1,2010,0.0,38.85294117647059
CIND.N0000,1,2010,0.0,156.3
CINV.N0000,1,2010,0.0,271.2647058823529
CLND.W0005,1,2010,0.0,3.864705882352941
CLPL.N0000,1,2010,0.0,81.69117647058823
COMB.N0000,1,2010,0.0,191.58823529411765
COMB.X0000,1,2010,0.0,126.66176470588235
CTC.N0000,1,2010,0.0,203.0
CTCE.N0000,1,2010,0.0,173.48214285714286
CTHR.N0000,1,2010,0.0,54.94117647058823
DFCC.N0000,1,2010,0.0,168.83823529411765
DIAL.N0000,1,2010,0.0,6.838235294117647
DIPD.N0000,1,2010,0.0,89.4375
DIST.N0000,1,2010,0.0,116.47058823529412
DPL.N0000,1,2010,0.0,11.470588235294118
EAST.N0000,1,2010,0.0,10.220588235294118
ELPL.N0000,1,2010,0.0,50.38235294117647
EQIT.N0000,1,2010,0.0,26.583333333333332
GHLL.N0000,1,2010,0.0,16.38235294117647
GLAS.N0000,1,2010,0.0,2.1352941176470592
GOOD.N0000,1,2010,0.0,403.625
GRAN.N0000,1,2010,0.0,13.794117647058824
GREG.N0000,1,2010,0.0,98.95588235294117
GREG.W0000,1,2010,0.0,73.17647058823529
GREG.W0001,1,2010,0.0,73.48529411764706
HASU.N0000,1,2010,0.0,47.86764705882353
HAYC.N0000,1,2010,0.0,165.5735294117647
HAYL.N0000,1,2010,0.0,184.48529411764707
HDEV.N0000,1,2010,0.0,120.6029411764706
HHL.N0000,1,2010,0.0,124.55882352941177
HNB.N0000,1,2010,0.0,174.35294117647058
HNB.X0000,1,2010,0.0,112.22058823529412
HUEJ.N0000,1,2010,0.0,65.48333333333333
JFIN.N0000,1,2010,0.0,227.5
JINS.N0000,1,2010,0.0,10.088235294117647
JKH.N0000,1,2010,0.0,177.25
KAPI.N0000,1,2010,0.0,268.1875
KGAL.N0000,1,2010,0.0,38.544117647058826
KOTA.N0000,1,2010,0.0,32.5735294117647
KURU.N0000,1,2010,0.0,36.3
KZOO.N0000,1,2010,0.0,850.0
LCEM.N0000,1,2010,0.0,23.220588235294116
LDEV.N0000,1,2010,0.0,12.015625
LFIN.N0000,1,2010,0.0,46.10294117647059
LIOC.N0000,1,2010,0.0,16.720588235294116
LION.N0000,1,2010,0.0,78.66176470588235
LLUB.N0000,1,2010,0.0,148.66176470588235
LMF.N0000,1,2010,0.0,72.3529411764706
LOLC.N0000,1,2010,0.0,148.16176470588235
LPRT.N0000,1,2010,0.0,67.16666666666667
LWL.N0000,1,2010,0.0,56.044117647058826
MGT.N0000,1,2010,0.0,35.9264705882353
MIRA.N0000,1,2010,0.0,69.0
MORI.N0000,1,2010,0.0,850.0
MORI.X0000,1,2010,0.0,737.5
MPRH.N0000,1,2010,0.0,85.0
NAVF.U0000,1,2010,0.0,50.708333333333336
NDB.N0000,1,2010,0.0,206.33823529411765
NEST.N0000,1,2010,0.0,446.21666666666664
NHL.N0000,1,2010,0.0,3.1176470588235294
NTB.N0000,1,2010,0.0,38.13235294117647
NTB.W0010,1,2010,0.0,8.147058823529411
NTB.W0011,1,2010,0.0,8.632352941176471
ONAL.N0000,1,2010,0.0,38.31818181818182
OSEA.N0000,1,2010,0.0,16.38235294117647
PALM.N0000,1,2010,0.0,161.63888888888889
PARQ.N0000,1,2010,0.0,12.0
PDL.N0000,1,2010,0.0,32.0
RAL.N0000,1,2010,0.0,3.447058823529412
RCL.N0000,1,2010,0.0,73.02941176470588
RICH.N0000,1,2010,0.0,42.529411764705884
SAMP.N0000,1,2010,0.0,218.26470588235293
SELI.N0000,1,2010,0.0,395.6875
SEMB.N0000,1,2010,0.0,5.452941176470588
SEYB.N0000,1,2010,0.0,39.69117647058823
SEYB.X0000,1,2010,0.0,17.5
SHOT.N0000,1,2010,0.0,69.0625
SIRA.N0000,1,2010,0.0,2.0941176470588236
