Label,Year,Month,Close (Rs.),Election
CLPL.W0014,2011,7,12.149999999999999,1
COCR.N0000,2011,7,25.85,1
COMB.N0000,2011,7,255.0,1
COMB.X0000,2011,7,166.95,1
CTC.N0000,2011,7,366.1,1
CTCE.N0000,2011,7,275.1,1
CTHR.N0000,2011,7,185.0,1
DFCC.N0000,2011,7,136.55,1
DIAL.N0000,2011,7,8.4,1
DIPD.N0000,2011,7,94.0,1
DIST.N0000,2011,7,179.05,1
DPL.N0000,2011,7,39.95,1
EAST.N0000,2011,7,12.75,1
ELPL.N0000,2011,7,26.3,1
EQIT.N0000,2011,7,51.1,1
EXPO.N0000,2011,7,14.0,1
FLCH.N0000,2011,7,4.0,1
GHLL.N0000,2011,7,33.75,1
GLAS.N0000,2011,7,8.6,1
GOOD.N0000,2011,7,1104.2,1
GRAN.N0000,2011,7,95.85,1
GREG.N0000,2011,7,59.95,1
GREG.W0002,2011,7,30.450000000000003,1
GREG.W0003,2011,7,26.25,1
GREG.W0006,2011,7,24.799999999999997,1
HASU.N0000,2011,7,57.7,1
HAYC.N0000,2011,7,138.25,1
HAYL.N0000,2011,7,362.0,1
HDEV.N0000,2011,7,121.1,1
HHL.N0000,2011,7,43.3,1
HNB.N0000,2011,7,209.45,1
HNB.X0000,2011,7,117.85,1
HUEJ.N0000,2011,7,161.1,1
JFIN.N0000,2011,7,261.75,1
JINS.N0000,2011,7,15.5,1
JKH.N0000,2011,7,202.6,1
KAPI.N0000,2011,7,51.7,1
KGAL.N0000,2011,7,170.4,1
KOTA.N0000,2011,7,122.95,1
KURU.N0000,2011,7,26.8,1
KZOO.N0000,2011,7,3099.0,1
LCEM.N0000,2011,7,20.45,1
LDEV.N0000,2011,7,17.35,1
LFIN.N0000,2011,7,170.0,1
LIOC.N0000,2011,7,16.55,1
LION.N0000,2011,7,202.1,1
LLUB.N0000,2011,7,154.9,1
LMF.N0000,2011,7,103.3,1
LOFC.N0000,2011,7,10.5,1
LOLC.N0000,2011,7,96.6,1
LPRT.N0000,2011,7,135.8,1
LWL.N0000,2011,7,121.3,1
MFL.N0000,2011,7,33.599999999999994,1
MGT.N0000,2011,7,36.0,1
MIRA.N0000,2011,7,291.3,1
MORI.N0000,2011,7,3750.0,1
MORI.X0000,2011,7,2500.0,1
MPRH.N0000,2011,7,25.8,1
NAVF.U0000,2011,7,67.5,1
NDB.N0000,2011,7,145.5,1
NEST.N0000,2011,7,718.85,1
NHL.N0000,2011,7,3.8,1
NIFL.N0000,2011,7,18.05,1
NTB.N0000,2011,7,63.4,1
OGL.N0000,2011,7,33.95,1
ONAL.N0000,2011,7,112.0,1
OSEA.N0000,2011,7,14.1,1
PALM.N0000,2011,7,250.0,1
PAP.N0000,2011,7,4.6,1
PARA.N0000,2011,7,1875.0,1
PARQ.N0000,2011,7,25.7,1
PCH.N0000,2011,7,16.15,1
PDL.N0000,2011,7,59.95,1
RAL.N0000,2011,7,5.6,1
RCL.N0000,2011,7,150.55,1
REEF.W0017,2011,7,28.95,1
REEF.W0018,2011,7,20.9,1
REEF.W0019,2011,7,17.6,1
RICH.N0000,2011,7,10.9,1
RWSL.N0000,2011,7,4.35,1
SAMP.N0000,2011,7,237.05,1
SELI.N0000,2011,7,1180.0,1
SEMB.N0000,2011,7,2.4,1
SEMB.W0015,2011,7,1.1,1
SEMB.W0016,2011,7,0.4,1
SEYB.N0000,2011,7,68.2,1
SEYB.X0000,2011,7,33.15,1
SFL.N0000,2011,7,114.9,1
SFS.N0000,2011,7,101.75,1
SHAL.N0000,2011,7,880.1,1
SHL.N0000,2011,7,24.6,1
SHOT.N0000,2011,7,23.0,1
SIRA.N0000,2011,7,4.25,1
SPEN.N0000,2011,7,140.3,1
SUGA.N0000,2011,7,33.150000000000006,1
SUN.N0000,2011,7,42.2,1
TAFL.N0000,2011,7,92.0,1
TFC.N0000,2011,7,29.05,1
TFC.X0000,2011,7,12.15,1
TILE.N0000,2011,7,106.0,1
TKYO.N0000,2011,7,52.5,1
TKYO.X0000,2011,7,39.05,1
TWOD.N0000,2011,7,25.3,1
TYRE.N0000,2011,7,41.45,1
UBC.N0000,2011,7,22.6,1
UDPL.N0000,2011,7,37.2,1
VFIN.N0000,2011,7,42.95,1
VLL.N0000,2011,7,7.2,1
VONE.N0000,2011,7,29.8,1
VPEL.N0000,2011,7,9.75,1
WATA.N0000,2011,7,19.9,1
AAIC.N0000,2011,8,132.3,0
ACL.N0000,2011,8,79.5,0
AMF.N0000,2011,8,569.0,0
AMSL.N0000,2011,8,8.3,0
ARPI.N0000,2011,8,127.1,0
ASHA.N0000,2011,8,200.45,0
ASIR.N0000,2011,8,8.5,0
BFL.N0000,2011,8,271.9,0
BHR.N0000,2011,8,108.0,0
BIL.N0000,2011,8,4.8,0
BINN.N0000,2011,8,178.6,0
BLI.N0000,2011,8,70.5,0
BOGA.N0000,2011,8,51.05,0
BRWN.N0000,2011,8,275.15,0
CARE.N0000,2011,8,41.1,0
CARG.N0000,2011,8,205.0,0
CCS.N0000,2011,8,370.0,0
CDB.R0000,2011,8,2.4,0
CDB.R0001,2011,8,0.9,0
CFIN.N0000,2011,8,1363.1,0
CFL.N0000,2011,8,25.05,0
CFLB.N0000,2011,8,65.2,0
CFT.N0000,2011,8,9.1,0
CFVF.N0000,2011,8,19.9,0
CHOU.N0000,2011,8,24.2,0
CIC.N0000,2011,8,135.25,0
CIC.X0000,2011,8,91.65,0
CIFL.N0000,2011,8,10.6,0
CIND.N0000,2011,8,95.5,0
CINV.N0000,2011,8,131.25,0
CLPL.N0000,2011,8,93.65,0
CLPL.W0012,2011,8,2.0,0
CLPL.W0013,2011,8,14.65,0
CLPL.W0014,2011,8,14.6,0
COCR.N0000,2011,8,28.1,0
COMB.N0000,2011,8,229.3,0
COMB.R0000,2011,8,33.0,0
COMB.R0001,2011,8,7.2,0
COMB.X0000,2011,8,155.05,0
CRL.R0000,2011,8,2.5,0
CTC.N0000,2011,8,390.1,0
CTCE.N0000,2011,8,298.55,0
CTHR.N0000,2011,8,188.0,0
DFCC.N0000,2011,8,137.65,0
DIAL.N0000,2011,8,8.6,0
DIPD.N0000,2011,8,112.5,0
DIST.N0000,2011,8,172.75,0
DPL.N0000,2011,8,40.6,0
EAST.N0000,2011,8,45.7,0
ELPL.N0000,2011,8,26.15,0
EQIT.N0000,2011,8,51.0,0
EXPO.N0000,2011,8,13.1,0
FLCH.N0000,2011,8,3.9,0
GHLL.N0000,2011,8,33.1,0
GLAS.N0000,2011,8,8.7,0
GOOD.N0000,2011,8,1180.1,0
GRAN.N0000,2011,8,126.80000000000001,0
GREG.N0000,2011,8,67.75,0
GREG.W0002,2011,8,33.7,0
GREG.W0003,2011,8,30.15,0
GREG.W0006,2011,8,28.5,0
HASU.N0000,2011,8,62.35,0
HAYC.N0000,2011,8,144.0,0
HAYL.N0000,2011,8,361.3,0
HDEV.N0000,2011,8,140.0,0
HHL.N0000,2011,8,42.5,0
HNB.N0000,2011,8,215.39999999999998,0
HNB.X0000,2011,8,112.95,0
HUEJ.N0000,2011,8,165.8,0
JFIN.N0000,2011,8,250.0,0
JINS.N0000,2011,8,15.850000000000001,0
JKH.N0000,2011,8,203.35,0
KAPI.N0000,2011,8,48.45,0
KGAL.N0000,2011,8,160.35000000000002,0
KOTA.N0000,2011,8,119.0,0
KURU.N0000,2011,8,28.4,0
KZOO.N0000,2011,8,3500.0,0
LCEM.N0000,2011,8,24.15,0
LDEV.N0000,2011,8,21.5,0
LFIN.N0000,2011,8,169.95,0
LIOC.N0000,2011,8,18.0,0
LION.N0000,2011,8,200.1,0
LLUB.N0000,2011,8,158.1,0
LMF.N0000,2011,8,101.95,0
LOFC.N0000,2011,8,10.45,0
LOLC.N0000,2011,8,99.5,0
LPRT.N0000,2011,8,137.0,0
LWL.N0000,2011,8,111.95,0
MFL.N0000,2011,8,36.95,0
MGT.N0000,2011,8,34.0,0
MIRA.N0000,2011,8,282.65,0
MORI.N0000,2011,8,3775.0,0
MORI.X0000,2011,8,2300.0,0
MPRH.N0000,2011,8,28.1,0
NAVF.U0000,2011,8,72.15,0
NDB.N0000,2011,8,136.45,0
NEST.N0000,2011,8,900.1,0
NHL.N0000,2011,8,3.9,0
NIFL.N0000,2011,8,16.95,0
NTB.N0000,2011,8,63.1,0
OGL.N0000,2011,8,35.9,0
ONAL.N0000,2011,8,93.44999999999999,0
OSEA.N0000,2011,8,15.3,0
PALM.N0000,2011,8,241.25,0
PAP.N0000,2011,8,4.8,0
PARA.N0000,2011,8,1885.0,0
PARQ.N0000,2011,8,25.45,0
PCH.N0000,2011,8,18.15,0
PDL.N0000,2011,8,67.85,0
RAL.N0000,2011,8,5.75,0
RCL.N0000,2011,8,150.0,0
REEF.W0017,2011,8,29.45,0
REEF.W0018,2011,8,22.549999999999997,0
REEF.W0019,2011,8,18.25,0
RICH.N0000,2011,8,11.0,0
RWSL.N0000,2011,8,4.3,0
SAMP.N0000,2011,8,237.7,0
SELI.N0000,2011,8,1250.0,0
SEMB.N0000,2011,8,2.2,0
SEMB.W0015,2011,8,1.1,0
SEMB.W0016,2011,8,0.4,0
SEYB.N0000,2011,8,62.150000000000006,0
SEYB.X0000,2011,8,31.75,0
SFL.N0000,2011,8,118.0,0
SFS.N0000,2011,8,95.55,0
SHAL.N0000,2011,8,885.35,0
SHL.N0000,2011,8,23.4,0
SHOT.N0000,2011,8,26.0,0
SIRA.N0000,2011,8,4.4,0
SPEN.N0000,2011,8,139.95,0
SUGA.N0000,2011,8,34.05,0
SUN.N0000,2011,8,38.7,0
TAFL.N0000,2011,8,125.4,0
TFC.N0000,2011,8,31.6,0
TFC.X0000,2011,8,12.85,0
TILE.N0000,2011,8,108.0,0
TJL.N0000,2011,8,14.55,0
TKYO.N0000,2011,8,54.349999999999994,0
TKYO.X0000,2011,8,41.05,0
TWOD.N0000,2011,8,23.15,0
TYRE.N0000,2011,8,42.55,0
UBC.N0000,2011,8,23.3,0
UDPL.N0000,2011,8,40.15,0
VFIN.N0000,2011,8,42.05,0
VLL.N0000,2011,8,9.0,0
VONE.N0000,2011,8,28.75,0
VPEL.N0000,2011,8,9.5,0
WATA.N0000,2011,8,19.75,0
AAIC.N0000,2011,9,187.3,0
ACL.N0000,2011,9,78.6,0
ALUF.R0000,2011,9,14.6,0
AMF.N0000,2011,9,465.0,0
AMSL.N0000,2011,9,8.5,0
ARPI.N0000,2011,9,131.6,0
ASHA.N0000,2011,9,201.1,0
ASIR.N0000,2011,9,10.0,0
BFL.N0000,2011,9,252.9,0
BHR.N0000,2011,9,107.9,0
BIL.N0000,2011,9,5.1,0
BINN.N0000,2011,9,175.75,0
BLI.N0000,2011,9,63.3,0
BOGA.N0000,2011,9,50.8,0
BRWN.N0000,2011,9,275.0,0
CARE.N0000,2011,9,40.0,0
CARG.N0000,2011,9,213.4,0
CCS.N0000,2011,9,110.2,0
CDB.X0000,2011,9,50.0,0
CFIN.N0000,2011,9,272.1,0
CFL.N0000,2011,9,25.1,0
CFLB.N0000,2011,9,62.0,0
CFT.N0000,2011,9,9.2,0
CFVF.N0000,2011,9,18.7,0
CHOU.N0000,2011,9,23.2,0
CIC.N0000,2011,9,132.0,0
CIC.X0000,2011,9,88.1,0
CIFL.N0000,2011,9,10.7,0
CIND.N0000,2011,9,90.0,0
CINV.N0000,2011,9,126.0,0
CLPL.N0000,2011,9,87.3,0
CLPL.W0013,2011,9,12.8,0
CLPL.W0014,2011,9,12.6,0
COCR.N0000,2011,9,31.3,0
COMB.N0000,2011,9,116.69999999999999,0
COMB.X0000,2011,9,79.95,0
CTC.N0000,2011,9,393.9,0
CTCE.N0000,2011,9,280.0,0
CTHR.N0000,2011,9,186.45,0
DFCC.N0000,2011,9,135.0,0
DIAL.N0000,2011,9,8.5,0
DIPD.N0000,2011,9,121.0,0
DIST.N0000,2011,9,174.4,0
DPL.N0000,2011,9,36.2,0
EAST.N0000,2011,9,39.7,0
ELPL.N0000,2011,9,25.8,0
EQIT.N0000,2011,9,50.0,0
EXPO.N0000,2011,9,12.5,0
FLCH.N0000,2011,9,3.9,0
GHLL.N0000,2011,9,32.9,0
GLAS.N0000,2011,9,8.4,0
GOOD.N0000,2011,9,1182.05,0
GRAN.N0000,2011,9,112.4,0
GREG.N0000,2011,9,63.5,0
GREG.W0002,2011,9,30.6,0
GREG.W0003,2011,9,28.5,0
GREG.W0006,2011,9,26.5,0
HASU.N0000,2011,9,60.7,0
HAYC.N0000,2011,9,153.3,0
HAYL.N0000,2011,9,381.1,0
HDEV.N0000,2011,9,140.0,0
HHL.N0000,2011,9,40.5,0
HNB.N0000,2011,9,205.0,0
HNB.X0000,2011,9,104.0,0
HUEJ.N0000,2011,9,162.1,0
JFIN.N0000,2011,9,300.0,0
JINS.N0000,2011,9,15.9,0
JKH.N0000,2011,9,215.0,0
KAPI.N0000,2011,9,46.1,0
KGAL.N0000,2011,9,148.2,0
KOTA.N0000,2011,9,102.5,0
KURU.N0000,2011,9,29.0,0
KZOO.N0000,2011,9,2999.0,0
LCEM.N0000,2011,9,23.5,0
LDEV.N0000,2011,9,18.9,0
LFIN.N0000,2011,9,167.45,0
LIOC.N0000,2011,9,18.0,0
LION.N0000,2011,9,200.1,0
LLUB.N0000,2011,9,162.2,0
LMF.N0000,2011,9,110.2,0
LOFC.N0000,2011,9,11.0,0
LOLC.N0000,2011,9,99.0,0
LPRT.N0000,2011,9,175.0,0
LWL.N0000,2011,9,106.15,0
MFL.N0000,2011,9,55.7,0
MGT.N0000,2011,9,34.0,0
MIRA.N0000,2011,9,282.25,0
MORI.N0000,2011,9,3450.0,0
MORI.X0000,2011,9,2645.0,0
MPRH.N0000,2011,9,30.2,0
NAVF.U0000,2011,9,70.5,0
NDB.N0000,2011,9,138.2,0
NEST.N0000,2011,9,906.7,0
NHL.N0000,2011,9,4.0,0
NIFL.N0000,2011,9,16.2,0
NTB.N0000,2011,9,63.2,0
OGL.N0000,2011,9,32.2,0
ONAL.N0000,2011,9,73.7,0
OSEA.N0000,2011,9,14.9,0
PALM.N0000,2011,9,225.4,0
PAP.N0000,2011,9,5.0,0
PARQ.N0000,2011,9,25.3,0
PCH.N0000,2011,9,17.7,0
PDL.N0000,2011,9,67.1,0
RAL.N0000,2011,9,6.7,0
RCL.N0000,2011,9,143.0,0
REEF.W0017,2011,9,34.8,0
REEF.W0018,2011,9,27.0,0
REEF.W0019,2011,9,21.7,0
RICH.N0000,2011,9,10.3,0
RWSL.N0000,2011,9,4.8,0
SAMP.N0000,2011,9,230.1,0
SELI.N0000,2011,9,1125.0,0
SEMB.N0000,2011,9,2.7,0
SEMB.W0015,2011,9,1.4,0
SEMB.W0016,2011,9,0.4,0
SEYB.N0000,2011,9,64.2,0
SEYB.X0000,2011,9,35.2,0
SFL.N0000,2011,9,120.0,0
SFS.N0000,2011,9,84.0,0
SHAL.N0000,2011,9,885.1,0
SHL.N0000,2011,9,23.0,0
SHOT.N0000,2011,9,30.4,0
SIRA.N0000,2011,9,4.8,0
SPEN.N0000,2011,9,137.1,0
SUGA.N0000,2011,9,34.8,0
SUN.N0000,2011,9,37.4,0
TAFL.N0000,2011,9,106.5,0
TFC.N0000,2011,9,40.1,0
TFC.X0000,2011,9,14.1,0
TILE.N0000,2011,9,103.0,0
TJL.N0000,2011,9,14.1,0
TKYO.N0000,2011,9,52.0,0
TKYO.X0000,2011,9,39.0,0
TWOD.N0000,2011,9,23.5,0
TYRE.N0000,2011,9,46.9,0
UBC.N0000,2011,9,23.1,0
UDPL.N0000,2011,9,39.9,0
VFIN.N0000,2011,9,44.2,0
VLL.N0000,2011,9,9.1,0
VONE.N0000,2011,9,28.2,0
VPEL.N0000,2011,9,9.3,0
WATA.N0000,2011,9,19.0,0
AAIC.N0000,2011,10,222.3,1
ACL.N0000,2011,10,75.05,1
AMF.N0000,2011,10,500.0,1
AMSL.N0000,2011,10,8.149999999999999,1
ARPI.N0000,2011,10,125.0,1
ASHA.N0000,2011,10,208.9,1
ASIR.N0000,2011,10,9.0,1
BFL.N0000,2011,10,215.0,1
BHR.N0000,2011,10,110.0,1
BIL.N0000,2011,10,4.7,1
BINN.N0000,2011,10,180.0,1
BLI.N0000,2011,10,57.9,1
BOGA.N0000,2011,10,45.3,1
BRWN.N0000,2011,10,250.0,1
CARE.N0000,2011,10,39.3,1
CARG.N0000,2011,10,200.85,1
CCS.N0000,2011,10,106.75,1
CDB.X0000,2011,10,53.05,1
CFIN.N0000,2011,10,244.9,1
CFL.N0000,2011,10,24.6,1
CFLB.N0000,2011,10,55.15,1
CFT.N0000,2011,10,10.1,1
CFVF.N0000,2011,10,17.25,1
CHOU.N0000,2011,10,21.1,1
CIC.N0000,2011,10,118.15,1
CIC.X0000,2011,10,81.3,1
CIFL.N0000,2011,10,9.6,1
CIND.N0000,2011,10,87.0,1
CINV.N0000,2011,10,117.15,1
CLPL.N0000,2011,10,76.85,1
CLPL.W0013,2011,10,10.5,1
CLPL.W0014,2011,10,10.9,1
COCR.N0000,2011,10,29.75,1
COMB.N0000,2011,10,109.7,1
COMB.X0000,2011,10,75.15,1
CTC.N0000,2011,10,392.5,1
CTCE.N0000,2011,10,269.7,1
CTHR.N0000,2011,10,180.14999999999998,1
DFCC.N0000,2011,10,121.55,1
DIAL.N0000,2011,10,8.1,1
DIPD.N0000,2011,10,116.1,1
DIST.N0000,2011,10,169.1,1
DPL.N0000,2011,10,30.25,1
EAST.N0000,2011,10,29.3,1
ELPL.N0000,2011,10,22.55,1
EQIT.N0000,2011,10,46.25,1
EXPO.N0000,2011,10,10.9,1
FLCH.N0000,2011,10,3.55,1
GHLL.N0000,2011,10,29.85,1
GLAS.N0000,2011,10,8.0,1
GOOD.N0000,2011,10,1184.0500000000002,1
GRAN.N0000,2011,10,103.6,1
GREG.N0000,2011,10,54.5,1
GREG.W0002,2011,10,24.45,1
GREG.W0003,2011,10,23.45,1
GREG.W0006,2011,10,21.6,1
HASU.N0000,2011,10,54.75,1
HAYC.N0000,2011,10,153.1,1
HAYL.N0000,2011,10,370.1,1
HDEV.N0000,2011,10,137.75,1
HHL.N0000,2011,10,36.75,1
HNB.N0000,2011,10,192.15,1
HNB.X0000,2011,10,83.6,1
HUEJ.N0000,2011,10,161.4,1
IDL.N0000,2011,10,54.7,1
JFIN.N0000,2011,10,278.5,1
JINS.N0000,2011,10,15.0,1
JKH.N0000,2011,10,199.1,1
KAPI.N0000,2011,10,41.9,1
KGAL.N0000,2011,10,124.3,1
KOTA.N0000,2011,10,89.95,1
KURU.N0000,2011,10,27.7,1
KZOO.N0000,2011,10,2100.0,1
LCEM.N0000,2011,10,21.65,1
LDEV.N0000,2011,10,17.15,1
LFIN.N0000,2011,10,144.3,1
LIOC.N0000,2011,10,17.1,1
LION.N0000,2011,10,191.65,1
LLUB.N0000,2011,10,160.0,1
LMF.N0000,2011,10,121.94999999999999,1
LOFC.N0000,2011,10,9.9,1
LOLC.N0000,2011,10,89.2,1
LPRT.N0000,2011,10,171.0,1
LWL.N0000,2011,10,106.7,1
MFL.N0000,2011,10,53.3,1
MGT.N0000,2011,10,33.3,1
MIRA.N0000,2011,10,293.55,1
MORI.N0000,2011,10,2902.5,1
MORI.X0000,2011,10,2150.0,1
MPRH.N0000,2011,10,27.5,1
NAVF.U0000,2011,10,69.75,1
NDB.N0000,2011,10,131.35,1
NEST.N0000,2011,10,850.0,1
NHL.N0000,2011,10,4.0,1
NIFL.N0000,2011,10,13.75,1
NTB.N0000,2011,10,58.75,1
OGL.N0000,2011,10,31.25,1
ONAL.N0000,2011,10,69.95,1
OSEA.N0000,2011,10,14.0,1
PALM.N0000,2011,10,220.0,1
PAP.N0000,2011,10,4.55,1
PARQ.N0000,2011,10,23.2,1
PCH.N0000,2011,10,15.7,1
PDL.N0000,2011,10,62.8,1
RAL.N0000,2011,10,7.199999999999999,1
RCL.N0000,2011,10,130.39999999999998,1
REEF.W0018,2011,10,23.65,1
REEF.W0019,2011,10,18.35,1
RICH.N0000,2011,10,10.0,1
RWSL.N0000,2011,10,4.3,1
SAMP.N0000,2011,10,211.0,1
SELI.N0000,2011,10,1125.0,1
SEMB.N0000,2011,10,2.4,1
SEMB.W0015,2011,10,1.2,1
SEMB.W0016,2011,10,0.3,1
SEYB.N0000,2011,10,65.0,1
SEYB.X0000,2011,10,32.85,1
SFL.N0000,2011,10,118.75,1
SFS.N0000,2011,10,69.55,1
SHAL.N0000,2011,10,883.8,1
SHL.N0000,2011,10,19.549999999999997,1
SHOT.N0000,2011,10,31.25,1
SIRA.N0000,2011,10,4.45,1
SPEN.N0000,2011,10,131.1,1
SUGA.N0000,2011,10,30.6,1
SUN.N0000,2011,10,32.55,1
TAFL.N0000,2011,10,102.4,1
TFC.N0000,2011,10,42.9,1
TFC.X0000,2011,10,13.55,1
TFIL.N0000,2011,10,20.0,1
TILE.N0000,2011,10,98.8,1
TJL.N0000,2011,10,12.15,1
TKYO.N0000,2011,10,47.55,1
TKYO.X0000,2011,10,35.95,1
TWOD.N0000,2011,10,22.5,1
TYRE.N0000,2011,10,43.0,1
UBC.N0000,2011,10,21.1,1
UDPL.N0000,2011,10,40.0,1
VFIN.N0000,2011,10,42.2,1
VLL.N0000,2011,10,8.5,1
VONE.N0000,2011,10,25.450000000000003,1
VPEL.N0000,2011,10,8.8,1
WATA.N0000,2011,10,15.8,1
AAIC.N0000,2011,11,187.60000000000002,0
ACL.N0000,2011,11,71.0,0
AMF.N0000,2011,11,432.0,0
AMSL.N0000,2011,11,7.9,0
ARPI.N0000,2011,11,117.0,0
ASHA.N0000,2011,11,195.2,0
ASIR.N0000,2011,11,8.7,0
BFL.N0000,2011,11,200.65,0
BHR.N0000,2011,11,102.05,0
BIL.N0000,2011,11,4.3,0
BINN.N0000,2011,11,168.75,0
BLI.N0000,2011,11,43.05,0
BOGA.N0000,2011,11,38.5,0
BRWN.N0000,2011,11,240.0,0
CARE.N0000,2011,11,35.25,0
CARG.N0000,2011,11,200.0,0
CCS.N0000,2011,11,104.05,0
CDB.X0000,2011,11,62.1,0
CFIN.N0000,2011,11,225.1,0
CFL.N0000,2011,11,22.8,0
CFLB.N0000,2011,11,46.8,0
CFT.N0000,2011,11,9.25,0
CFVF.N0000,2011,11,16.0,0
CHOU.N0000,2011,11,19.7,0
CIC.N0000,2011,11,114.0,0
CIC.X0000,2011,11,79.4,0
CIFL.N0000,2011,11,9.0,0
CIND.N0000,2011,11,83.6,0
CINV.N0000,2011,11,110.3,0
CLPL.N0000,2011,11,75.3,0
CLPL.W0013,2011,11,10.45,0
CLPL.W0014,2011,11,10.3,0
COCR.N0000,2011,11,26.65,0
COMB.N0000,2011,11,103.45,0
COMB.X0000,2011,11,73.0,0
CTC.N0000,2011,11,409.5,0
CTCE.N0000,2011,11,252.0,0
CTHR.N0000,2011,11,174.0,0
DFCC.N0000,2011,11,113.6,0
DIAL.N0000,2011,11,7.85,0
DIPD.N0000,2011,11,106.8,0
DIST.N0000,2011,11,154.15,0
DPL.N0000,2011,11,26.65,0
EAST.N0000,2011,11,26.15,0
ELPL.N0000,2011,11,20.9,0
EQIT.N0000,2011,11,44.0,0
ESL.N0000,2011,11,41.3,0
EXPO.N0000,2011,11,9.649999999999999,0
FLCH.N0000,2011,11,3.1,0
GHLL.N0000,2011,11,29.200000000000003,0
GLAS.N0000,2011,11,7.8,0
GOOD.N0000,2011,11,1185.0,0
GRAN.N0000,2011,11,98.55,0
GREG.N0000,2011,11,46.8,0
GREG.W0002,2011,11,18.1,0
GREG.W0003,2011,11,18.950000000000003,0
GREG.W0006,2011,11,17.85,0
HASU.N0000,2011,11,50.2,0
HAYC.N0000,2011,11,151.2,0
HAYL.N0000,2011,11,373.3,0
HDEV.N0000,2011,11,130.0,0
HHL.N0000,2011,11,33.5,0
HNB.N0000,2011,11,169.6,0
HNB.X0000,2011,11,83.6,0
HUEJ.N0000,2011,11,169.2,0
IDL.N0000,2011,11,143.5,0
JFIN.N0000,2011,11,231.25,0
JINS.N0000,2011,11,14.45,0
JKH.N0000,2011,11,176.35,0
KAPI.N0000,2011,11,37.400000000000006,0
KGAL.N0000,2011,11,108.4,0
KOTA.N0000,2011,11,78.0,0
KURU.N0000,2011,11,26.0,0
KZOO.N0000,2011,11,2550.0,0
LCEM.N0000,2011,11,19.1,0
LDEV.N0000,2011,11,15.0,0
LFIN.N0000,2011,11,140.0,0
LIOC.N0000,2011,11,18.5,0
LION.N0000,2011,11,190.0,0
LLUB.N0000,2011,11,166.6,0
LMF.N0000,2011,11,114.15,0
LOFC.N0000,2011,11,9.0,0
LOLC.N0000,2011,11,87.1,0
LPRT.N0000,2011,11,152.0,0
LWL.N0000,2011,11,95.65,0
MFL.N0000,2011,11,48.5,0
MGT.N0000,2011,11,30.9,0
MIRA.N0000,2011,11,225.9,0
MORI.N0000,2011,11,2900.0,0
MORI.X0000,2011,11,2030.0,0
MPRH.N0000,2011,11,25.0,0
NAVF.U0000,2011,11,64.45,0
NDB.N0000,2011,11,125.25,0
NEST.N0000,2011,11,870.0,0
NHL.N0000,2011,11,3.8,0
NIFL.N0000,2011,11,11.9,0
NTB.N0000,2011,11,57.0,0
OGL.N0000,2011,11,32.0,0
ONAL.N0000,2011,11,64.0,0
OSEA.N0000,2011,11,14.2,0
PALM.N0000,2011,11,212.0,0
PAP.N0000,2011,11,4.2,0
PARQ.N0000,2011,11,21.05,0
PCH.N0000,2011,11,13.55,0
PDL.N0000,2011,11,60.0,0
PLC.N0000,2011,11,17.3,0
RAL.N0000,2011,11,6.8,0
RCL.N0000,2011,11,140.0,0
REEF.W0018,2011,11,22.0,0
REEF.W0019,2011,11,16.4,0
RICH.N0000,2011,11,9.149999999999999,0
RWSL.N0000,2011,11,4.1,0
SAMP.N0000,2011,11,206.0,0
SELI.N0000,2011,11,1098.0,0
SEMB.N0000,2011,11,2.0,0
SEMB.W0015,2011,11,0.9,0
SEMB.W0016,2011,11,0.2,0
SEYB.N0000,2011,11,66.3,0
SEYB.X0000,2011,11,31.05,0
SFL.N0000,2011,11,109.95,0
SFS.N0000,2011,11,63.8,0
SHAL.N0000,2011,11,885.3,0
SHL.N0000,2011,11,18.6,0
SHOT.N0000,2011,11,30.05,0
SIRA.N0000,2011,11,4.1,0
SPEN.N0000,2011,11,121.80000000000001,0
SUGA.N0000,2011,11,27.5,0
SUN.N0000,2011,11,29.5,0
TAFL.N0000,2011,11,96.15,0
TFC.N0000,2011,11,41.05,0
TFC.X0000,2011,11,12.5,0
TFIL.N0000,2011,11,18.6,0
TILE.N0000,2011,11,89.8,0
TJL.N0000,2011,11,10.850000000000001,0
TKYO.N0000,2011,11,44.0,0
TKYO.X0000,2011,11,32.25,0
TWOD.N0000,2011,11,21.35,0
TYRE.N0000,2011,11,39.5,0
UBC.N0000,2011,11,19.5,0
UDPL.N0000,2011,11,32.5,0
VFIN.N0000,2011,11,43.0,0
VLL.N0000,2011,11,7.85,0
VONE.N0000,2011,11,23.9,0
VPEL.N0000,2011,11,8.2,0
WATA.N0000,2011,11,13.55,0
AAIC.N0000,2011,12,166.0,0
ACL.N0000,2011,12,72.0,0
AMF.N0000,2011,12,300.5,0
AMSL.N0000,2011,12,7.7,0
ARPI.N0000,2011,12,130.0,0
ASHA.N0000,2011,12,185.2,0
ASIR.N0000,2011,12,8.6,0
BFL.N0000,2011,12,206.7,0
BHR.N0000,2011,12,101.0,0
BIL.N0000,2011,12,4.1,0
BINN.N0000,2011,12,151.6,0
BLI.N0000,2011,12,46.95,0
BOGA.N0000,2011,12,38.7,0
BRWN.N0000,2011,12,230.1,0
CARE.N0000,2011,12,35.4,0
CARG.N0000,2011,12,196.0,0
CCS.N0000,2011,12,98.6,0
CDB.X0000,2011,12,60.0,0
CFIN.N0000,2011,12,204.3,0
