Label,Year,Month,TradeVolume,ShareVolume,Turnover (Rs.)
ACL.N0000,2014,12,5.5,1352.5,105867.75
AEL.N0000,2014,12,122.0,788572.5,28413675.15
AGST.N0000,2014,12,13.0,41363.0,229810.95
AINV.N0000,2014,12,12.0,79091.5,311056.4
ALHP.N0000,2014,12,6.0,18300.0,128280.0
ALUM.N0000,2014,12,7.0,18884.5,293180.9
AMF.N0000,2014,12,1.0,1.0,420.0
AMSL.N0000,2014,12,12.0,7626.5,122609.3
ARPI.N0000,2014,12,1.0,6.0,942.0
ASIR.N0000,2014,12,23.0,79872.0,1758192.4
ASIY.N0000,2014,12,5.0,11250.0,38250.0
ATL.R0000,2014,12,162.5,1681596.0,1230675.4
BFL.N0000,2014,12,4.0,624.0,79103.2
BIL.N0000,2014,12,28.0,719648.5,1296322.4
BLI.N0000,2014,12,5.0,251.0,9763.0
BLUE.R0000,2014,12,73.0,1050548.0,423838.05
BLUE.R0001,2014,12,158.5,3692054.5,621377.6499999999
BOGA.N0000,2014,12,4.0,401.0,12982.6
BRWN.N0000,2014,12,12.5,4230.5,458792.0
CARE.N0000,2014,12,2.0,305.0,11676.0
CARG.N0000,2014,12,3.0,100.0,15300.0
CCS.N0000,2014,12,3.5,1001.0,261509.5
CDB.X0000,2014,12,6.0,3873.0,283088.5
CFIN.N0000,2014,12,5.5,1751.5,437240.5
CFL.N0000,2014,12,7.0,2898.0,81329.35
CFLB.N0000,2014,12,6.0,4000.0,114810.0
CFT.N0000,2014,12,2.0,1141.0,8942.0
CFVF.N0000,2014,12,42.0,28673.0,1351356.95
CHOU.N0000,2014,12,7.5,3650.0,54109.0
CIC.N0000,2014,12,5.0,8587.0,715244.5
CIC.X0000,2014,12,4.0,5025.5,322583.0
CIFL.N0000,2014,12,26.5,249455.0,426359.4
CIND.N0000,2014,12,6.0,2223.0,190264.0
CINV.N0000,2014,12,14.5,6155.0,614815.55
CITK.N0000,2014,12,8.0,11000.0,54813.2
CITW.N0000,2014,12,3.0,1643.0,11638.5
CLC.N0000,2014,12,4.0,700.5,3152.35
CLPL.N0000,2014,12,2.0,46.0,4323.8
CLPL.W0014,2014,12,8.0,5083.0,14224.1
COCR.N0000,2014,12,22.5,26296.5,1188171.65
COMB.N0000,2014,12,47.0,174946.0,29688895.299999997
COMB.X0000,2014,12,21.5,30293.0,3613444.75
CTC.N0000,2014,12,11.0,884.5,906363.0
CTCE.N0000,2014,12,1.0,4.0,1211.6
CTHR.N0000,2014,12,3.0,240.0,34434.9
DFCC.N0000,2014,12,16.5,10058.5,2175434.0
DIAL.N0000,2014,12,32.5,243221.0,3217971.1500000004
DIPD.N0000,2014,12,4.5,629.5,87066.45
DIST.N0000,2014,12,6.5,3877.5,798765.6
DPL.N0000,2014,12,20.0,25568.5,369621.7
EAST.N0000,2014,12,4.0,7100.0,92300.0
ELPL.N0000,2014,12,6.0,3349.0,76863.2
EQIT.N0000,2014,12,3.0,1400.0,62000.0
ESL.N0000,2014,12,11.0,7245.0,423955.0
EXPO.N0000,2014,12,17.0,16005.0,137163.5
FLCH.N0000,2014,12,26.5,254083.5,507668.39999999997
GHLL.N0000,2014,12,7.5,1921.5,27637.5
GLAS.N0000,2014,12,25.0,194709.5,954107.55
GOOD.N0000,2014,12,2.0,5.0,7875.0
GRAN.N0000,2014,12,5.0,10235.0,401620.0
GREG.N0000,2014,12,15.0,23973.0,366821.85
GREG.W0006,2014,12,3.0,1950.5,195.05
GSF.N0000,2014,12,13.5,14050.0,361803.5
HASU.N0000,2014,12,7.5,3592.0,298205.2
HAYC.N0000,2014,12,2.5,1125.0,202750.0
HAYL.N0000,2014,12,2.0,215.0,73100.0
HHL.N0000,2014,12,19.0,51869.0,3589158.5
HNB.N0000,2014,12,16.0,40989.0,7989653.0
HNB.X0000,2014,12,19.5,33141.0,5009516.949999999
HUEJ.N0000,2014,12,3.0,195.0,12675.0
IDL.N0000,2014,12,7.5,748.5,69477.0
JFIN.N0000,2014,12,3.0,25.0,8250.0
JINS.N0000,2014,12,32.0,124850.5,2895295.3
JKH.N0000,2014,12,64.5,234912.0,58423596.400000006
JKH.W0022,2014,12,11.0,14258.0,994882.25
JKH.W0023,2014,12,6.0,14322.0,1032484.0
KAPI.N0000,2014,12,64.5,40306.5,2881300.25
KGAL.N0000,2014,12,2.0,200.0,18988.0
KOTA.N0000,2014,12,3.5,758.0,24097.65
KZOO.N0000,2014,12,4.5,11.5,12998.15
LCEM.N0000,2014,12,72.0,145540.5,979978.1499999999
LDEV.N0000,2014,12,6.5,3904.5,27651.5
LFIN.N0000,2014,12,4.0,1359.5,220494.6
LIOC.N0000,2014,12,93.5,233884.0,13572440.100000001
LION.N0000,2014,12,2.0,100.0,62000.0
LLMP.N0000,2014,12,3.0,2005.0,10025.0
LLMP.X0000,2014,12,7.5,11400.0,31355.0
LLUB.N0000,2014,12,24.5,13063.5,5170692.7
LMF.N0000,2014,12,2.0,519.0,63634.75
LOFC.N0000,2014,12,7.0,5700.0,23220.0
LOLC.N0000,2014,12,7.0,5941.0,534938.5
LPRT.N0000,2014,12,2.0,929.0,106742.1
LWL.N0000,2014,12,4.0,7010.0,676480.0
MFL.N0000,2014,12,7.0,4109.0,119772.4
MGT.N0000,2014,12,17.0,38034.5,634124.85
MIRA.N0000,2014,12,1.0,61.0,3818.0
MORI.N0000,2014,12,3.0,200.0,65200.0
MORI.X0000,2014,12,1.0,2.0,460.4
MPRH.N0000,2014,12,3.0,200.0,5960.0
NAVF.U0000,2014,12,4.5,4066.0,365937.75
NDB.N0000,2014,12,26.0,16754.0,4038112.0999999996
NEST.N0000,2014,12,5.5,491.0,1026175.75
NHL.N0000,2014,12,6.0,20081.5,65699.45
NIFL.N0000,2014,12,58.0,318453.0,2957160.4
NTB.N0000,2014,12,17.0,15445.5,1475445.5
OGL.N0000,2014,12,4.0,1337.0,19936.95
ONAL.N0000,2014,12,1.0,121.0,7394.1
ORIN.N0000,2014,12,5.0,791.5,10591.0
OSEA.N0000,2014,12,15.5,36627.0,942818.8
PALM.N0000,2014,12,6.0,305.0,25315.0
PAP.N0000,2014,12,34.5,1017502.5,2849080.25
PARA.N0000,2014,12,2.5,4.0,2535.5
PARQ.N0000,2014,12,24.5,69811.5,2575495.05
PCH.N0000,2014,12,9.0,54094.0,15426.2
PCHH.N0000,2014,12,16.5,274025.0,659325.0
PCP.N0000,2014,12,9.0,84375.0,125125.0
PDL.N0000,2014,12,4.0,1223.5,119861.2
PLC.N0000,2014,12,75.0,417586.0,10006657.85
RAL.N0000,2014,12,23.0,186049.5,866715.05
RCL.N0000,2014,12,6.0,3343.0,386577.95
REEF.W0019,2014,12,16.5,109559.0,163923.45
RICH.N0000,2014,12,29.0,68988.5,582126.25
RWSL.N0000,2014,12,9.0,58347.0,170406.3
SAMP.N0000,2014,12,51.0,50753.0,11929459.25
SDB.N0000,2014,12,87.0,18814.5,1788674.7000000002
SDB.R0000,2014,12,243.5,207120.0,3030681.0
SELI.N0000,2014,12,1.0,10.0,14600.0
SEMB.N0000,2014,12,19.0,423521.5,579770.75
SEYB.N0000,2014,12,4.0,5109.5,482998.85
SEYB.X0000,2014,12,45.0,95230.0,5385943.35
SFL.N0000,2014,12,2.0,24.0,4592.5
SFL.P0000,2014,12,5.0,356.0,15393.2
SFS.N0000,2014,12,8.5,10000.5,21001.05
SHAL.N0000,2014,12,1.0,5.0,8010.0
SHL.N0000,2014,12,23.0,91422.0,1507793.6
SHOT.N0000,2014,12,2.0,3450.0,112852.0
SIRA.N0000,2014,12,90.0,1011651.5,3845718.8000000003
SPEN.N0000,2014,12,9.0,8487.0,860326.3999999999
SUN.N0000,2014,12,4.0,1700.5,91406.5
TAFL.N0000,2014,12,6.0,1100.5,54648.75
TAP.N0000,2014,12,6.5,29645.5,133864.4
TFC.N0000,2014,12,38.0,115550.0,2487818.95
TFC.X0000,2014,12,36.5,169639.0,1427714.3
TFIL.N0000,2014,12,54.0,68878.0,1853858.75
TILE.N0000,2014,12,3.0,1050.0,115500.0
TJL.N0000,2014,12,46.5,166523.5,3322796.8499999996
TKYO.N0000,2014,12,21.0,76041.0,4901263.15
TKYO.X0000,2014,12,31.5,64944.0,3010509.5999999996
TYRE.N0000,2014,12,13.0,8315.0,640014.0
UBC.N0000,2014,12,92.5,415535.0,10123023.8
UDPL.N0000,2014,12,7.5,1662.0,60890.9
VFIN.N0000,2014,12,6.0,4142.5,188658.3
VLL.N0000,2014,12,3.5,2002.5,11214.0
VONE.N0000,2014,12,30.0,53556.0,1257794.1
VPEL.N0000,2014,12,38.5,497149.0,3505311.85
WATA.N0000,2014,12,16.5,5338.0,96996.3
AAIC.N0000,2015,01,3.0,292.5,41322.5
ACL.N0000,2015,01,13.0,13114.5,1048500.4
AEL.N0000,2015,01,429.5,2172488.0,62866308.35
AGST.N0000,2015,01,35.0,193086.5,1173123.2
AINV.N0000,2015,01,15.5,108640.0,394258.0
ALHP.N0000,2015,01,2.5,2594.0,18112.25
ALUM.N0000,2015,01,22.0,41786.0,666329.45
AMF.N0000,2015,01,2.0,2.5,1052.65
AMSL.N0000,2015,01,13.0,8909.0,152235.8
ARPI.N0000,2015,01,1.0,30.0,4785.0
ASCO.R0000,2015,01,65.0,20966.0,823043.8
ASIR.N0000,2015,01,33.5,229207.0,5028142.15
ASIY.N0000,2015,01,10.0,38230.0,124858.5
BFL.N0000,2015,01,6.0,1705.0,212250.0
BIL.N0000,2015,01,31.0,898187.5,1669029.05
BLI.N0000,2015,01,9.0,4291.0,188726.9
BLUE.R0000,2015,01,129.5,5887905.5,1030910.1000000001
BLUE.R0001,2015,01,5.5,91237.5,9123.75
BOGA.N0000,2015,01,4.0,1601.0,51231.5
BRWN.N0000,2015,01,16.0,4689.5,511541.25
CARE.N0000,2015,01,3.0,600.0,25600.0
CARG.N0000,2015,01,3.5,836.5,126021.3
CCS.N0000,2015,01,5.0,2123.0,571285.0
CDB.X0000,2015,01,16.0,7800.0,624840.0
CFIN.N0000,2015,01,10.0,7779.5,1932146.95
CFL.N0000,2015,01,4.5,11053.0,293222.75
CFLB.N0000,2015,01,16.0,18282.5,536705.4
CFT.N0000,2015,01,10.0,14600.0,116140.0
CFVF.N0000,2015,01,40.5,30624.5,1474148.25
CHOU.N0000,2015,01,6.5,4488.5,67000.0
CIC.N0000,2015,01,4.0,2000.0,170000.0
CIC.X0000,2015,01,3.5,4022.0,265152.4
CIFL.N0000,2015,01,20.0,96861.0,136281.40000000002
CIND.N0000,2015,01,7.0,1152.0,97280.0
CINV.N0000,2015,01,32.0,25713.5,2605129.1
CITK.N0000,2015,01,20.5,48649.0,222121.45
CITW.N0000,2015,01,10.5,21416.5,135970.8
CLC.N0000,2015,01,5.0,4800.0,20360.0
CLPL.N0000,2015,01,5.0,503.0,46769.0
CLPL.W0014,2015,01,15.5,36525.5,109117.09999999999
COCR.N0000,2015,01,32.5,26555.5,1238852.55
COMB.N0000,2015,01,66.0,312718.0,56303537.8
COMB.X0000,2015,01,37.5,38024.0,4993410.95
CTC.N0000,2015,01,13.0,1211.0,1271836.0
CTCE.N0000,2015,01,4.0,245.0,76165.0
CTHR.N0000,2015,01,5.0,2201.0,313874.5
DFCC.N0000,2015,01,35.0,58498.0,12913819.8
DIAL.N0000,2015,01,49.0,601821.5,8220772.65
DIPD.N0000,2015,01,8.0,3877.0,549209.5
DIST.N0000,2015,01,24.0,51454.0,11841320.5
DPL.N0000,2015,01,31.0,27468.5,411546.25
EAST.N0000,2015,01,10.0,33001.0,462014.1
ELPL.N0000,2015,01,7.0,3701.0,86883.6
EQIT.N0000,2015,01,5.0,945.0,45525.0
ESL.N0000,2015,01,16.0,14984.5,861235.75
EXPO.N0000,2015,01,22.5,40445.0,363559.69999999995
FLCH.N0000,2015,01,32.5,245267.0,483347.05
GHLL.N0000,2015,01,16.5,15520.0,230181.6
GLAS.N0000,2015,01,199.5,2653569.0,15250504.1
GOOD.N0000,2015,01,1.5,6.0,10124.7
GRAN.N0000,2015,01,8.0,4835.0,200166.0
GREG.N0000,2015,01,35.0,105337.0,1709145.75
GREG.W0006,2015,01,1.5,1740.0,174.0
GSF.N0000,2015,01,14.0,6972.0,178739.5
HASU.N0000,2015,01,6.0,3206.0,283165.4
HAYC.N0000,2015,01,3.0,1000.0,176024.0
HAYL.N0000,2015,01,3.0,2311.0,793402.0
HHL.N0000,2015,01,27.0,74789.5,5947432.25
HNB.N0000,2015,01,53.0,151754.5,30942842.75
HNB.X0000,2015,01,31.0,44599.5,7264168.65
HUEJ.N0000,2015,01,3.0,102.5,6921.5
IDL.N0000,2015,01,31.0,6684.0,250275.0
JFIN.N0000,2015,01,3.0,201.0,62287.3
JINS.N0000,2015,01,87.5,224799.0,5475261.3
JKH.N0000,2015,01,171.5,640303.0,141457412.05
JKH.W0022,2015,01,28.5,31246.5,2046877.75
JKH.W0023,2015,01,21.0,24755.0,1672178.05
KAPI.N0000,2015,01,67.5,107095.0,6403561.9
KAPI.R0000,2015,01,97.0,172113.5,2384280.45
KGAL.N0000,2015,01,6.0,1770.0,159780.0
KOTA.N0000,2015,01,6.0,1230.0,37418.0
KZOO.N0000,2015,01,1.0,2.0,2050.15
LCEM.N0000,2015,01,35.0,74078.5,530213.6
LDEV.N0000,2015,01,6.0,2812.0,20786.7
LFIN.N0000,2015,01,8.5,2497.5,408623.25
LIOC.N0000,2015,01,235.0,562375.5,32140801.6
LION.N0000,2015,01,2.0,83.5,54125.0
LLMP.N0000,2015,01,3.5,2220.0,11522.0
LLMP.X0000,2015,01,6.5,28349.5,82199.5
LLUB.N0000,2015,01,58.0,28417.0,11666399.3
LMF.N0000,2015,01,8.0,6009.0,813215.0
LOFC.N0000,2015,01,7.5,31900.5,132392.1
LOLC.N0000,2015,01,12.0,11972.0,1077427.15
LPRT.N0000,2015,01,3.0,401.0,48123.7
LWL.N0000,2015,01,12.0,13077.5,1293358.45
MFL.N0000,2015,01,8.0,9012.5,248752.8
MGT.N0000,2015,01,35.0,95041.0,1723602.65
MIRA.N0000,2015,01,2.0,52.0,2799.1000000000004
MORI.N0000,2015,01,2.5,70.0,20690.0
MORI.X0000,2015,01,1.0,5.0,1205.5
MPRH.N0000,2015,01,4.0,700.0,22100.0
NAVF.U0000,2015,01,3.5,302.5,29004.75
NDB.N0000,2015,01,38.5,39983.0,10253373.8
NEST.N0000,2015,01,12.0,590.0,1357951.3
NHL.N0000,2015,01,9.5,31144.5,100930.9
NTB.N0000,2015,01,50.0,79337.5,8649528.3
OGL.N0000,2015,01,6.5,2845.0,42938.5
ONAL.N0000,2015,01,3.0,300.0,19350.0
ORIN.N0000,2015,01,5.0,1502.5,20109.05
OSEA.N0000,2015,01,56.0,122644.5,3256536.05
PALM.N0000,2015,01,10.5,3138.0,178724.84999999998
PALM.R0000,2015,01,286.5,722977.5,852977.6
PAP.N0000,2015,01,38.0,1010920.5,3234945.6500000004
PARA.N0000,2015,01,1.5,2.5,1445.5500000000002
PARQ.N0000,2015,01,28.5,35977.5,1323901.4
PCH.N0000,2015,01,13.0,188903.5,49091.0
PCHH.N0000,2015,01,28.5,224050.0,521876.6
PCP.N0000,2015,01,8.0,67000.0,93800.0
PDL.N0000,2015,01,1.5,534.0,51348.5
PLC.N0000,2015,01,134.5,984420.5,26326015.45
RAL.N0000,2015,01,84.5,885949.5,4651616.85
RCL.N0000,2015,01,9.0,11611.0,1327461.85
REEF.W0019,2015,01,37.5,311969.5,284279.7
RICH.N0000,2015,01,37.0,140591.0,1226734.55
RWSL.N0000,2015,01,12.0,36300.0,111571.75
SAMP.N0000,2015,01,98.5,95756.0,23370954.5
SDB.N0000,2015,01,139.5,74699.0,7565595.1
SELI.N0000,2015,01,2.5,30.0,46375.0
SEMB.N0000,2015,01,40.0,699705.5,903732.45
SEYB.N0000,2015,01,30.0,82109.5,7801796.050000001
SEYB.X0000,2015,01,139.0,310715.0,18816009.3
SFL.N0000,2015,01,2.0,300.0,60900.0
SFL.P0000,2015,01,5.0,701.0,32898.0
SFS.N0000,2015,01,7.0,12937.0,27177.8
SHAL.N0000,2015,01,1.0,3.0,6024.0
SHL.N0000,2015,01,80.5,394917.0,5513795.7
SHOT.N0000,2015,01,3.0,1350.0,44250.0
SIRA.N0000,2015,01,176.0,3943971.0,17566992.75
SPEN.N0000,2015,01,32.5,35944.0,3941220.35
SUN.N0000,2015,01,18.0,37497.5,2132547.5
TAFL.N0000,2015,01,5.5,3254.0,167669.5
TAP.N0000,2015,01,10.5,49188.0,225934.05
TFC.N0000,2015,01,25.0,37304.5,786631.3
TFC.X0000,2015,01,26.0,68099.5,547565.95
TILE.N0000,2015,01,3.0,200.0,22040.0
TJL.N0000,2015,01,163.0,645581.5,14486481.25
TKYO.N0000,2015,01,27.5,49023.5,3467182.85
TKYO.X0000,2015,01,76.5,260358.0,13019571.25
TYRE.N0000,2015,01,16.0,34219.5,2792798.75
UBC.N0000,2015,01,328.5,1144148.0,30542166.6
UDPL.N0000,2015,01,6.5,1438.0,51719.85
VFIN.N0000,2015,01,20.5,13655.5,650033.55
VLL.N0000,2015,01,11.5,57830.0,339848.5
VONE.N0000,2015,01,55.0,98833.0,2358218.9000000004
VPEL.N0000,2015,01,131.5,1466824.5,11657107.2
WATA.N0000,2015,01,25.0,26203.0,492248.0
AAIC.N0000,2015,02,2.0,100.0,13178.0
ACL.N0000,2015,02,18.0,16800.0,1360300.3
AEL.N0000,2015,02,103.0,508532.0,13801879.8
AGST.N0000,2015,02,33.0,164439.0,1124685.1
AINV.N0000,2015,02,29.0,201051.0,701763.4
ALHP.N0000,2015,02,6.5,15255.5,97669.1
ALUM.N0000,2015,02,19.0,34049.0,573373.2
AMF.N0000,2015,02,2.0,8.5,3502.5
AMSL.N0000,2015,02,14.0,11229.0,191870.1
ARPI.N0000,2015,02,2.0,4.0,640.0
ASCO.W0024,2015,02,223.0,43720.5,1622956.0
ASIR.N0000,2015,02,18.0,68224.0,1468103.4
ASIY.N0000,2015,02,10.0,48700.0,160910.0
BFL.N0000,2015,02,6.5,2004.0,244571.95
BIL.N0000,2015,02,17.0,266549.0,453143.3
BLI.N0000,2015,02,5.0,734.0,30932.9
BOGA.N0000,2015,02,5.0,1450.0,50457.5
BRWN.N0000,2015,02,12.0,1803.0,189702.1
CARE.N0000,2015,02,4.0,1604.0,64167.2
CARG.N0000,2015,02,3.0,350.0,51251.5
CCS.N0000,2015,02,6.0,1987.0,532534.3
CDB.X0000,2015,02,4.0,1425.0,109875.0
CFIN.N0000,2015,02,10.0,9349.0,2344352.2
CFL.N0000,2015,02,4.0,5005.0,133547.9
CFLB.N0000,2015,02,12.0,6600.0,183360.0
CFT.N0000,2015,02,11.0,12106.0,86964.2
CFVF.N0000,2015,02,73.0,58247.0,2570534.1
CHOU.N0000,2015,02,5.0,1504.0,21858.9
CIC.N0000,2015,02,6.5,5100.0,423410.0
CIC.X0000,2015,02,7.0,7183.0,474468.95
CIFL.N0000,2015,02,19.0,101301.0,141871.5
CIND.N0000,2015,02,7.0,2711.0,230160.0
CINV.N0000,2015,02,16.0,15771.0,1531614.3
CITK.N0000,2015,02,15.5,28966.0,120941.0
CITW.N0000,2015,02,9.0,10052.0,62637.5
CLC.N0000,2015,02,6.0,2082.0,8786.9
CLPL.N0000,2015,02,3.0,11.0,1045.0
CLPL.W0014,2015,02,21.0,62435.0,171084.8
COCR.N0000,2015,02,28.0,37648.0,1768317.0
COMB.N0000,2015,02,84.0,202836.0,36026587.0
COMB.X0000,2015,02,28.0,20645.0,2802055.6
CTC.N0000,2015,02,9.5,1653.5,1712157.2
CTCE.N0000,2015,02,3.0,133.0,42280.7
CTHR.N0000,2015,02,3.5,5605.0,785025.5
DFCC.N0000,2015,02,39.0,30477.0,6623954.4
DIAL.N0000,2015,02,91.0,723289.0,8960214.8
DIPD.N0000,2015,02,11.5,4241.5,622285.75
DIST.N0000,2015,02,11.0,61677.0,14188513.2
DPL.N0000,2015,02,33.0,57673.0,817809.1
EAST.N0000,2015,02,5.0,6985.0,96712.35
ELPL.N0000,2015,02,11.0,8132.0,182971.0
EQIT.N0000,2015,02,2.0,332.0,14650.0
ESL.N0000,2015,02,68.0,22099.0,1224941.4
EXPO.N0000,2015,02,16.0,17599.0,156966.5
FLCH.N0000,2015,02,33.0,191901.0,364662.0
GHLL.N0000,2015,02,15.0,5650.0,78154.9
GLAS.N0000,2015,02,72.0,409160.0,2443539.5
GOOD.N0000,2015,02,2.0,4.0,6470.5
GRAN.N0000,2015,02,5.0,2050.0,79950.0
GREG.N0000,2015,02,24.0,54006.0,837838.2
GREG.W0006,2015,02,1.5,26.0,2.6
GSF.N0000,2015,02,12.0,6147.0,142141.4
HASU.N0000,2015,02,8.5,4799.5,431352.4
HAYC.N0000,2015,02,2.0,1865.5,335217.5
HAYL.N0000,2015,02,2.5,74.5,24279.85
HHL.N0000,2015,02,32.0,62339.0,4982724.9
HNB.N0000,2015,02,48.0,239976.0,52175788.0
HNB.X0000,2015,02,53.0,99860.0,17261931.1
HUEJ.N0000,2015,02,1.0,11.0,712.8
IDL.N0000,2015,02,6.0,2064.5,37732.15
JFIN.N0000,2015,02,1.0,100.5,29507.0
JINS.N0000,2015,02,55.0,148507.0,3490224.8
JKH.N0000,2015,02,299.0,1173663.0,242380403.3
JKH.W0022,2015,02,143.0,305018.0,11585962.0
JKH.W0023,2015,02,67.0,74378.0,4039783.1
KAPI.N0000,2015,02,57.0,61726.0,3482977.6
KGAL.N0000,2015,02,3.0,527.0,47456.7
KOTA.N0000,2015,02,5.0,1032.0,30978.4
KZOO.N0000,2015,02,1.0,4.0,4502.0
LCEM.N0000,2015,02,19.0,28503.0,199909.4
LDEV.N0000,2015,02,5.0,2582.0,18332.2
LFIN.N0000,2015,02,9.5,3977.5,655780.5
LIOC.N0000,2015,02,94.0,140620.0,8023990.8
LION.N0000,2015,02,2.0,72.5,46094.0
LLMP.N0000,2015,02,5.0,4285.0,20996.5
LLMP.X0000,2015,02,8.0,32192.5,91803.15
LLUB.N0000,2015,02,25.0,28175.0,11549497.9
LMF.N0000,2015,02,5.0,7500.0,1012391.9
LOFC.N0000,2015,02,6.0,12010.0,48060.0
LOLC.N0000,2015,02,6.5,2336.5,206215.35
LPRT.N0000,2015,02,2.0,50.0,6200.0
LWL.N0000,2015,02,13.0,10726.0,1059670.0
MFL.N0000,2015,02,9.0,5103.0,128016.2
MGT.N0000,2015,02,53.0,190878.0,3541195.3
MIRA.N0000,2015,02,1.0,10.0,600.0
MORI.N0000,2015,02,2.0,13.0,3965.0
MORI.X0000,2015,02,1.5,525.0,115505.0
MPRH.N0000,2015,02,4.0,750.0,23905.0
NAVF.U0000,2015,02,4.0,425.5,39417.4
NDB.N0000,2015,02,84.0,107431.0,27399878.0
NEST.N0000,2015,02,11.0,787.0,1844066.9
NHL.N0000,2015,02,9.0,40108.0,124429.3
NTB.N0000,2015,02,25.0,30416.0,3324504.5
OGL.N0000,2015,02,4.5,8448.5,118483.55
ONAL.N0000,2015,02,1.5,33.5,2244.5
ORIN.N0000,2015,02,3.0,1100.0,13990.0
OSEA.N0000,2015,02,23.0,29296.0,774884.5
PALM.N0000,2015,02,6.0,428.0,23998.5
PAP.N0000,2015,02,40.0,592010.0,1894432.0
PARA.N0000,2015,02,1.0,1.0,758.0
PARQ.N0000,2015,02,79.0,157691.0,7350528.2
PCH.N0000,2015,02,11.0,60400.0,12403.0
PCHH.N0000,2015,02,45.0,824136.0,2089651.7
PCP.N0000,2015,02,16.0,168414.0,208651.8
PDL.N0000,2015,02,2.0,550.5,51200.0
PLC.N0000,2015,02,67.0,594006.0,15158937.4
RAL.N0000,2015,02,47.0,594908.0,2988184.2
RCL.N0000,2015,02,11.0,8081.0,930614.0
REEF.W0019,2015,02,46.0,291768.0,233475.0
RICH.N0000,2015,02,32.0,84037.0,701419.4
RWSL.N0000,2015,02,7.0,18080.0,54240.0
SAMP.N0000,2015,02,81.0,91602.0,22858610.0
SDB.N0000,2015,02,173.0,123683.0,13825365.5
SELI.N0000,2015,02,2.0,2.0,3889.8
SEMB.N0000,2015,02,17.0,218016.0,283911.0
SEYB.N0000,2015,02,17.0,28702.0,2746375.6
SEYB.X0000,2015,02,89.0,195151.0,12231114.3
SFL.N0000,2015,02,8.0,963.0,157809.0
SFL.P0000,2015,02,2.0,501.5,20686.5
SFS.N0000,2015,02,10.5,35063.0,72709.8
SHAL.N0000,2015,02,2.0,5.0,8270.0
SHL.N0000,2015,02,60.0,326107.0,4586472.7
SHOT.N0000,2015,02,2.5,1000.0,32115.0
SIRA.N0000,2015,02,112.0,2353778.0,11535129.2
SPEN.N0000,2015,02,17.0,11222.0,1175560.5
SUN.N0000,2015,02,4.0,611.0,33728.9
TAFL.N0000,2015,02,6.0,928.0,47329.45
TAP.N0000,2015,02,8.0,44037.0,198166.5
TFC.N0000,2015,02,33.0,29940.0,541784.5
TFC.X0000,2015,02,25.0,60447.0,417154.6
TILE.N0000,2015,02,2.0,1200.0,132000.0
TJL.N0000,2015,02,110.0,564858.0,12909177.9
TKYO.N0000,2015,02,15.5,22452.0,1432191.55
TKYO.X0000,2015,02,45.0,98278.0,4652332.2
TYRE.N0000,2015,02,24.5,50474.0,4107905.55
UBC.N0000,2015,02,130.0,318516.0,8482269.5
UDPL.N0000,2015,02,5.0,467.0,18074.9
VFIN.N0000,2015,02,16.0,16796.0,805121.5
VLL.N0000,2015,02,27.5,260058.0,1730538.85
VONE.N0000,2015,02,35.0,69303.0,1615630.8
VPEL.N0000,2015,02,195.0,2250461.0,19176508.0
WATA.N0000,2015,02,16.0,33368.0,670598.8
AAIC.N0000,2015,03,3.0,129.0,17805.0
ACL.N0000,2015,03,6.5,5713.0,446065.9
AEL.N0000,2015,03,129.0,636606.0,15436563.7
AGST.N0000,2015,03,8.0,35801.0,214806.0
AINV.N0000,2015,03,18.0,113675.0,341025.0
ALHP.N0000,2015,03,6.0,18166.0,102863.15
ALUM.N0000,2015,03,10.0,13653.0,218843.3
AMF.N0000,2015,03,1.0,3.5,1377.0
AMSL.N0000,2015,03,18.0,12170.0,205678.0
ARPI.N0000,2015,03,2.5,104.5,16253.349999999999
ASCO.W0024,2015,03,6.0,420.0,14283.7
ASIR.N0000,2015,03,12.0,15722.0,332497.6
ASIY.N0000,2015,03,12.0,54073.0,170034.1
BFL.N0000,2015,03,9.0,2730.0,300312.5
BIL.N0000,2015,03,22.0,506822.0,861497.4
BLI.N0000,2015,03,3.0,142.0,5738.8
BOGA.N0000,2015,03,5.5,2091.5,67030.0
BRWN.N0000,2015,03,14.0,5132.0,516251.8
CARE.N0000,2015,03,2.0,4456.0,178318.4
CARG.N0000,2015,03,3.0,1530.0,213560.6
CCS.N0000,2015,03,5.5,686.0,193186.2
CDB.X0000,2015,03,4.0,886.0,64995.0
CFIN.N0000,2015,03,7.5,7454.5,1975048.0
CFL.N0000,2015,03,2.0,202.0,4903.2
CFLB.N0000,2015,03,10.0,7800.0,202800.0
CFT.N0000,2015,03,5.0,4950.0,30500.0
CFVF.N0000,2015,03,69.0,52256.0,1537553.4
CHOU.N0000,2015,03,4.0,991.0,12000.0
CIC.N0000,2015,03,6.0,2800.0,221725.2
CIC.X0000,2015,03,5.0,1081.0,65546.5
CIFL.N0000,2015,03,21.0,175012.0,123908.4
CIND.N0000,2015,03,6.0,1100.0,97270.0
CINV.N0000,2015,03,12.0,5500.0,526989.5
CITK.N0000,2015,03,11.0,25140.0,92978.0
CITW.N0000,2015,03,9.0,24302.5,130708.25
CLC.N0000,2015,03,6.0,1055.0,4486.1
CLPL.N0000,2015,03,5.5,782.5,72667.2
CLPL.W0014,2015,03,12.0,24008.0,57435.0
COCR.N0000,2015,03,27.0,30986.0,1490425.9
