Label,Year,Month,Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.),Loan Rate,Inflation,Buy Rate,Election
BOGA.N0000,2018,8,13.610526315789476,4.0,630.0,8319.0,8.5,5.9,158.31754999999998,0
BOGA.N0000,2018,9,13.353333333333332,4.0,407.0,5355.2,8.5,4.3,160.949,0
BOGA.N0000,2018,10,12.873333333333331,5.0,1260.0,16390.0,8.5,3.1,168.89415,0
BOGA.N0000,2018,11,13.545454545454543,3.0,2170.0,29089.4,9.0,3.3,174.176,0
BOGA.N0000,2018,12,13.3,2.0,32.0,412.8,9.0,2.8,177.5331,0
BOGA.N0000,2019,1,12.76,4.0,650.0,8359.1,9.0,3.7,180.0374,0
BOGA.N0000,2019,2,12.892857142857142,3.0,193.5,2552.25,9.0,4.0,176.38625000000002,0
BOGA.N0000,2019,3,12.6375,2.0,399.5,5088.1,9.0,4.3,176.3414,0
BOGA.N0000,2019,4,11.816666666666668,2.0,265.5,3146.1,9.0,4.5,172.65555,0
BOGA.N0000,2019,5,10.98,4.0,303.0,3365.4,8.5,5.0,174.1866,0
BOGA.N0000,2019,6,11.076470588235296,4.0,292.0,3249.6,8.5,3.8,174.5059,0
BOGA.N0000,2019,7,12.15263157894737,7.0,3426.0,38526.7,8.5,3.3,174.11215,0
BOGA.N0000,2019,8,12.82941176470588,10.0,3129.0,37548.9,8.0,3.4,175.50895,0
BOGA.N0000,2019,9,14.2125,6.0,3850.5,54687.65,8.0,5.0,178.66615000000002,0
BOGA.N0000,2019,10,15.966666666666663,4.0,4475.0,71462.5,8.0,5.4,179.544,1
BOGA.N0000,2019,11,15.96,6.0,8550.0,136835.0,8.0,4.4,178.5066,1
BOGA.N0000,2019,12,15.733333333333333,2.0,1090.0,16859.0,8.0,4.8,179.31990000000002,0
BOGA.N0000,2020,1,15.83846153846154,4.0,758.0,12416.0,7.5,5.7,179.5071,0
BOGA.N0000,2020,2,15.28,4.0,997.0,15224.4,7.5,6.2,179.59695,0
BOGA.N0000,2020,3,13.37,6.0,1679.5,22896.0,7.38,5.4,181.2135,0
BOGA.N0000,2020,5,12.438461538461535,2.0,600.0,7881.1,6.5,4.0,184.54,0
BOGA.N0000,2020,6,13.776470588235291,5.0,3049.0,41999.2,6.5,3.9,183.51,0
BOGA.N0000,2020,7,14.331578947368422,4.0,1310.0,18347.0,5.5,4.2,183.52,0
BOGA.N0000,2020,8,14.844444444444443,5.5,1078.0,15873.1,5.5,4.1,182.815,1
BOGA.N0000,2020,9,18.714285714285715,24.0,24770.0,470793.9,5.5,4.0,182.94,0
BOGA.N0000,2020,10,20.775,32.0,8978.5,189744.95,5.5,4.0,182.16,0
BOGA.N0000,2020,11,21.23333333333333,13.0,5100.0,107538.6,5.5,4.1,182.5,0
BOGA.N0000,2020,12,23.652380952380952,24.0,20052.0,444182.1,5.5,4.2,184.57,0
BOGA.N0000,2021,1,25.50555555555556,28.5,26188.0,657802.5,5.5,3.0,190.33,0
BOGA.N0000,2021,2,23.75555555555556,20.5,13064.5,305917.15,5.5,3.3,192.445,0
BOGA.N0000,2021,3,25.018181818181816,10.0,5017.5,129138.85,5.5,4.1,195.28,0
BOGA.N0000,2021,4,24.50588235294118,5.0,605.0,14641.0,5.5,3.9,196.01,0
BOGA.N0000,2021,5,26.488235294117647,14.0,4330.0,121797.0,5.5,4.5,197.70800000000003,0
BOGA.N0000,2021,6,28.719047619047625,13.0,12001.0,328785.9,5.5,5.2,197.9223,0
BOGA.N0000,2021,7,46.915,123.5,101933.0,3964498.2,5.5,5.7,197.9023,0
BOGA.N0000,2021,8,59.49090909090909,152.5,70902.5,4086101.3,6.0,6.0,198.1003,0
BOGA.N0000,2021,9,61.75714285714286,59.0,26818.0,1640501.5,6.0,5.7,198.5008,0
BOGA.N0000,2021,10,69.76315789473684,108.0,70099.0,5059704.5,6.0,7.6,198.5008,0
BOGA.N0000,2021,11,103.2325,258.0,217040.0,20451725.6,6.0,9.9,198.5008,0
BOGA.N0000,2021,12,117.0,164.0,84235.0,9663134.5,6.0,12.1,198.5008,0
BOGA.N0000,2022,1,101.1842105263158,154.0,67781.0,7166419.0,6.5,14.2,198.5008,0
BOGA.N0000,2022,2,85.90555555555555,77.0,26069.0,2262898.35,6.5,15.1,198.5008,0
BOGA.N0000,2022,3,61.62857142857143,45.0,9936.0,637186.3,7.5,18.7,264.6677,0
BOGA.N0000,2022,4,42.08181818181818,30.0,6130.0,275204.0,14.5,29.8,325.11005,0
BOGA.N0000,2022,5,59.588235294117645,38.0,12252.0,800195.3,14.5,39.1,354.7479,0
BOGA.N0000,2022,6,57.27142857142857,29.0,11121.0,704739.5,14.5,54.6,355.7601,0
BOGA.N0000,2022,7,47.465,46.0,18064.5,847332.5,15.5,60.8,357.45085,0
BOGA.N0000,2022,8,66.08636363636364,95.0,53461.5,3390671.25,15.5,64.3,357.3259,0
BOGA.N0000,2022,9,73.01818181818182,100.0,59262.5,4347284.15,15.5,69.8,358.937,0
BOGA.N0000,2022,10,60.8,99.0,73148.0,4378906.5,15.5,66.0,360.3548,0
BOGA.N0000,2022,11,50.2,37.0,20308.0,993139.6,15.5,61.0,360.9682,0
BOGA.N0000,2022,12,48.825,45.5,22993.0,1128860.2,15.5,57.2,361.1973,0
BOGA.N0000,2023,1,57.065,91.0,63590.0,3752062.75,15.5,54.2,360.43015,0
BOGA.N0000,2023,2,57.035,49.5,21413.0,1157040.35,15.5,50.6,359.4779,0
BOGA.N0000,2023,3,64.97727272727273,48.5,31550.5,2001328.25,16.5,50.3,317.28700000000003,0
BOGA.N0000,2023,4,63.15625,19.5,12881.5,799500.15,16.5,35.3,313.19795,0
BOGA.N0000,2023,5,52.900000000000006,27.0,5236.0,257522.4,16.5,25.2,302.4257,0
BOGA.N0000,2023,6,54.1,26.5,8885.0,488034.65,14.0,12.0,297.41324999999995,0
BOGA.N0000,2023,7,57.52,42.5,20421.5,1152079.75,12.0,6.3,314.12565,0
BOGA.N0000,2023,8,53.73809523809524,39.0,15799.0,872176.0,12.0,4.0,315.0574,0
BOGA.N0000,2023,9,52.22631578947368,20.0,3228.0,168746.0,12.0,1.3,317.5436,0
