Label,Year,Month,Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.),Loan Rate,Inflation,Buy Rate,Election
OSEA.N0000,2001,1,2.458333333333333,1.0,1000.0,2500.0,23.0,16.2,89.5,0
PALM.N0000,2001,1,26.25,1.0,100.0,2750.0,23.0,16.2,89.5,0
PARQ.N0000,2001,1,3.0,1.0,800.0,2400.0,23.0,16.2,89.5,0
PDL.N0000,2001,1,16.25,1.5,6750.0,108850.0,23.0,16.2,89.5,0
RCL.N0000,2001,1,14.796875,2.0,800.0,11912.5,23.0,16.2,89.5,0
RICH.N0000,2001,1,51.333333333333336,2.0,1150.0,59800.0,23.0,16.2,89.5,0
SAMP.N0000,2001,1,41.583333333333336,5.0,1000.0,41150.0,23.0,16.2,89.5,0
SEMB.N0000,2001,1,2.75,1.5,1400.0,3737.5,23.0,16.2,89.5,0
SEYB.N0000,2001,1,16.767857142857142,2.5,1000.0,17250.0,23.0,16.2,89.5,0
SPEN.N0000,2001,1,85.375,1.0,4950.0,422000.0,23.0,16.2,89.5,0
TILE.N0000,2001,1,14.966666666666669,4.0,2000.0,30000.0,23.0,16.2,89.5,0
TKYO.N0000,2001,1,38.54545454545455,1.0,400.0,15200.0,23.0,16.2,89.5,0
TYRE.N0000,2001,1,5.555555555555555,9.5,11250.0,60612.5,23.0,16.2,89.5,0
ACL.N0000,2001,2,27.0,1.0,100.0,2700.0,22.0,16.6,86.5,0
ASIR.N0000,2001,2,41.42857142857143,3.5,12000.0,615300.0,22.0,16.6,86.5,0
BFL.N0000,2001,2,6.05,2.0,1050.0,6287.5,22.0,16.6,86.5,0
BOGA.N0000,2001,2,7.0625,2.0,1950.0,13650.0,22.0,16.6,86.5,0
CARG.N0000,2001,2,34.583333333333336,1.5,350.0,12100.0,22.0,16.6,86.5,0
CCS.N0000,2001,2,48.785714285714285,2.0,600.0,28800.0,22.0,16.6,86.5,0
CFIN.N0000,2001,2,34.07142857142857,1.0,200.0,7000.0,22.0,16.6,86.5,0
CFLB.N0000,2001,2,2.0,2.5,6650.0,13300.0,22.0,16.6,86.5,0
CFVF.N0000,2001,2,2.0,2.0,1900.0,3800.0,22.0,16.6,86.5,0
CIC.N0000,2001,2,45.0,1.0,600.0,27000.0,22.0,16.6,86.5,0
CIC.X0000,2001,2,24.25,2.0,450.0,11000.0,22.0,16.6,86.5,0
CINV.N0000,2001,2,33.25,1.0,200.0,6600.0,22.0,16.6,86.5,0
COMB.N0000,2001,2,91.01785714285714,3.5,1300.0,117875.0,22.0,16.6,86.5,0
CTC.N0000,2001,2,29.884615384615383,2.0,700.0,21000.0,22.0,16.6,86.5,0
DFCC.N0000,2001,2,79.796875,2.5,1600.0,126225.0,22.0,16.6,86.5,0
DIPD.N0000,2001,2,50.203125,3.0,1050.0,52637.5,22.0,16.6,86.5,0
DIST.N0000,2001,2,3.984375,8.5,18550.0,74150.0,22.0,16.6,86.5,0
GHLL.N0000,2001,2,2.1,3.5,1800.0,3862.5,22.0,16.6,86.5,0
GLAS.N0000,2001,2,6.21875,1.5,200.0,1237.5,22.0,16.6,86.5,0
GRAN.N0000,2001,2,12.442307692307692,4.0,1500.0,18750.0,22.0,16.6,86.5,0
HAYC.N0000,2001,2,39.36764705882353,4.0,1000.0,38000.0,22.0,16.6,86.5,0
HAYL.N0000,2001,2,86.21428571428571,3.5,850.0,73350.0,22.0,16.6,86.5,0
HNB.N0000,2001,2,43.708333333333336,2.0,800.0,34900.0,22.0,16.6,86.5,0
JKH.N0000,2001,2,36.083333333333336,15.0,18450.0,662550.0,22.0,16.6,86.5,0
LMF.N0000,2001,2,6.5,5.0,5000.0,32500.0,22.0,16.6,86.5,0
LWL.N0000,2001,2,6.513888888888889,5.0,6850.0,44500.0,22.0,16.6,86.5,0
NDB.N0000,2001,2,43.77777777777778,14.5,10400.0,458425.0,22.0,16.6,86.5,0
NEST.N0000,2001,2,63.60714285714285,3.5,900.0,57225.0,22.0,16.6,86.5,0
ONAL.N0000,2001,2,8.5,2.0,9000.0,76500.0,22.0,16.6,86.5,0
OSEA.N0000,2001,2,3.6666666666666665,1.0,500.0,1750.0,22.0,16.6,86.5,0
PARQ.N0000,2001,2,2.4166666666666665,2.0,1700.0,4300.0,22.0,16.6,86.5,0
PDL.N0000,2001,2,16.833333333333332,2.0,1000.0,16750.0,22.0,16.6,86.5,0
RCL.N0000,2001,2,15.178571428571429,4.0,1000.0,15562.5,22.0,16.6,86.5,0
RICH.N0000,2001,2,50.035714285714285,1.0,700.0,35000.0,22.0,16.6,86.5,0
SAMP.N0000,2001,2,39.392857142857146,4.0,1450.0,57750.0,22.0,16.6,86.5,0
SEMB.N0000,2001,2,2.7142857142857144,2.0,1050.0,2762.5,22.0,16.6,86.5,0
SEYB.N0000,2001,2,16.5,2.5,800.0,12900.0,22.0,16.6,86.5,0
SHOT.N0000,2001,2,25.0,1.0,100.0,2500.0,22.0,16.6,86.5,0
SPEN.N0000,2001,2,85.66666666666667,1.0,100.0,8550.0,22.0,16.6,86.5,0
TILE.N0000,2001,2,16.568181818181817,4.0,4100.0,68025.0,22.0,16.6,86.5,0
TKYO.N0000,2001,2,37.60714285714285,1.0,1000.0,38000.0,22.0,16.6,86.5,0
TYRE.N0000,2001,2,5.205882352941177,3.0,4100.0,20475.0,22.0,16.6,86.5,0
ACL.N0000,2001,3,26.21875,1.5,350.0,8912.5,22.0,13.2,86.35,0
ASIR.N0000,2001,3,53.833333333333336,3.5,1450.0,77762.5,22.0,13.2,86.35,0
BFL.N0000,2001,3,6.392857142857143,2.0,1950.0,11950.0,22.0,13.2,86.35,0
BOGA.N0000,2001,3,6.34375,1.5,550.0,3725.0,22.0,13.2,86.35,0
BRWN.N0000,2001,3,72.5,1.0,200.0,14500.0,22.0,13.2,86.35,0
CARG.N0000,2001,3,34.535714285714285,1.0,100.0,3450.0,22.0,13.2,86.35,0
CCS.N0000,2001,3,43.6,2.5,600.0,26975.0,22.0,13.2,86.35,0
CFIN.N0000,2001,3,31.727272727272727,2.0,800.0,25800.0,22.0,13.2,86.35,0
CFLB.N0000,2001,3,2.03125,1.0,1300.0,2600.0,22.0,13.2,86.35,0
CFVF.N0000,2001,3,2.083333333333333,2.5,2850.0,5700.0,22.0,13.2,86.35,0
CIC.N0000,2001,3,36.208333333333336,1.5,800.0,31300.0,22.0,13.2,86.35,0
CIC.X0000,2001,3,22.34375,2.0,550.0,12137.5,22.0,13.2,86.35,0
CIND.N0000,2001,3,25.0,2.0,2400.0,60000.0,22.0,13.2,86.35,0
CINV.N0000,2001,3,32.666666666666664,1.0,150.0,4950.0,22.0,13.2,86.35,0
COMB.N0000,2001,3,93.76315789473684,6.0,2200.0,209000.0,22.0,13.2,86.35,0
CTC.N0000,2001,3,26.84210526315789,4.0,1300.0,36400.0,22.0,13.2,86.35,0
DFCC.N0000,2001,3,78.23684210526316,3.0,1400.0,116200.0,22.0,13.2,86.35,0
DIPD.N0000,2001,3,47.88461538461539,2.0,400.0,18500.0,22.0,13.2,86.35,0
DIST.N0000,2001,3,3.875,5.0,20350.0,78262.5,22.0,13.2,86.35,0
EAST.N0000,2001,3,5.0,1.5,15100.0,75475.0,22.0,13.2,86.35,0
GHLL.N0000,2001,3,2.147058823529412,2.0,500.0,1125.0,22.0,13.2,86.35,0
GLAS.N0000,2001,3,7.041666666666667,3.0,950.0,6412.5,22.0,13.2,86.35,0
GRAN.N0000,2001,3,11.466666666666669,4.0,2000.0,24000.0,22.0,13.2,86.35,0
HAYC.N0000,2001,3,39.86111111111112,3.5,1200.0,47512.5,22.0,13.2,86.35,0
HAYL.N0000,2001,3,83.234375,4.0,1250.0,105925.0,22.0,13.2,86.35,0
HNB.N0000,2001,3,41.359375,5.0,2150.0,90037.5,22.0,13.2,86.35,0
JKH.N0000,2001,3,34.57142857142857,17.0,54900.0,1976200.0,22.0,13.2,86.35,0
LMF.N0000,2001,3,6.411764705882353,4.0,4200.0,26250.0,22.0,13.2,86.35,0
LWL.N0000,2001,3,7.452380952380952,6.0,4800.0,36000.0,22.0,13.2,86.35,0
NDB.N0000,2001,3,42.095238095238095,12.0,12800.0,556450.0,22.0,13.2,86.35,0
NEST.N0000,2001,3,65.13157894736842,3.0,1000.0,64500.0,22.0,13.2,86.35,0
ONAL.N0000,2001,3,8.5,2.5,24200.0,205700.0,22.0,13.2,86.35,0
OSEA.N0000,2001,3,2.6875,1.0,350.0,962.5,22.0,13.2,86.35,0
PALM.N0000,2001,3,26.0,1.0,100.0,2600.0,22.0,13.2,86.35,0
PARQ.N0000,2001,3,2.25,1.0,100.0,225.0,22.0,13.2,86.35,0
PDL.N0000,2001,3,16.375,2.0,350.0,5600.0,22.0,13.2,86.35,0
RCL.N0000,2001,3,14.855263157894736,3.0,1600.0,22800.0,22.0,13.2,86.35,0
RICH.N0000,2001,3,50.035714285714285,2.0,500.0,25100.0,22.0,13.2,86.35,0
SAMP.N0000,2001,3,39.32142857142857,7.0,2200.0,86150.0,22.0,13.2,86.35,0
SEMB.N0000,2001,3,2.7333333333333334,1.0,500.0,1375.0,22.0,13.2,86.35,0
SEYB.N0000,2001,3,17.16176470588235,2.0,700.0,11900.0,22.0,13.2,86.35,0
SHOT.N0000,2001,3,24.0,1.0,100.0,2400.0,22.0,13.2,86.35,0
SPEN.N0000,2001,3,78.80555555555556,3.0,35500.0,2769000.0,22.0,13.2,86.35,0
TILE.N0000,2001,3,16.47222222222222,6.0,4000.0,62162.5,22.0,13.2,86.35,0
TKYO.N0000,2001,3,36.21875,2.0,1050.0,38700.0,22.0,13.2,86.35,0
TYRE.N0000,2001,3,4.868421052631579,3.0,2100.0,10200.0,22.0,13.2,86.35,0
ACL.N0000,2001,4,24.666666666666668,1.0,300.0,7350.0,21.5,13.9,90.45,0
ASIR.N0000,2001,4,32.1764705882353,3.0,600.0,14350.0,21.5,13.9,90.45,0
BFL.N0000,2001,4,6.583333333333333,1.0,600.0,4050.0,21.5,13.9,90.45,0
BOGA.N0000,2001,4,6.3125,1.5,300.0,1900.0,21.5,13.9,90.45,0
BRWN.N0000,2001,4,65.0,1.0,200.0,13000.0,21.5,13.9,90.45,0
CARG.N0000,2001,4,36.75,1.5,250.0,9175.0,21.5,13.9,90.45,0
CCS.N0000,2001,4,40.535714285714285,2.0,200.0,8200.0,21.5,13.9,90.45,0
CFIN.N0000,2001,4,30.25,1.5,1000.0,30500.0,21.5,13.9,90.45,0
CFLB.N0000,2001,4,2.0,1.5,1000.0,2000.0,21.5,13.9,90.45,0
CFVF.N0000,2001,4,2.0,2.0,1150.0,2475.0,21.5,13.9,90.45,0
CIC.N0000,2001,4,38.8,2.0,200.0,7850.0,21.5,13.9,90.45,0
CIC.X0000,2001,4,22.4,2.0,800.0,18000.0,21.5,13.9,90.45,0
CIND.N0000,2001,4,25.0,1.0,100.0,2500.0,21.5,13.9,90.45,0
CINV.N0000,2001,4,33.35,1.0,200.0,6850.0,21.5,13.9,90.45,0
COMB.N0000,2001,4,92.5625,3.5,1050.0,97050.0,21.5,13.9,90.45,0
CTC.N0000,2001,4,26.464285714285715,2.0,700.0,18662.5,21.5,13.9,90.45,0
DFCC.N0000,2001,4,74.01470588235294,4.0,1100.0,79500.0,21.5,13.9,90.45,0
DIPD.N0000,2001,4,47.25,3.0,400.0,19200.0,21.5,13.9,90.45,0
DIST.N0000,2001,4,3.769230769230769,6.0,11000.0,41250.0,21.5,13.9,90.45,0
EAST.N0000,2001,4,4.666666666666667,2.0,900.0,4050.0,21.5,13.9,90.45,0
GHLL.N0000,2001,4,2.0416666666666665,2.5,650.0,1387.5,21.5,13.9,90.45,0
GLAS.N0000,2001,4,6.888888888888889,1.0,200.0,1300.0,21.5,13.9,90.45,0
GRAN.N0000,2001,4,10.142857142857142,4.0,2550.0,25550.0,21.5,13.9,90.45,0
HAYC.N0000,2001,4,37.56666666666667,2.0,400.0,15000.0,21.5,13.9,90.45,0
HAYL.N0000,2001,4,76.78846153846153,3.0,1100.0,82775.0,21.5,13.9,90.45,0
HNB.N0000,2001,4,40.296875,3.0,2500.0,101250.0,21.5,13.9,90.45,0
JKH.N0000,2001,4,32.77777777777778,8.0,6300.0,204962.5,21.5,13.9,90.45,0
LMF.N0000,2001,4,6.133333333333334,4.0,8300.0,53125.0,21.5,13.9,90.45,0
LWL.N0000,2001,4,7.578125,4.5,2050.0,15562.5,21.5,13.9,90.45,0
NDB.N0000,2001,4,37.64705882352941,9.0,5500.0,205850.0,21.5,13.9,90.45,0
NEST.N0000,2001,4,65.875,3.0,500.0,32900.0,21.5,13.9,90.45,0
ONAL.N0000,2001,4,8.5,1.0,100.0,850.0,21.5,13.9,90.45,0
OSEA.N0000,2001,4,2.4166666666666665,1.0,500.0,1250.0,21.5,13.9,90.45,0
PALM.N0000,2001,4,20.08333333333333,1.0,300.0,6000.0,21.5,13.9,90.45,0
PARQ.N0000,2001,4,1.6875,1.5,1600.0,2587.5,21.5,13.9,90.45,0
PDL.N0000,2001,4,15.15,2.0,500.0,7850.0,21.5,13.9,90.45,0
RCL.N0000,2001,4,14.25,2.0,850.0,12212.5,21.5,13.9,90.45,0
RICH.N0000,2001,4,49.77777777777778,1.0,400.0,19650.0,21.5,13.9,90.45,0
SAMP.N0000,2001,4,39.22058823529412,5.0,1700.0,66300.0,21.5,13.9,90.45,0
SEMB.N0000,2001,4,2.5454545454545454,2.0,600.0,1650.0,21.5,13.9,90.45,0
SEYB.N0000,2001,4,17.354166666666668,2.0,650.0,10837.5,21.5,13.9,90.45,0
SHOT.N0000,2001,4,22.0,1.0,100.0,2200.0,21.5,13.9,90.45,0
SPEN.N0000,2001,4,78.03571428571429,2.0,400.0,31200.0,21.5,13.9,90.45,0
TILE.N0000,2001,4,15.386363636363637,2.0,900.0,13725.0,21.5,13.9,90.45,0
TKYO.N0000,2001,4,34.80555555555556,1.0,500.0,17500.0,21.5,13.9,90.45,0
TYRE.N0000,2001,4,3.881578947368421,4.0,5200.0,20800.0,21.5,13.9,90.45,0
ACL.N0000,2001,5,23.58333333333333,1.0,450.0,10712.5,21.5,16.3,91.825,0
ASIR.N0000,2001,5,24.316666666666663,4.0,500.0,12800.0,21.5,16.3,91.825,0
BFL.N0000,2001,5,6.363636363636363,3.0,4900.0,30625.0,21.5,16.3,91.825,0
BOGA.N0000,2001,5,6.05,1.0,500.0,3125.0,21.5,16.3,91.825,0
BRWN.N0000,2001,5,70.0,1.0,100.0,7000.0,21.5,16.3,91.825,0
CARG.N0000,2001,5,35.0,1.0,200.0,7000.0,21.5,16.3,91.825,0
CCS.N0000,2001,5,45.8125,1.0,150.0,7250.0,21.5,16.3,91.825,0
CFIN.N0000,2001,5,30.216666666666665,2.0,900.0,27450.0,21.5,16.3,91.825,0
CFLB.N0000,2001,5,2.1666666666666665,1.0,900.0,1800.0,21.5,16.3,91.825,0
CFVF.N0000,2001,5,1.7916666666666667,1.0,100.0,175.0,21.5,16.3,91.825,0
CIC.N0000,2001,5,39.75,1.0,100.0,3975.0,21.5,16.3,91.825,0
CIC.X0000,2001,5,24.666666666666668,4.0,1500.0,38250.0,21.5,16.3,91.825,0
CIND.N0000,2001,5,25.0,1.0,100.0,2500.0,21.5,16.3,91.825,0
CINV.N0000,2001,5,35.166666666666664,1.0,200.0,6900.0,21.5,16.3,91.825,0
COMB.N0000,2001,5,94.97222222222224,2.5,1250.0,118650.0,21.5,16.3,91.825,0
CTC.N0000,2001,5,24.265625,2.0,550.0,13300.0,21.5,16.3,91.825,0
DFCC.N0000,2001,5,77.77941176470588,5.0,7100.0,505925.0,21.5,16.3,91.825,0
DIPD.N0000,2001,5,49.15384615384615,2.0,500.0,25000.0,21.5,16.3,91.825,0
DIST.N0000,2001,5,3.7916666666666665,5.0,12050.0,47112.5,21.5,16.3,91.825,0
EAST.N0000,2001,5,4.5,1.0,1200.0,5400.0,21.5,16.3,91.825,0
GHLL.N0000,2001,5,2.216666666666667,2.0,300.0,675.0,21.5,16.3,91.825,0
GLAS.N0000,2001,5,6.3125,2.5,550.0,3550.0,21.5,16.3,91.825,0
GRAN.N0000,2001,5,9.338235294117649,5.0,8700.0,80425.0,21.5,16.3,91.825,0
HAYC.N0000,2001,5,39.44642857142857,2.0,1450.0,57775.0,21.5,16.3,91.825,0
HAYL.N0000,2001,5,76.32142857142857,2.0,700.0,53412.5,21.5,16.3,91.825,0
HNB.N0000,2001,5,39.09090909090909,2.0,2000.0,79000.0,21.5,16.3,91.825,0
JKH.N0000,2001,5,33.7125,11.0,15950.0,532125.0,21.5,16.3,91.825,0
LMF.N0000,2001,5,6.296875,2.0,1650.0,10312.5,21.5,16.3,91.825,0
LWL.N0000,2001,5,8.220588235294118,5.0,1400.0,11200.0,21.5,16.3,91.825,0
NDB.N0000,2001,5,36.575,13.0,33550.0,1214500.0,21.5,16.3,91.825,0
NEST.N0000,2001,5,62.7,3.0,1100.0,68925.0,21.5,16.3,91.825,0
ONAL.N0000,2001,5,8.5,1.0,200.0,1700.0,21.5,16.3,91.825,0
OSEA.N0000,2001,5,2.25,2.0,1600.0,3600.0,21.5,16.3,91.825,0
PALM.N0000,2001,5,20.25,1.0,100.0,2025.0,21.5,16.3,91.825,0
PARQ.N0000,2001,5,1.75,2.0,1350.0,2025.0,21.5,16.3,91.825,0
PDL.N0000,2001,5,15.7,1.0,1000.0,15500.0,21.5,16.3,91.825,0
RCL.N0000,2001,5,15.694444444444445,4.5,2700.0,41975.0,21.5,16.3,91.825,0
RICH.N0000,2001,5,50.3125,1.0,450.0,22700.0,21.5,16.3,91.825,0
SAMP.N0000,2001,5,37.52777777777778,11.0,2700.0,98850.0,21.5,16.3,91.825,0
SEMB.N0000,2001,5,2.35,1.0,100.0,250.0,21.5,16.3,91.825,0
SEYB.N0000,2001,5,15.583333333333334,2.0,1750.0,27125.0,21.5,16.3,91.825,0
SPEN.N0000,2001,5,78.1,1.0,100.0,7850.0,21.5,16.3,91.825,0
TILE.N0000,2001,5,16.923076923076923,3.0,1600.0,27200.0,21.5,16.3,91.825,0
TKYO.N0000,2001,5,37.6875,4.0,700.0,25375.0,21.5,16.3,91.825,0
TYRE.N0000,2001,5,3.55,4.0,1600.0,6000.0,21.5,16.3,91.825,0
ACL.N0000,2001,6,23.107142857142858,2.0,500.0,11500.0,21.5,14.7,90.625,0
ASIR.N0000,2001,6,25.675,2.5,650.0,17000.0,21.5,14.7,90.625,0
BFL.N0000,2001,6,6.053571428571429,2.5,1600.0,10000.0,21.5,14.7,90.625,0
BOGA.N0000,2001,6,5.5,1.0,750.0,4125.0,21.5,14.7,90.625,0
BRWN.N0000,2001,6,56.25,1.0,200.0,11500.0,21.5,14.7,90.625,0
CARG.N0000,2001,6,39.892857142857146,1.0,100.0,4100.0,21.5,14.7,90.625,0
CCS.N0000,2001,6,43.875,1.0,250.0,11312.5,21.5,14.7,90.625,0
CFIN.N0000,2001,6,29.295454545454547,3.0,1100.0,29850.0,21.5,14.7,90.625,0
CFLB.N0000,2001,6,2.113636363636364,2.0,2000.0,4000.0,21.5,14.7,90.625,0
CFVF.N0000,2001,6,1.85,2.0,900.0,1575.0,21.5,14.7,90.625,0
CIC.N0000,2001,6,40.32142857142857,1.0,200.0,8100.0,21.5,14.7,90.625,0
CIC.X0000,2001,6,25.38636363636364,3.0,1300.0,33800.0,21.5,14.7,90.625,0
CIND.N0000,2001,6,25.0,2.0,800.0,19700.0,21.5,14.7,90.625,0
CINV.N0000,2001,6,37.708333333333336,1.5,550.0,20262.5,21.5,14.7,90.625,0
COMB.N0000,2001,6,86.15277777777777,3.0,1600.0,133212.5,21.5,14.7,90.625,0
CTC.N0000,2001,6,23.392857142857142,2.0,500.0,11900.0,21.5,14.7,90.625,0
DFCC.N0000,2001,6,78.33333333333333,6.0,4900.0,340100.0,21.5,14.7,90.625,0
DIPD.N0000,2001,6,50.0625,3.0,1200.0,61137.5,21.5,14.7,90.625,0
DIST.N0000,2001,6,3.852941176470588,7.0,31000.0,118125.0,21.5,14.7,90.625,0
GHLL.N0000,2001,6,2.236842105263158,5.0,700.0,1575.0,21.5,14.7,90.625,0
GLAS.N0000,2001,6,6.075,1.0,150.0,912.5,21.5,14.7,90.625,0
GRAN.N0000,2001,6,10.0,5.0,4100.0,40900.0,21.5,14.7,90.625,0
HAYC.N0000,2001,6,39.859375,2.5,700.0,27962.5,21.5,14.7,90.625,0
HAYL.N0000,2001,6,76.38888888888889,4.0,2050.0,157825.0,21.5,14.7,90.625,0
HNB.N0000,2001,6,38.45454545454545,4.0,1500.0,57600.0,21.5,14.7,90.625,0
JKH.N0000,2001,6,33.44736842105263,13.0,27500.0,892925.0,21.5,14.7,90.625,0
LMF.N0000,2001,6,6.583333333333333,3.0,3000.0,19250.0,21.5,14.7,90.625,0
LWL.N0000,2001,6,8.426470588235293,4.0,5700.0,47025.0,21.5,14.7,90.625,0
NDB.N0000,2001,6,35.325,17.0,10450.0,363675.0,21.5,14.7,90.625,0
NEST.N0000,2001,6,58.05263157894737,2.0,600.0,34900.0,21.5,14.7,90.625,0
PALM.N0000,2001,6,21.0,1.0,1000.0,21000.0,21.5,14.7,90.625,0
PARQ.N0000,2001,6,2.0625,1.0,1750.0,3187.5,21.5,14.7,90.625,0
PDL.N0000,2001,6,15.958333333333334,1.5,500.0,8000.0,21.5,14.7,90.625,0
RCL.N0000,2001,6,18.223684210526315,4.0,6500.0,118625.0,21.5,14.7,90.625,0
RICH.N0000,2001,6,65.26666666666667,7.0,4500.0,292600.0,21.5,14.7,90.625,0
SAMP.N0000,2001,6,36.016666666666666,6.0,2100.0,73600.0,21.5,14.7,90.625,0
SEMB.N0000,2001,6,2.21875,1.0,1100.0,2450.0,21.5,14.7,90.625,0
SEYB.N0000,2001,6,15.55,1.0,600.0,9600.0,21.5,14.7,90.625,0
SHOT.N0000,2001,6,25.0,1.0,1000.0,25000.0,21.5,14.7,90.625,0
SPEN.N0000,2001,6,78.32142857142857,2.0,400.0,31200.0,21.5,14.7,90.625,0
TILE.N0000,2001,6,17.73076923076923,3.0,700.0,12075.0,21.5,14.7,90.625,0
TKYO.N0000,2001,6,37.86538461538461,2.0,400.0,14875.0,21.5,14.7,90.625,0
TYRE.N0000,2001,6,3.361111111111111,4.5,5900.0,22300.0,21.5,14.7,90.625,0
ACL.N0000,2001,7,23.47222222222222,1.0,500.0,11875.0,19.5,13.4,89.9,0
ASIR.N0000,2001,7,25.3625,1.5,550.0,14250.0,19.5,13.4,89.9,0
BFL.N0000,2001,7,5.980769230769231,2.0,600.0,3600.0,19.5,13.4,89.9,0
BOGA.N0000,2001,7,5.125,1.0,450.0,2250.0,19.5,13.4,89.9,0
BRWN.N0000,2001,7,57.75,1.0,100.0,5800.0,19.5,13.4,89.9,0
CARG.N0000,2001,7,40.42857142857143,1.0,100.0,4125.0,19.5,13.4,89.9,0
CCS.N0000,2001,7,43.109375,1.5,300.0,12962.5,19.5,13.4,89.9,0
CFIN.N0000,2001,7,28.71153846153846,2.0,900.0,25650.0,19.5,13.4,89.9,0
CFLB.N0000,2001,7,2.083333333333333,1.0,1300.0,2600.0,19.5,13.4,89.9,0
CFVF.N0000,2001,7,1.875,1.0,150.0,275.0,19.5,13.4,89.9,0
CIC.N0000,2001,7,40.25,1.0,400.0,16100.0,19.5,13.4,89.9,0
CIC.X0000,2001,7,24.916666666666668,2.0,2950.0,73750.0,19.5,13.4,89.9,0
CIND.N0000,2001,7,25.0,1.0,100.0,2500.0,19.5,13.4,89.9,0
CINV.N0000,2001,7,38.208333333333336,2.0,700.0,26937.5,19.5,13.4,89.9,0
COMB.N0000,2001,7,78.734375,3.0,1050.0,82400.0,19.5,13.4,89.9,0
CTC.N0000,2001,7,23.25,3.0,1800.0,40700.0,19.5,13.4,89.9,0
DFCC.N0000,2001,7,65.17647058823529,3.0,1100.0,72350.0,19.5,13.4,89.9,0
DIPD.N0000,2001,7,50.4375,3.0,900.0,45500.0,19.5,13.4,89.9,0
DIST.N0000,2001,7,4.027777777777778,6.0,9600.0,38400.0,19.5,13.4,89.9,0
EAST.N0000,2001,7,7.5,2.0,1501350.0,15006750.0,19.5,13.4,89.9,0
GHLL.N0000,2001,7,2.1973684210526314,5.0,900.0,2025.0,19.5,13.4,89.9,0
GLAS.N0000,2001,7,8.3125,2.0,800.0,6337.5,19.5,13.4,89.9,0
GRAN.N0000,2001,7,11.0,4.5,3600.0,39950.0,19.5,13.4,89.9,0
HAYC.N0000,2001,7,40.05357142857143,2.0,700.0,28000.0,19.5,13.4,89.9,0
HAYL.N0000,2001,7,74.69736842105263,2.0,1000.0,77000.0,19.5,13.4,89.9,0
HNB.N0000,2001,7,36.5625,1.0,250.0,9200.0,19.5,13.4,89.9,0
JKH.N0000,2001,7,33.73809523809524,9.0,12300.0,412050.0,19.5,13.4,89.9,0
LMF.N0000,2001,7,7.0,3.0,4500.0,31500.0,19.5,13.4,89.9,0
LWL.N0000,2001,7,8.765625,3.5,3100.0,26987.5,19.5,13.4,89.9,0
NDB.N0000,2001,7,33.325,11.0,10750.0,361237.5,19.5,13.4,89.9,0
NEST.N0000,2001,7,59.625,1.0,300.0,17812.5,19.5,13.4,89.9,0
ONAL.N0000,2001,7,9.0625,1.0,200.0,1850.0,19.5,13.4,89.9,0
OSEA.N0000,2001,7,2.35,1.0,400.0,1100.0,19.5,13.4,89.9,0
PALM.N0000,2001,7,23.75,1.0,1900.0,44600.0,19.5,13.4,89.9,0
PARQ.N0000,2001,7,2.333333333333333,1.0,100.0,300.0,19.5,13.4,89.9,0
PDL.N0000,2001,7,16.0,1.0,300.0,4800.0,19.5,13.4,89.9,0
RCL.N0000,2001,7,18.859375,3.0,2500.0,46825.0,19.5,13.4,89.9,0
RICH.N0000,2001,7,65.0,2.0,700.0,45500.0,19.5,13.4,89.9,0
SAMP.N0000,2001,7,35.916666666666664,4.0,1200.0,43200.0,19.5,13.4,89.9,0
SEMB.N0000,2001,7,2.1875,2.0,1100.0,2475.0,19.5,13.4,89.9,0
SEYB.N0000,2001,7,16.28125,2.0,1200.0,19587.5,19.5,13.4,89.9,0
SHOT.N0000,2001,7,25.08333333333333,1.0,200.0,5050.0,19.5,13.4,89.9,0
SPEN.N0000,2001,7,80.0,2.0,2900.0,232000.0,19.5,13.4,89.9,0
TILE.N0000,2001,7,19.78333333333333,4.0,1800.0,36000.0,19.5,13.4,89.9,0
TKYO.N0000,2001,7,36.69230769230769,1.0,300.0,10500.0,19.5,13.4,89.9,0
TYRE.N0000,2001,7,3.691176470588236,4.0,6000.0,21700.0,19.5,13.4,89.9,0
ACL.N0000,2001,8,22.416666666666668,1.0,200.0,4650.0,18.5,11.4,89.875,0
ASIR.N0000,2001,8,19.1625,10.5,11200.0,201350.0,18.5,11.4,89.875,0
BFL.N0000,2001,8,5.75,2.0,1000.0,5750.0,18.5,11.4,89.875,0
BOGA.N0000,2001,8,5.0,1.0,350.0,1750.0,18.5,11.4,89.875,0
BRWN.N0000,2001,8,40.0,1.0,100.0,4000.0,18.5,11.4,89.875,0
CARG.N0000,2001,8,42.4,1.0,100.0,4300.0,18.5,11.4,89.875,0
CCS.N0000,2001,8,40.75,4.0,1300.0,54600.0,18.5,11.4,89.875,0
CFIN.N0000,2001,8,24.375,3.0,1200.0,29225.0,18.5,11.4,89.875,0
CFLB.N0000,2001,8,2.0,1.5,4050.0,8100.0,18.5,11.4,89.875,0
CFVF.N0000,2001,8,1.625,1.0,500.0,812.5,18.5,11.4,89.875,0
CIC.N0000,2001,8,40.083333333333336,1.0,500.0,20125.0,18.5,11.4,89.875,0
CIC.X0000,2001,8,24.0,1.0,300.0,7050.0,18.5,11.4,89.875,0
CINV.N0000,2001,8,34.0,4.0,950.0,32462.5,18.5,11.4,89.875,0
