Label,Year,Month,Loan Rate,Election,Close (Rs.),Inflation,Buy Rate
EAST.N0000,1997,1,20.1,0,6.325,16.7,57.69
GHLL.N0000,1997,1,20.1,0,2.8541666666666665,16.7,57.69
GLAS.N0000,1997,1,20.1,0,24.0,16.7,57.69
GRAN.N0000,1997,1,20.1,0,15.7,16.7,57.69
HAYC.N0000,1997,1,20.1,0,74.06944444444444,16.7,57.69
HAYL.N0000,1997,1,20.1,0,149.26666666666668,16.7,57.69
HNB.N0000,1997,1,20.1,0,228.85,16.7,57.69
JKH.N0000,1997,1,20.1,0,174.76785714285714,16.7,57.69
LMF.N0000,1997,1,20.1,0,9.675,16.7,57.69
LWL.N0000,1997,1,20.1,0,28.05263157894737,16.7,57.69
NDB.N0000,1997,1,20.1,0,192.97727272727272,16.7,57.69
NEST.N0000,1997,1,20.1,0,25.041666666666668,16.7,57.69
ONAL.N0000,1997,1,20.1,0,0.0,16.7,57.69
OSEA.N0000,1997,1,20.1,0,8.45,16.7,57.69
PALM.N0000,1997,1,20.1,0,9.458333333333334,16.7,57.69
PARQ.N0000,1997,1,20.1,0,3.0625,16.7,57.69
PDL.N0000,1997,1,20.1,0,17.25,16.7,57.69
RCL.N0000,1997,1,20.1,0,29.07894736842105,16.7,57.69
RICH.N0000,1997,1,20.1,0,79.86363636363636,16.7,57.69
SAMP.N0000,1997,1,20.1,0,49.45,16.7,57.69
SEMB.N0000,1997,1,20.1,0,5.847222222222222,16.7,57.69
SEYB.N0000,1997,1,20.1,0,25.6,16.7,57.69
SHOT.N0000,1997,1,20.1,0,16.125,16.7,57.69
SPEN.N0000,1997,1,20.1,0,96.95833333333331,16.7,57.69
TILE.N0000,1997,1,20.1,0,20.27777777777778,16.7,57.69
TKYO.N0000,1997,1,20.1,0,58.38636363636363,16.7,57.69
TYRE.N0000,1997,1,20.1,0,6.5625,16.7,57.69
ACL.N0000,1997,2,20.1,0,69.0,15.6,57.5
ASIR.N0000,1997,2,20.1,0,28.4375,15.6,57.5
BFL.N0000,1997,2,20.1,0,12.176470588235292,15.6,57.5
BOGA.N0000,1997,2,20.1,0,5.875,15.6,57.5
BRWN.N0000,1997,2,20.1,0,0.0,15.6,57.5
CARG.N0000,1997,2,20.1,0,67.16666666666667,15.6,57.5
CCS.N0000,1997,2,20.1,0,83.16666666666667,15.6,57.5
CFIN.N0000,1997,2,20.1,0,179.52083333333334,15.6,57.5
CFLB.N0000,1997,2,20.1,0,6.75,15.6,57.5
CFVF.N0000,1997,2,20.1,0,6.779411764705882,15.6,57.5
CIC.N0000,1997,2,20.1,0,45.175,15.6,57.5
CIC.X0000,1997,2,20.1,0,21.5,15.6,57.5
CIND.N0000,1997,2,20.1,0,37.5,15.6,57.5
CINV.N0000,1997,2,20.1,0,181.0,15.6,57.5
COMB.N0000,1997,2,20.1,0,142.05357142857142,15.6,57.5
CTC.N0000,1997,2,20.1,0,32.3125,15.6,57.5
DFCC.N0000,1997,2,20.1,0,271.0416666666667,15.6,57.5
DIPD.N0000,1997,2,20.1,0,80.25,15.6,57.5
DIST.N0000,1997,2,20.1,0,7.055555555555555,15.6,57.5
EAST.N0000,1997,2,20.1,0,6.5,15.6,57.5
GHLL.N0000,1997,2,20.1,0,2.805555555555556,15.6,57.5
GLAS.N0000,1997,2,20.1,0,21.97222222222222,15.6,57.5
GRAN.N0000,1997,2,20.1,0,15.48611111111111,15.6,57.5
HAYC.N0000,1997,2,20.1,0,75.61764705882354,15.6,57.5
HAYL.N0000,1997,2,20.1,0,162.05769230769232,15.6,57.5
HNB.N0000,1997,2,20.1,0,187.5625,15.6,57.5
JKH.N0000,1997,2,20.1,0,169.01923076923077,15.6,57.5
LMF.N0000,1997,2,20.1,0,8.803571428571429,15.6,57.5
LWL.N0000,1997,2,20.1,0,26.05555555555556,15.6,57.5
NDB.N0000,1997,2,20.1,0,197.75,15.6,57.5
NEST.N0000,1997,2,20.1,0,33.1,15.6,57.5
ONAL.N0000,1997,2,20.1,0,9.5,15.6,57.5
OSEA.N0000,1997,2,20.1,0,10.25,15.6,57.5
PALM.N0000,1997,2,20.1,0,12.1875,15.6,57.5
PDL.N0000,1997,2,20.1,0,13.6,15.6,57.5
RCL.N0000,1997,2,20.1,0,27.897058823529413,15.6,57.5
RICH.N0000,1997,2,20.1,0,70.15625,15.6,57.5
SAMP.N0000,1997,2,20.1,0,48.63235294117647,15.6,57.5
SEMB.N0000,1997,2,20.1,0,5.75,15.6,57.5
SEYB.N0000,1997,2,20.1,0,23.319444444444443,15.6,57.5
SHOT.N0000,1997,2,20.1,0,16.0,15.6,57.5
SPEN.N0000,1997,2,20.1,0,77.72222222222223,15.6,57.5
TILE.N0000,1997,2,20.1,0,18.9375,15.6,57.5
TKYO.N0000,1997,2,20.1,0,60.27272727272727,15.6,57.5
TYRE.N0000,1997,2,20.1,0,5.597222222222222,15.6,57.5
ACL.N0000,1997,3,20.1,1,64.59375,14.3,58.33
ASIR.N0000,1997,3,20.1,1,22.795454545454547,14.3,58.33
BFL.N0000,1997,3,20.1,1,12.342105263157896,14.3,58.33
BOGA.N0000,1997,3,20.1,1,6.1,14.3,58.33
BRWN.N0000,1997,3,20.1,1,520.25,14.3,58.33
CCS.N0000,1997,3,20.1,1,81.04545454545455,14.3,58.33
CFIN.N0000,1997,3,20.1,1,174.77272727272728,14.3,58.33
CFLB.N0000,1997,3,20.1,1,6.966666666666667,14.3,58.33
CFVF.N0000,1997,3,20.1,1,6.764705882352941,14.3,58.33
CIC.N0000,1997,3,20.1,1,14.666666666666666,14.3,58.33
CIC.X0000,1997,3,20.1,1,0.0,14.3,58.33
CIND.N0000,1997,3,20.1,1,72.875,14.3,58.33
CINV.N0000,1997,3,20.1,1,175.75,14.3,58.33
COMB.N0000,1997,3,20.1,1,154.875,14.3,58.33
CTC.N0000,1997,3,20.1,1,32.160714285714285,14.3,58.33
DFCC.N0000,1997,3,20.1,1,257.4833333333333,14.3,58.33
DIPD.N0000,1997,3,20.1,1,86.26388888888889,14.3,58.33
DIST.N0000,1997,3,20.1,1,8.0125,14.3,58.33
EAST.N0000,1997,3,20.1,1,6.5,14.3,58.33
GHLL.N0000,1997,3,20.1,1,2.833333333333333,14.3,58.33
GLAS.N0000,1997,3,20.1,1,21.7125,14.3,58.33
GRAN.N0000,1997,3,20.1,1,16.19736842105263,14.3,58.33
HAYC.N0000,1997,3,20.1,1,68.76785714285714,14.3,58.33
HAYL.N0000,1997,3,20.1,1,167.23611111111111,14.3,58.33
HNB.N0000,1997,3,20.1,1,230.42857142857144,14.3,58.33
JKH.N0000,1997,3,20.1,1,177.85526315789474,14.3,58.33
LMF.N0000,1997,3,20.1,1,8.944444444444445,14.3,58.33
LWL.N0000,1997,3,20.1,1,26.75,14.3,58.33
NDB.N0000,1997,3,20.1,1,200.86111111111111,14.3,58.33
NEST.N0000,1997,3,20.1,1,34.0625,14.3,58.33
ONAL.N0000,1997,3,20.1,1,9.583333333333334,14.3,58.33
OSEA.N0000,1997,3,20.1,1,8.625,14.3,58.33
PALM.N0000,1997,3,20.1,1,12.666666666666666,14.3,58.33
PARQ.N0000,1997,3,20.1,1,3.25,14.3,58.33
PDL.N0000,1997,3,20.1,1,17.0,14.3,58.33
RCL.N0000,1997,3,20.1,1,23.27777777777778,14.3,58.33
RICH.N0000,1997,3,20.1,1,72.125,14.3,58.33
SAMP.N0000,1997,3,20.1,1,49.64473684210526,14.3,58.33
SEMB.N0000,1997,3,20.1,1,5.53125,14.3,58.33
SEYB.N0000,1997,3,20.1,1,23.4,14.3,58.33
SHOT.N0000,1997,3,20.1,1,6.25,14.3,58.33
SPEN.N0000,1997,3,20.1,1,108.52777777777776,14.3,58.33
TILE.N0000,1997,3,20.1,1,17.660714285714285,14.3,58.33
TKYO.N0000,1997,3,20.1,1,54.57142857142857,14.3,58.33
TYRE.N0000,1997,3,20.1,1,5.85,14.3,58.33
ACL.N0000,1997,4,20.1,0,71.65,11.3,59.2
ASIR.N0000,1997,4,20.1,0,31.5,11.3,59.2
BFL.N0000,1997,4,20.1,0,14.455882352941176,11.3,59.2
BOGA.N0000,1997,4,20.1,0,6.381578947368421,11.3,59.2
CCS.N0000,1997,4,20.1,0,97.03571428571428,11.3,59.2
CFIN.N0000,1997,4,20.1,0,256.40625,11.3,59.2
CFLB.N0000,1997,4,20.1,0,7.671875,11.3,59.2
CFVF.N0000,1997,4,20.1,0,7.078947368421052,11.3,59.2
CIC.N0000,1997,4,20.1,0,37.208333333333336,11.3,59.2
CIC.X0000,1997,4,20.1,0,31.25,11.3,59.2
CIND.N0000,1997,4,20.1,0,74.0,11.3,59.2
CINV.N0000,1997,4,20.1,0,168.33333333333334,11.3,59.2
COMB.N0000,1997,4,20.1,0,186.33823529411765,11.3,59.2
CTC.N0000,1997,4,20.1,0,39.91176470588236,11.3,59.2
DFCC.N0000,1997,4,20.1,0,259.7763157894737,11.3,59.2
DIPD.N0000,1997,4,20.1,0,93.38235294117646,11.3,59.2
DIST.N0000,1997,4,20.1,0,9.026315789473683,11.3,59.2
EAST.N0000,1997,4,20.1,0,6.6,11.3,59.2
GHLL.N0000,1997,4,20.1,0,3.40625,11.3,59.2
GLAS.N0000,1997,4,20.1,0,24.69736842105263,11.3,59.2
GRAN.N0000,1997,4,20.1,0,21.25,11.3,59.2
HAYC.N0000,1997,4,20.1,0,79.8970588235294,11.3,59.2
HAYL.N0000,1997,4,20.1,0,218.27777777777777,11.3,59.2
HNB.N0000,1997,4,20.1,0,246.28571428571428,11.3,59.2
JKH.N0000,1997,4,20.1,0,218.06944444444449,11.3,59.2
LMF.N0000,1997,4,20.1,0,9.416666666666666,11.3,59.2
LWL.N0000,1997,4,20.1,0,27.38157894736842,11.3,59.2
NDB.N0000,1997,4,20.1,0,217.1805555555556,11.3,59.2
NEST.N0000,1997,4,20.1,0,37.875,11.3,59.2
ONAL.N0000,1997,4,20.1,0,9.85,11.3,59.2
OSEA.N0000,1997,4,20.1,0,9.464285714285714,11.3,59.2
PALM.N0000,1997,4,20.1,0,19.75,11.3,59.2
PARQ.N0000,1997,4,20.1,0,3.625,11.3,59.2
PDL.N0000,1997,4,20.1,0,17.0,11.3,59.2
RCL.N0000,1997,4,20.1,0,32.5,11.3,59.2
RICH.N0000,1997,4,20.1,0,85.9090909090909,11.3,59.2
SAMP.N0000,1997,4,20.1,0,56.328947368421055,11.3,59.2
SEMB.N0000,1997,4,20.1,0,5.447368421052632,11.3,59.2
SEYB.N0000,1997,4,20.1,0,23.55263157894737,11.3,59.2
SHOT.N0000,1997,4,20.1,0,12.666666666666666,11.3,59.2
SPEN.N0000,1997,4,20.1,0,139.65384615384616,11.3,59.2
TILE.N0000,1997,4,20.1,0,20.58823529411765,11.3,59.2
TKYO.N0000,1997,4,20.1,0,61.25,11.3,59.2
TYRE.N0000,1997,4,20.1,0,7.375,11.3,59.2
ACL.N0000,1997,5,20.1,0,68.33333333333333,7.8,58.305
ASIR.N0000,1997,5,20.1,0,31.578125,7.8,58.305
BFL.N0000,1997,5,20.1,0,14.6875,7.8,58.305
BOGA.N0000,1997,5,20.1,0,6.526315789473684,7.8,58.305
BRWN.N0000,1997,5,20.1,0,826.34375,7.8,58.305
CARG.N0000,1997,5,20.1,0,41.66666666666666,7.8,58.305
CCS.N0000,1997,5,20.1,0,106.9423076923077,7.8,58.305
CFIN.N0000,1997,5,20.1,0,196.8571428571429,7.8,58.305
CFLB.N0000,1997,5,20.1,0,6.483333333333333,7.8,58.305
CFVF.N0000,1997,5,20.1,0,7.236111111111111,7.8,58.305
CIC.N0000,1997,5,20.1,0,48.86363636363637,7.8,58.305
CIC.X0000,1997,5,20.1,0,36.34375,7.8,58.305
CIND.N0000,1997,5,20.1,0,75.75,7.8,58.305
CINV.N0000,1997,5,20.1,0,170.5,7.8,58.305
COMB.N0000,1997,5,20.1,0,200.76470588235293,7.8,58.305
CTC.N0000,1997,5,20.1,0,40.36111111111112,7.8,58.305
DFCC.N0000,1997,5,20.1,0,271.79411764705884,7.8,58.305
DIPD.N0000,1997,5,20.1,0,102.63235294117646,7.8,58.305
DIST.N0000,1997,5,20.1,0,9.276315789473683,7.8,58.305
EAST.N0000,1997,5,20.1,0,6.083333333333333,7.8,58.305
GHLL.N0000,1997,5,20.1,0,3.1166666666666667,7.8,58.305
GLAS.N0000,1997,5,20.1,0,25.05263157894737,7.8,58.305
GRAN.N0000,1997,5,20.1,0,23.46052631578948,7.8,58.305
HAYC.N0000,1997,5,20.1,0,84.72368421052632,7.8,58.305
HAYL.N0000,1997,5,20.1,0,213.55882352941177,7.8,58.305
HNB.N0000,1997,5,20.1,0,234.3125,7.8,58.305
JKH.N0000,1997,5,20.1,0,214.33823529411765,7.8,58.305
LMF.N0000,1997,5,20.1,0,9.236842105263158,7.8,58.305
LWL.N0000,1997,5,20.1,0,28.875,7.8,58.305
NDB.N0000,1997,5,20.1,0,223.86111111111111,7.8,58.305
NEST.N0000,1997,5,20.1,0,30.625,7.8,58.305
ONAL.N0000,1997,5,20.1,0,8.5,7.8,58.305
OSEA.N0000,1997,5,20.1,0,7.4,7.8,58.305
PALM.N0000,1997,5,20.1,0,22.15625,7.8,58.305
PARQ.N0000,1997,5,20.1,0,2.9375,7.8,58.305
PDL.N0000,1997,5,20.1,0,15.09375,7.8,58.305
RCL.N0000,1997,5,20.1,0,32.18421052631579,7.8,58.305
RICH.N0000,1997,5,20.1,0,101.45588235294116,7.8,58.305
SAMP.N0000,1997,5,20.1,0,64.63157894736842,7.8,58.305
SEMB.N0000,1997,5,20.1,0,5.052631578947368,7.8,58.305
SEYB.N0000,1997,5,20.1,0,24.05263157894737,7.8,58.305
SHOT.N0000,1997,5,20.1,0,11.0,7.8,58.305
SPEN.N0000,1997,5,20.1,0,147.56578947368422,7.8,58.305
TILE.N0000,1997,5,20.1,0,21.025,7.8,58.305
TKYO.N0000,1997,5,20.1,0,68.19444444444444,7.8,58.305
TYRE.N0000,1997,5,20.1,0,7.5394736842105265,7.8,58.305
ACL.N0000,1997,6,20.1,0,80.640625,3.9,58.49
ASIR.N0000,1997,6,20.1,0,30.58333333333333,3.9,58.49
BFL.N0000,1997,6,20.1,0,15.25,3.9,58.49
BOGA.N0000,1997,6,20.1,0,6.4,3.9,58.49
BRWN.N0000,1997,6,20.1,0,816.6666666666666,3.9,58.49
CARG.N0000,1997,6,20.1,0,53.2,3.9,58.49
CCS.N0000,1997,6,20.1,0,165.0,3.9,58.49
CFIN.N0000,1997,6,20.1,0,321.2,3.9,58.49
CFLB.N0000,1997,6,20.1,0,7.390625,3.9,58.49
CFVF.N0000,1997,6,20.1,0,7.888888888888889,3.9,58.49
CIC.N0000,1997,6,20.1,0,50.92307692307692,3.9,58.49
CIC.X0000,1997,6,20.1,0,43.0,3.9,58.49
CIND.N0000,1997,6,20.1,0,71.5,3.9,58.49
CINV.N0000,1997,6,20.1,0,165.0,3.9,58.49
COMB.N0000,1997,6,20.1,0,214.25,3.9,58.49
CTC.N0000,1997,6,20.1,0,42.42105263157895,3.9,58.49
DFCC.N0000,1997,6,20.1,0,277.0,3.9,58.49
DIPD.N0000,1997,6,20.1,0,131.2625,3.9,58.49
DIST.N0000,1997,6,20.1,0,9.35,3.9,58.49
EAST.N0000,1997,6,20.1,0,6.1875,3.9,58.49
GHLL.N0000,1997,6,20.1,0,3.3088235294117645,3.9,58.49
GLAS.N0000,1997,6,20.1,0,23.789473684210527,3.9,58.49
GRAN.N0000,1997,6,20.1,0,28.675,3.9,58.49
HAYC.N0000,1997,6,20.1,0,87.7875,3.9,58.49
HAYL.N0000,1997,6,20.1,0,236.475,3.9,58.49
HNB.N0000,1997,6,20.1,0,264.5882352941176,3.9,58.49
JKH.N0000,1997,6,20.1,0,275.2,3.9,58.49
LMF.N0000,1997,6,20.1,0,8.5,3.9,58.49
LWL.N0000,1997,6,20.1,0,29.05555555555556,3.9,58.49
NDB.N0000,1997,6,20.1,0,236.1875,3.9,58.49
NEST.N0000,1997,6,20.1,0,36.34615384615385,3.9,58.49
ONAL.N0000,1997,6,20.1,0,11.125,3.9,58.49
OSEA.N0000,1997,6,20.1,0,8.25,3.9,58.49
PALM.N0000,1997,6,20.1,0,20.964285714285715,3.9,58.49
PARQ.N0000,1997,6,20.1,0,5.0,3.9,58.49
PDL.N0000,1997,6,20.1,0,17.8,3.9,58.49
RCL.N0000,1997,6,20.1,0,31.0125,3.9,58.49
RICH.N0000,1997,6,20.1,0,134.41176470588235,3.9,58.49
SAMP.N0000,1997,6,20.1,0,70.225,3.9,58.49
SEMB.N0000,1997,6,20.1,0,5.0375,3.9,58.49
SEYB.N0000,1997,6,20.1,0,25.1375,3.9,58.49
SHOT.N0000,1997,6,20.1,0,15.45,3.9,58.49
SPEN.N0000,1997,6,20.1,0,180.53333333333333,3.9,58.49
TILE.N0000,1997,6,20.1,0,19.426470588235293,3.9,58.49
TKYO.N0000,1997,6,20.1,0,68.6125,3.9,58.49
TYRE.N0000,1997,6,20.1,0,7.0,3.9,58.49
ACL.N0000,1997,7,20.1,0,83.5,7.2,58.85
ASIR.N0000,1997,7,20.1,0,30.14583333333333,7.2,58.85
BFL.N0000,1997,7,20.1,0,18.113636363636363,7.2,58.85
BOGA.N0000,1997,7,20.1,0,8.659090909090908,7.2,58.85
CCS.N0000,1997,7,20.1,0,199.4078947368421,7.2,58.85
CFIN.N0000,1997,7,20.1,0,352.27272727272725,7.2,58.85
CFLB.N0000,1997,7,20.1,0,6.763888888888889,7.2,58.85
CFVF.N0000,1997,7,20.1,0,8.25,7.2,58.85
CIC.N0000,1997,7,20.1,0,51.76923076923077,7.2,58.85
CIC.X0000,1997,7,20.1,0,44.5,7.2,58.85
CIND.N0000,1997,7,20.1,0,71.875,7.2,58.85
CINV.N0000,1997,7,20.1,0,175.0,7.2,58.85
COMB.N0000,1997,7,20.1,0,233.9431818181818,7.2,58.85
CTC.N0000,1997,7,20.1,0,41.0375,7.2,58.85
DFCC.N0000,1997,7,20.1,0,310.8636363636364,7.2,58.85
DIPD.N0000,1997,7,20.1,0,129.0,7.2,58.85
DIST.N0000,1997,7,20.1,0,9.136363636363637,7.2,58.85
EAST.N0000,1997,7,20.1,0,6.083333333333333,7.2,58.85
GHLL.N0000,1997,7,20.1,0,3.647058823529412,7.2,58.85
GLAS.N0000,1997,7,20.1,0,23.954545454545453,7.2,58.85
GRAN.N0000,1997,7,20.1,0,39.65909090909091,7.2,58.85
HAYC.N0000,1997,7,20.1,0,80.075,7.2,58.85
HAYL.N0000,1997,7,20.1,0,271.4342105263158,7.2,58.85
HNB.N0000,1997,7,20.1,0,281.8625,7.2,58.85
JKH.N0000,1997,7,20.1,0,348.35227272727275,7.2,58.85
LMF.N0000,1997,7,20.1,0,8.592105263157896,7.2,58.85
LWL.N0000,1997,7,20.1,0,27.63636363636364,7.2,58.85
NDB.N0000,1997,7,20.1,0,281.5833333333333,7.2,58.85
NEST.N0000,1997,7,20.1,0,35.26923076923077,7.2,58.85
ONAL.N0000,1997,7,20.1,0,11.35,7.2,58.85
OSEA.N0000,1997,7,20.1,0,7.861111111111111,7.2,58.85
PALM.N0000,1997,7,20.1,0,21.70833333333333,7.2,58.85
PARQ.N0000,1997,7,20.1,0,5.85,7.2,58.85
PDL.N0000,1997,7,20.1,0,18.346153846153847,7.2,58.85
RCL.N0000,1997,7,20.1,0,30.428571428571427,7.2,58.85
RICH.N0000,1997,7,20.1,0,130.1818181818182,7.2,58.85
SAMP.N0000,1997,7,20.1,0,81.52272727272727,7.2,58.85
SEMB.N0000,1997,7,20.1,0,5.170454545454546,7.2,58.85
SEYB.N0000,1997,7,20.1,0,26.738636363636363,7.2,58.85
SHOT.N0000,1997,7,20.1,0,15.95,7.2,58.85
SPEN.N0000,1997,7,20.1,0,205.77777777777777,7.2,58.85
TILE.N0000,1997,7,20.1,0,18.625,7.2,58.85
TKYO.N0000,1997,7,20.1,0,80.075,7.2,58.85
TYRE.N0000,1997,7,20.1,0,7.534090909090909,7.2,58.85
ACL.N0000,1997,8,20.1,0,79.73333333333333,7.1,59.285
ASIR.N0000,1997,8,20.1,0,28.116666666666667,7.1,59.285
BFL.N0000,1997,8,20.1,0,20.375,7.1,59.285
BOGA.N0000,1997,8,20.1,0,8.3,7.1,59.285
BRWN.N0000,1997,8,20.1,0,700.0,7.1,59.285
CARG.N0000,1997,8,20.1,0,50.0,7.1,59.285
CCS.N0000,1997,8,20.1,0,163.425,7.1,59.285
CFIN.N0000,1997,8,20.1,0,363.8888888888889,7.1,59.285
CFLB.N0000,1997,8,20.1,0,7.552631578947368,7.1,59.285
CFVF.N0000,1997,8,20.1,0,8.367647058823529,7.1,59.285
CIC.N0000,1997,8,20.1,0,46.03125,7.1,59.285
CIC.X0000,1997,8,20.1,0,43.15,7.1,59.285
CINV.N0000,1997,8,20.1,0,187.5,7.1,59.285
COMB.N0000,1997,8,20.1,0,227.09375,7.1,59.285
CTC.N0000,1997,8,20.1,0,40.42307692307692,7.1,59.285
DFCC.N0000,1997,8,20.1,0,306.9342105263158,7.1,59.285
DIPD.N0000,1997,8,20.1,0,126.57352941176472,7.1,59.285
DIST.N0000,1997,8,20.1,0,9.0125,7.1,59.285
EAST.N0000,1997,8,20.1,0,5.666666666666667,7.1,59.285
GHLL.N0000,1997,8,20.1,0,3.90625,7.1,59.285
GLAS.N0000,1997,8,20.1,0,23.48684210526316,7.1,59.285
GRAN.N0000,1997,8,20.1,0,37.9875,7.1,59.285
HAYC.N0000,1997,8,20.1,0,71.11842105263158,7.1,59.285
HAYL.N0000,1997,8,20.1,0,267.55,7.1,59.285
HNB.N0000,1997,8,20.1,0,291.57894736842104,7.1,59.285
JKH.N0000,1997,8,20.1,0,363.89473684210526,7.1,59.285
LMF.N0000,1997,8,20.1,0,8.81578947368421,7.1,59.285
LWL.N0000,1997,8,20.1,0,26.1625,7.1,59.285
NDB.N0000,1997,8,20.1,0,282.575,7.1,59.285
NEST.N0000,1997,8,20.1,0,33.888888888888886,7.1,59.285
ONAL.N0000,1997,8,20.1,0,11.0,7.1,59.285
OSEA.N0000,1997,8,20.1,0,8.296875,7.1,59.285
PALM.N0000,1997,8,20.1,0,26.61111111111111,7.1,59.285
PARQ.N0000,1997,8,20.1,0,7.96875,7.1,59.285
PDL.N0000,1997,8,20.1,0,18.175,7.1,59.285
RCL.N0000,1997,8,20.1,0,27.8375,7.1,59.285
RICH.N0000,1997,8,20.1,0,141.17105263157896,7.1,59.285
SAMP.N0000,1997,8,20.1,0,82.2125,7.1,59.285
SEMB.N0000,1997,8,20.1,0,6.125,7.1,59.285
SEYB.N0000,1997,8,20.1,0,29.55,7.1,59.285
SHOT.N0000,1997,8,20.1,0,16.75,7.1,59.285
SPEN.N0000,1997,8,20.1,0,205.5,7.1,59.285
TILE.N0000,1997,8,20.1,0,20.397058823529413,7.1,59.285
TKYO.N0000,1997,8,20.1,0,75.94736842105263,7.1,59.285
TYRE.N0000,1997,8,20.1,0,14.3875,7.1,59.285
ACL.N0000,1997,9,20.1,0,76.875,6.8,59.75
ASIR.N0000,1997,9,20.1,0,27.82692307692308,6.8,59.75
BFL.N0000,1997,9,20.1,0,17.95,6.8,59.75
BOGA.N0000,1997,9,20.1,0,6.916666666666667,6.8,59.75
CARG.N0000,1997,9,20.1,0,36.8125,6.8,59.75
CCS.N0000,1997,9,20.1,0,126.59210526315788,6.8,59.75
CFIN.N0000,1997,9,20.1,0,373.7272727272728,6.8,59.75
CFLB.N0000,1997,9,20.1,0,6.921052631578948,6.8,59.75
CFVF.N0000,1997,9,20.1,0,7.805555555555555,6.8,59.75
CIC.N0000,1997,9,20.1,0,43.0,6.8,59.75
CIC.X0000,1997,9,20.1,0,42.0,6.8,59.75
COMB.N0000,1997,9,20.1,0,199.1805555555556,6.8,59.75
CTC.N0000,1997,9,20.1,0,38.3,6.8,59.75
DFCC.N0000,1997,9,20.1,0,286.04761904761904,6.8,59.75
DIPD.N0000,1997,9,20.1,0,120.77380952380952,6.8,59.75
DIST.N0000,1997,9,20.1,0,8.178571428571429,6.8,59.75
GHLL.N0000,1997,9,20.1,0,3.764705882352941,6.8,59.75
GLAS.N0000,1997,9,20.1,0,19.69047619047619,6.8,59.75
GRAN.N0000,1997,9,20.1,0,33.654761904761905,6.8,59.75
HAYC.N0000,1997,9,20.1,0,67.15277777777777,6.8,59.75
HAYL.N0000,1997,9,20.1,0,232.046875,6.8,59.75
HNB.N0000,1997,9,20.1,0,280.890625,6.8,59.75
JKH.N0000,1997,9,20.1,0,336.2368421052632,6.8,59.75
LMF.N0000,1997,9,20.1,0,8.0,6.8,59.75
LWL.N0000,1997,9,20.1,0,23.56578947368421,6.8,59.75
NDB.N0000,1997,9,20.1,0,271.125,6.8,59.75
NEST.N0000,1997,9,20.1,0,34.43333333333333,6.8,59.75
ONAL.N0000,1997,9,20.1,0,10.175,6.8,59.75
OSEA.N0000,1997,9,20.1,0,7.875,6.8,59.75
PALM.N0000,1997,9,20.1,0,25.4375,6.8,59.75
PDL.N0000,1997,9,20.1,0,18.02272727272728,6.8,59.75
RCL.N0000,1997,9,20.1,0,24.73809523809524,6.8,59.75
RICH.N0000,1997,9,20.1,0,130.425,6.8,59.75
SAMP.N0000,1997,9,20.1,0,73.26190476190476,6.8,59.75
SEMB.N0000,1997,9,20.1,0,5.566666666666666,6.8,59.75
SEYB.N0000,1997,9,20.1,0,26.261904761904763,6.8,59.75
SHOT.N0000,1997,9,20.1,0,17.7,6.8,59.75
SPEN.N0000,1997,9,20.1,0,187.2083333333333,6.8,59.75
TILE.N0000,1997,9,20.1,0,20.40277777777778,6.8,59.75
TKYO.N0000,1997,9,20.1,0,67.25,6.8,59.75
TYRE.N0000,1997,9,20.1,0,15.285714285714286,6.8,59.75
ACL.N0000,1997,10,20.1,0,69.08333333333333,6.5,59.775
ASIR.N0000,1997,10,20.1,0,27.65909090909091,6.5,59.775
BFL.N0000,1997,10,20.1,0,17.975,6.5,59.775
BOGA.N0000,1997,10,20.1,0,5.659090909090909,6.5,59.775
BRWN.N0000,1997,10,20.1,0,787.5,6.5,59.775
CARG.N0000,1997,10,20.1,0,36.0,6.5,59.775
CCS.N0000,1997,10,20.1,0,113.84210526315788,6.5,59.775
CFIN.N0000,1997,10,20.1,0,370.1607142857143,6.5,59.775
CFLB.N0000,1997,10,20.1,0,6.847222222222222,6.5,59.775
CFVF.N0000,1997,10,20.1,0,7.171875,6.5,59.775
CIC.N0000,1997,10,20.1,0,41.5,6.5,59.775
CIC.X0000,1997,10,20.1,0,38.0,6.5,59.775
COMB.N0000,1997,10,20.1,0,180.1875,6.5,59.775
CTC.N0000,1997,10,20.1,0,37.859375,6.5,59.775
DFCC.N0000,1997,10,20.1,0,272.7631578947368,6.5,59.775
DIPD.N0000,1997,10,20.1,0,124.96052631578948,6.5,59.775
DIST.N0000,1997,10,20.1,0,7.840909090909091,6.5,59.775
GHLL.N0000,1997,10,20.1,0,3.119047619047619,6.5,59.775
GLAS.N0000,1997,10,20.1,0,20.404761904761905,6.5,59.775
GRAN.N0000,1997,10,20.1,0,33.79545454545455,6.5,59.775
HAYC.N0000,1997,10,20.1,0,61.763888888888886,6.5,59.775
HAYL.N0000,1997,10,20.1,0,228.77631578947367,6.5,59.775
HNB.N0000,1997,10,20.1,0,270.875,6.5,59.775
JKH.N0000,1997,10,20.1,0,327.42105263157896,6.5,59.775
LMF.N0000,1997,10,20.1,0,7.529411764705882,6.5,59.775
LWL.N0000,1997,10,20.1,0,21.21052631578948,6.5,59.775
NDB.N0000,1997,10,20.1,0,261.82954545454544,6.5,59.775
NEST.N0000,1997,10,20.1,0,32.916666666666664,6.5,59.775
ONAL.N0000,1997,10,20.1,0,9.916666666666666,6.5,59.775
