Label,Month,Year,Close (Rs.)
AMF.N0000,10,2012,423.6
AMSL.N0000,10,2012,8.695454545454545
ARPI.N0000,10,2012,88.5875
ASHA.N0000,10,2012,251.70833333333334
ASIR.N0000,10,2012,11.281818181818183
ASIY.N0000,10,2012,7.565
BFL.N0000,10,2012,163.35
BIL.N0000,10,2012,3.7636363636363637
BINN.N0000,10,2012,80.38181818181819
BLI.N0000,10,2012,33.96363636363637
BOGA.N0000,10,2012,28.675
BRWN.N0000,10,2012,144.65
CARE.N0000,10,2012,32.078947368421055
CARG.N0000,10,2012,152.88947368421054
CCS.N0000,10,2012,129.78
CDB.X0000,10,2012,31.523809523809526
CFIN.N0000,10,2012,170.48636363636362
CFL.N0000,10,2012,16.709090909090907
CFLB.N0000,10,2012,38.03636363636364
CFT.N0000,10,2012,7.957142857142857
CFVF.N0000,10,2012,13.431818181818182
CHOU.N0000,10,2012,17.927272727272726
CIC.N0000,10,2012,81.00526315789473
CIC.X0000,10,2012,60.904545454545456
CIFL.N0000,10,2012,6.0181818181818185
CIND.N0000,10,2012,71.975
CINV.N0000,10,2012,92.65714285714286
CITK.N0000,10,2012,8.022727272727273
CITW.N0000,10,2012,7.618181818181818
CLC.N0000,10,2012,4.168181818181818
CLPL.N0000,10,2012,84.36190476190475
CLPL.W0013,10,2012,9.614285714285714
CLPL.W0014,10,2012,9.882352941176471
COCR.N0000,10,2012,15.75
COMB.N0000,10,2012,108.52727272727272
COMB.X0000,10,2012,91.89545454545454
CSF.W21,10,2012,2.8136363636363635
CTC.N0000,10,2012,699.15
CTCE.N0000,10,2012,370.22727272727275
CTHR.N0000,10,2012,150.54000000000002
DFCC.N0000,10,2012,112.95
DIAL.N0000,10,2012,8.450000000000001
DIPD.N0000,10,2012,106.50454545454545
DIST.N0000,10,2012,148.05454545454543
DPL.N0000,10,2012,18.072727272727274
EAST.N0000,10,2012,16.972727272727273
ELPL.N0000,10,2012,19.754545454545454
EQIT.N0000,10,2012,35.8125
ESL.N0000,10,2012,21.5
EXPO.N0000,10,2012,7.318181818181818
FLCH.N0000,10,2012,2.7363636363636363
GHLL.N0000,10,2012,15.218181818181819
GLAS.N0000,10,2012,6.145454545454545
GOOD.N0000,10,2012,1287.29
GRAN.N0000,10,2012,63.16363636363636
GREG.N0000,10,2012,15.363636363636363
GREG.W3,10,2012,4.631818181818182
GREG.W6,10,2012,5.113636363636363
GSF.N0000,10,2012,749.6055555555555
HASU.N0000,10,2012,49.31
HAYC.N0000,10,2012,169.45
HAYL.N0000,10,2012,307.83125
HHL.N0000,10,2012,29.89090909090909
HNB.N0000,10,2012,155.6095238095238
HNB.X0000,10,2012,112.92272727272729
HUEJ.N0000,10,2012,84.29285714285713
IDL.N0000,10,2012,135.15555555555557
JINS.N0000,10,2012,11.031818181818181
JKH.N0000,10,2012,210.25
KAPI.N0000,10,2012,31.3
KGAL.N0000,10,2012,110.19500000000001
KOTA.N0000,10,2012,74.02727272727272
KURU.N0000,10,2012,25.58823529411765
KZOO.N0000,10,2012,2533.4
LCEM.N0000,10,2012,11.17142857142857
LDEV.N0000,10,2012,8.377272727272727
LFIN.N0000,10,2012,158.35454545454547
LIOC.N0000,10,2012,17.363636363636363
LION.N0000,10,2012,246.0
LLUB.N0000,10,2012,194.04090909090908
LMF.N0000,10,2012,93.18235294117646
LOFC.N0000,10,2012,4.090909090909091
LOLC.N0000,10,2012,52.67727272727273
LPRT.N0000,10,2012,104.2
LWL.N0000,10,2012,63.26818181818182
MFL.N0000,10,2012,34.08571428571428
MGT.N0000,10,2012,12.428571428571429
MIRA.N0000,10,2012,97.9
MORI.N0000,10,2012,199.76923076923077
MORI.X0000,10,2012,125.08888888888889
MPRH.N0000,10,2012,21.6
NAVF.U0000,10,2012,69.71538461538461
NDB.N0000,10,2012,137.86818181818182
NEST.N0000,10,2012,1204.1636363636362
NHL.N0000,10,2012,3.3545454545454545
NIFL.N0000,10,2012,7.631818181818182
NTB.N0000,10,2012,58.6
OGL.N0000,10,2012,16.928571428571427
ONAL.N0000,10,2012,60.93636363636363
ORIN.N0000,10,2012,17.0
OSEA.N0000,10,2012,14.240909090909092
PALM.N0000,10,2012,159.87857142857143
PAP.N0000,10,2012,2.6636363636363636
PARA.N0000,10,2012,1205.8692307692306
PARQ.N0000,10,2012,16.110526315789475
PCH.N0000,10,2012,6.722727272727273
PCHH.N0000,10,2012,9.873684210526315
PCP.N0000,10,2012,11.23125
PDL.N0000,10,2012,52.38235294117647
PLC.N0000,10,2012,12.95
RAL.N0000,10,2012,4.972727272727273
RCL.N0000,10,2012,103.10454545454546
REEF.W19,10,2012,5.75
RICH.N0000,10,2012,8.509090909090908
RWSL.N0000,10,2012,2.9136363636363636
SAMP.N0000,10,2012,203.31363636363633
SDB.N0000,10,2012,80.41363636363637
SELI.N0000,10,2012,1213.9833333333333
SEMB.N0000,10,2012,1.0636363636363635
SEYB.N0000,10,2012,62.57727272727273
SEYB.X0000,10,2012,33.88181818181818
SFL.N0000,10,2012,84.9923076923077
SFS.N0000,10,2012,4.372727272727273
SHAL.N0000,10,2012,1027.075
SHL.N0000,10,2012,11.454545454545455
SHOT.N0000,10,2012,25.981818181818184
SIRA.N0000,10,2012,2.868181818181818
SPEN.N0000,10,2012,129.4714285714286
SUN.N0000,10,2012,29.1875
TAFL.N0000,10,2012,62.904761904761905
TAP.N0000,10,2012,4.892857142857143
TFC.N0000,10,2012,24.566666666666666
TFC.X0000,10,2012,7.5590909090909095
TFIL.N0000,10,2012,14.981818181818182
TILE.N0000,10,2012,66.66111111111111
TJL.N0000,10,2012,9.054545454545455
TKYO.N0000,10,2012,28.70952380952381
TKYO.X0000,10,2012,19.313636363636363
TWOD.N0000,10,2012,17.490909090909092
TYRE.N0000,10,2012,37.40909090909091
UBC.N0000,10,2012,15.431818181818182
UDPL.N0000,10,2012,30.285000000000004
VFIN.N0000,10,2012,37.695238095238096
VLL.N0000,10,2012,3.8590909090909093
VONE.N0000,10,2012,20.581818181818182
VPEL.N0000,10,2012,6.404545454545455
WATA.N0000,10,2012,12.322727272727274
AAIC.N0000,11,2012,82.46315789473684
ACL.N0000,11,2012,66.78333333333333
AEL.N0000,11,2012,19.075
AGST.N0000,11,2012,6.510526315789474
AMF.N0000,11,2012,368.34999999999997
AMSL.N0000,11,2012,8.83
ARPI.N0000,11,2012,82.53
ASHA.N0000,11,2012,240.0
ASIR.N0000,11,2012,11.225
ASIY.N0000,11,2012,6.1466666666666665
BFL.N0000,11,2012,148.78
BIL.N0000,11,2012,3.71
BINN.N0000,11,2012,76.22222222222223
BLI.N0000,11,2012,24.042105263157897
BOGA.N0000,11,2012,24.65
BRWN.N0000,11,2012,124.66111111111111
CARE.N0000,11,2012,30.279999999999998
CARG.N0000,11,2012,145.39000000000001
CCS.N0000,11,2012,124.6125
CDB.X0000,11,2012,29.05
CFIN.N0000,11,2012,165.97
CFL.N0000,11,2012,15.621052631578948
CFLB.N0000,11,2012,34.255
CFT.N0000,11,2012,6.555
CFVF.N0000,11,2012,12.17
CHOU.N0000,11,2012,15.844444444444443
CIC.N0000,11,2012,70.49
CIC.X0000,11,2012,57.04375
CIFL.N0000,11,2012,4.3950000000000005
CIND.N0000,11,2012,68.23333333333333
CINV.N0000,11,2012,86.38888888888889
CITK.N0000,11,2012,6.805
CITW.N0000,11,2012,6.385
CLC.N0000,11,2012,3.665
CLPL.N0000,11,2012,81.23333333333333
CLPL.W0013,11,2012,7.883333333333334
CLPL.W0014,11,2012,7.995
COCR.N0000,11,2012,15.285
COMB.N0000,11,2012,102.93499999999999
COMB.X0000,11,2012,91.63
CSF.W21,11,2012,2.215
CTC.N0000,11,2012,710.6055555555555
CTCE.N0000,11,2012,345.75
CTHR.N0000,11,2012,128.88
DFCC.N0000,11,2012,109.64500000000001
DIAL.N0000,11,2012,8.235
DIPD.N0000,11,2012,104.64666666666668
DIST.N0000,11,2012,146.89000000000001
DPL.N0000,11,2012,16.494999999999997
EAST.N0000,11,2012,14.49
ELPL.N0000,11,2012,18.115000000000002
EQIT.N0000,11,2012,32.15
ESL.N0000,11,2012,18.29375
EXPO.N0000,11,2012,6.995
FLCH.N0000,11,2012,2.4050000000000002
GHLL.N0000,11,2012,13.465
GLAS.N0000,11,2012,6.07
GOOD.N0000,11,2012,1202.04
GRAN.N0000,11,2012,55.44
GREG.N0000,11,2012,15.709999999999999
GREG.W3,11,2012,4.38
GREG.W6,11,2012,4.757894736842106
GSF.N0000,11,2012,609.8714285714286
HASU.N0000,11,2012,48.775
HAYC.N0000,11,2012,171.09375
HAYL.N0000,11,2012,299.5
HHL.N0000,11,2012,28.03
HNB.N0000,11,2012,144.45999999999998
HNB.X0000,11,2012,112.13
HUEJ.N0000,11,2012,76.87692307692308
IDL.N0000,11,2012,131.475
JFIN.N0000,11,2012,274.8
JINS.N0000,11,2012,10.645
JKH.N0000,11,2012,212.70999999999998
KAPI.N0000,11,2012,25.32
KGAL.N0000,11,2012,104.73499999999999
KOTA.N0000,11,2012,67.10555555555555
KURU.N0000,11,2012,21.845454545454547
KZOO.N0000,11,2012,2435.1099999999997
LCEM.N0000,11,2012,9.310526315789474
LDEV.N0000,11,2012,7.2700000000000005
LFIN.N0000,11,2012,148.78
LIOC.N0000,11,2012,18.565
LION.N0000,11,2012,262.735
LLUB.N0000,11,2012,193.79999999999998
LMF.N0000,11,2012,88.78235294117647
LOFC.N0000,11,2012,3.6350000000000002
LOLC.N0000,11,2012,49.745
LPRT.N0000,11,2012,95.56153846153846
LWL.N0000,11,2012,60.55263157894737
MFL.N0000,11,2012,29.9375
MGT.N0000,11,2012,10.127777777777778
MIRA.N0000,11,2012,95.16
MORI.N0000,11,2012,185.98
MORI.X0000,11,2012,115.45714285714287
MPRH.N0000,11,2012,20.30625
NAVF.U0000,11,2012,67.30833333333334
NDB.N0000,11,2012,135.31
NEST.N0000,11,2012,1280.2
NHL.N0000,11,2012,3.145
NIFL.N0000,11,2012,6.442105263157895
NTB.N0000,11,2012,55.69
OGL.N0000,11,2012,14.675
ONAL.N0000,11,2012,57.08888888888888
ORIN.N0000,11,2012,16.3
OSEA.N0000,11,2012,14.04736842105263
PALM.N0000,11,2012,148.6846153846154
PAP.N0000,11,2012,2.465
PARA.N0000,11,2012,1362.457142857143
PARQ.N0000,11,2012,13.223529411764707
PCH.N0000,11,2012,5.725
PCHH.N0000,11,2012,8.333333333333334
PCP.N0000,11,2012,9.930769230769231
PDL.N0000,11,2012,48.15714285714285
PLC.N0000,11,2012,11.78
RAL.N0000,11,2012,4.745
RCL.N0000,11,2012,96.03
REEF.W19,11,2012,4.375
RICH.N0000,11,2012,8.01
RWSL.N0000,11,2012,2.645
SAMP.N0000,11,2012,192.155
SDB.N0000,11,2012,77.76
SELI.N0000,11,2012,1184.3166666666666
SEMB.N0000,11,2012,0.9949999999999999
SEYB.N0000,11,2012,58.015
SEYB.X0000,11,2012,34.445
SFL.N0000,11,2012,85.63333333333333
SFS.N0000,11,2012,3.44
SHAL.N0000,11,2012,951.1428571428571
SHL.N0000,11,2012,10.709999999999999
SHOT.N0000,11,2012,24.705
SIRA.N0000,11,2012,2.535
SPEN.N0000,11,2012,123.67894736842106
SUN.N0000,11,2012,27.86111111111111
TAFL.N0000,11,2012,51.985
TAP.N0000,11,2012,4.822222222222222
TFC.N0000,11,2012,19.240000000000002
TFC.X0000,11,2012,6.365
TFIL.N0000,11,2012,12.28
TILE.N0000,11,2012,64.6625
TJL.N0000,11,2012,8.545
TKYO.N0000,11,2012,27.55263157894737
TKYO.X0000,11,2012,19.25
TWOD.N0000,11,2012,13.45
TYRE.N0000,11,2012,34.82
UBC.N0000,11,2012,14.169999999999998
UDPL.N0000,11,2012,28.91764705882353
VFIN.N0000,11,2012,33.765
VLL.N0000,11,2012,3.655
VONE.N0000,11,2012,18.525
VPEL.N0000,11,2012,6.43
WATA.N0000,11,2012,12.334999999999999
AAIC.N0000,12,2012,84.1421052631579
ACL.N0000,12,2012,65.6375
AEL.N0000,12,2012,17.573684210526313
AGST.N0000,12,2012,5.739999999999999
AMF.N0000,12,2012,355.6666666666667
AMSL.N0000,12,2012,9.05
ARPI.N0000,12,2012,75.47272727272728
ASHA.N0000,12,2012,242.0625
ASIR.N0000,12,2012,11.073684210526316
ASIY.N0000,12,2012,5.038888888888889
BFL.N0000,12,2012,148.3
BIL.N0000,12,2012,3.7263157894736842
BINN.N0000,12,2012,71.23333333333333
BLI.N0000,12,2012,21.22222222222222
BOGA.N0000,12,2012,21.8625
BRWN.N0000,12,2012,120.72777777777777
CALF.R0000,12,2012,2.4166666666666665
CARE.N0000,12,2012,29.3
CARG.N0000,12,2012,145.70833333333334
CCS.N0000,12,2012,120.6125
CDB.X0000,12,2012,29.805263157894736
CFIN.N0000,12,2012,160.2842105263158
CFL.N0000,12,2012,14.346666666666666
CFLB.N0000,12,2012,32.52222222222222
CFT.N0000,12,2012,5.61578947368421
CFVF.N0000,12,2012,11.875
CHOU.N0000,12,2012,15.642105263157895
CIC.N0000,12,2012,63.578947368421055
CIC.X0000,12,2012,55.4375
CIFL.N0000,12,2012,3.9842105263157896
CIND.N0000,12,2012,67.78461538461539
CINV.N0000,12,2012,78.7375
CITK.N0000,12,2012,6.326315789473685
CITW.N0000,12,2012,6.105555555555556
CLC.N0000,12,2012,3.644444444444444
CLPL.N0000,12,2012,77.00714285714285
CLPL.W0013,12,2012,5.761111111111111
CLPL.W0014,12,2012,5.633333333333334
COCR.N0000,12,2012,15.584210526315792
COMB.N0000,12,2012,101.57368421052632
COMB.X0000,12,2012,89.70526315789475
CSF.W21,12,2012,1.9352941176470588
CTC.N0000,12,2012,769.4526315789474
CTCE.N0000,12,2012,325.63846153846157
CTHR.N0000,12,2012,122.50833333333333
DFCC.N0000,12,2012,109.4421052631579
DIAL.N0000,12,2012,8.157894736842104
DIPD.N0000,12,2012,102.28181818181817
DIST.N0000,12,2012,157.3842105263158
DPL.N0000,12,2012,14.81578947368421
EAST.N0000,12,2012,13.552631578947368
ELPL.N0000,12,2012,17.373684210526317
EQIT.N0000,12,2012,32.57272727272727
ESL.N0000,12,2012,17.633333333333333
EXPO.N0000,12,2012,6.878947368421052
FLCH.N0000,12,2012,2.3473684210526318
GHLL.N0000,12,2012,13.4
GLAS.N0000,12,2012,5.894736842105263
GOOD.N0000,12,2012,1253.58
GRAN.N0000,12,2012,54.194736842105264
GREG.N0000,12,2012,14.773684210526316
GREG.W3,12,2012,3.6263157894736846
GREG.W6,12,2012,4.0
GSF.N0000,12,2012,620.15
HASU.N0000,12,2012,48.80588235294118
HAYC.N0000,12,2012,170.54615384615383
HAYL.N0000,12,2012,293.44166666666666
HHL.N0000,12,2012,26.45263157894737
HNB.N0000,12,2012,142.2421052631579
HNB.X0000,12,2012,110.13157894736842
HUEJ.N0000,12,2012,77.92222222222222
IDL.N0000,12,2012,123.825
JFIN.N0000,12,2012,234.9
JINS.N0000,12,2012,10.421052631578947
JKH.N0000,12,2012,214.7736842105263
KAPI.N0000,12,2012,24.827777777777776
KGAL.N0000,12,2012,101.4
KOTA.N0000,12,2012,70.61111111111111
KURU.N0000,12,2012,20.766666666666666
KZOO.N0000,12,2012,2267.3083333333334
LCEM.N0000,12,2012,8.85625
LDEV.N0000,12,2012,7.026315789473684
LFIN.N0000,12,2012,148.49166666666667
LIOC.N0000,12,2012,19.96315789473684
LION.N0000,12,2012,270.00625
LLUB.N0000,12,2012,197.7157894736842
LMF.N0000,12,2012,91.70588235294117
LOFC.N0000,12,2012,3.615789473684211
LOLC.N0000,12,2012,52.32105263157895
LPRT.N0000,12,2012,97.6
LWL.N0000,12,2012,58.51578947368421
MFL.N0000,12,2012,27.59166666666667
MGT.N0000,12,2012,10.971428571428572
MIRA.N0000,12,2012,94.6
MORI.N0000,12,2012,182.85999999999999
MORI.X0000,12,2012,109.4
MPRH.N0000,12,2012,20.5
NAVF.U0000,12,2012,65.275
NDB.N0000,12,2012,134.68947368421053
NEST.N0000,12,2012,1458.363157894737
NHL.N0000,12,2012,3.0055555555555555
NIFL.N0000,12,2012,6.8999999999999995
NTB.N0000,12,2012,53.72631578947368
OGL.N0000,12,2012,13.558823529411764
ONAL.N0000,12,2012,56.086666666666666
ORIN.N0000,12,2012,15.783333333333333
OSEA.N0000,12,2012,14.063157894736841
PALM.N0000,12,2012,136.92666666666668
PAP.N0000,12,2012,2.4473684210526314
PARA.N0000,12,2012,1152.7333333333333
PARQ.N0000,12,2012,12.688235294117646
PCH.N0000,12,2012,5.189473684210526
PCHH.N0000,12,2012,7.2846153846153845
PCP.N0000,12,2012,10.018181818181818
PDL.N0000,12,2012,46.06923076923077
PLC.N0000,12,2012,12.942105263157895
RAL.N0000,12,2012,4.568421052631579
RCL.N0000,12,2012,93.40625
REEF.W19,12,2012,3.952631578947368
RICH.N0000,12,2012,7.663157894736842
RWSL.N0000,12,2012,2.4263157894736844
SAMP.N0000,12,2012,195.10526315789474
SDB.N0000,12,2012,76.74736842105263
SELI.N0000,12,2012,1160.03
SEMB.N0000,12,2012,0.9526315789473685
SEYB.N0000,12,2012,55.70526315789474
SEYB.X0000,12,2012,34.78421052631579
SFL.N0000,12,2012,84.34
SFS.N0000,12,2012,2.9842105263157896
SHAL.N0000,12,2012,959.3375
SHL.N0000,12,2012,10.26842105263158
SHOT.N0000,12,2012,23.8
SIRA.N0000,12,2012,2.4
SPEN.N0000,12,2012,117.92631578947368
SUN.N0000,12,2012,27.861538461538462
TAFL.N0000,12,2012,48.81578947368421
TAP.N0000,12,2012,4.642857142857143
TFC.N0000,12,2012,17.566666666666666
TFC.X0000,12,2012,5.6421052631578945
TFIL.N0000,12,2012,11.494736842105263
TILE.N0000,12,2012,62.7375
TJL.N0000,12,2012,8.668421052631578
TKYO.N0000,12,2012,27.01111111111111
TKYO.X0000,12,2012,19.25
TWOD.N0000,12,2012,8.81578947368421
TYRE.N0000,12,2012,33.355555555555554
UBC.N0000,12,2012,13.378947368421052
UDPL.N0000,12,2012,28.75714285714286
VFIN.N0000,12,2012,30.805263157894736
VLL.N0000,12,2012,3.689473684210527
VONE.N0000,12,2012,17.826315789473682
VPEL.N0000,12,2012,6.433333333333334
WATA.N0000,12,2012,11.821052631578947
AAIC.N0000,1,2013,87.91578947368421
ACL.N0000,1,2013,68.68333333333334
AEL.N0000,1,2013,19.305
AGST.N0000,1,2013,6.20625
AMF.N0000,1,2013,392.8333333333333
AMSL.N0000,1,2013,9.245000000000001
ARPI.N0000,1,2013,83.72999999999999
ASHA.N0000,1,2013,240.53333333333336
ASIR.N0000,1,2013,11.89
ASIY.N0000,1,2013,4.726315789473684
BFL.N0000,1,2013,152.565
BIL.N0000,1,2013,3.785
BINN.N0000,1,2013,77.15
BLI.N0000,1,2013,19.45263157894737
BLI.R0000,1,2013,5.05
BOGA.N0000,1,2013,25.273684210526316
BRWN.N0000,1,2013,126.79
CARE.N0000,1,2013,30.553846153846152
CARG.N0000,1,2013,148.53684210526316
CCS.N0000,1,2013,134.45263157894738
CDB.X0000,1,2013,32.09473684210526
CFIN.N0000,1,2013,176.76500000000001
CFL.N0000,1,2013,14.265
CFLB.N0000,1,2013,34.65
CFT.N0000,1,2013,6.135
CFVF.N0000,1,2013,12.105
CHOU.N0000,1,2013,15.157894736842104
CIC.N0000,1,2013,65.07368421052632
CIC.X0000,1,2013,53.80499999999999
CIFL.N0000,1,2013,4.535
CIND.N0000,1,2013,68.14117647058823
CINV.N0000,1,2013,88.32631578947368
CITK.N0000,1,2013,6.795
CITW.N0000,1,2013,6.45
CLC.N0000,1,2013,3.8049999999999997
CLPL.N0000,1,2013,78.575
CLPL.W0013,1,2013,6.663157894736842
CLPL.W0014,1,2013,6.652631578947369
COCR.N0000,1,2013,15.784210526315789
COLO.R0000,1,2013,8.2
COMB.N0000,1,2013,104.775
COMB.X0000,1,2013,92.595
CSF.W0021,1,2013,2.08
CTC.N0000,1,2013,866.5388888888889
CTCE.N0000,1,2013,315.0888888888889
CTHR.N0000,1,2013,133.28
DFCC.N0000,1,2013,120.94000000000001
DIAL.N0000,1,2013,8.435
DIPD.N0000,1,2013,105.65882352941176
DIST.N0000,1,2013,179.01500000000001
DPL.N0000,1,2013,17.415
EAST.N0000,1,2013,15.355
ELPL.N0000,1,2013,18.53
EQIT.N0000,1,2013,31.700000000000003
ESL.N0000,1,2013,20.805
EXPO.N0000,1,2013,6.99
FLCH.N0000,1,2013,2.56
GHLL.N0000,1,2013,14.025
GLAS.N0000,1,2013,6.11
GOOD.N0000,1,2013,1350.0
GRAN.N0000,1,2013,56.214999999999996
GREG.N0000,1,2013,16.685
GREG.W0003,1,2013,4.0200000000000005
GREG.W0006,1,2013,4.41
GSF.N0000,1,2013,657.8249999999999
HASU.N0000,1,2013,50.06842105263158
HAYC.N0000,1,2013,179.5
HAYL.N0000,1,2013,299.55555555555554
HHL.N0000,1,2013,28.419999999999998
HNB.N0000,1,2013,146.15
HNB.X0000,1,2013,113.06500000000001
HUEJ.N0000,1,2013,78.8
IDL.N0000,1,2013,167.6222222222222
JFIN.N0000,1,2013,286.0181818181818
JINS.N0000,1,2013,10.935
JKH.N0000,1,2013,224.16500000000002
KAPI.N0000,1,2013,27.675
KGAL.N0000,1,2013,105.97
KOTA.N0000,1,2013,71.85
KURU.N0000,1,2013,21.142857142857142
KZOO.N0000,1,2013,2242.8615384615387
LCEM.N0000,1,2013,9.905263157894737
LDEV.N0000,1,2013,7.38
LFIN.N0000,1,2013,148.40555555555557
LIOC.N0000,1,2013,20.185
LION.N0000,1,2013,302.42777777777775
LLUB.N0000,1,2013,216.01999999999998
LMF.N0000,1,2013,111.1263157894737
LOFC.N0000,1,2013,3.8899999999999997
LOLC.N0000,1,2013,63.175
LPRT.N0000,1,2013,98.41111111111111
LWL.N0000,1,2013,61.13157894736842
MFL.N0000,1,2013,28.836842105263155
MGT.N0000,1,2013,11.805555555555555
MIRA.N0000,1,2013,88.95555555555556
MORI.N0000,1,2013,185.42000000000002
MORI.X0000,1,2013,111.17999999999999
MPRH.N0000,1,2013,22.87222222222222
NAVF.U0000,1,2013,67.80000000000001
NDB.N0000,1,2013,143.495
NEST.N0000,1,2013,1598.1
NHL.N0000,1,2013,3.085
NIFL.N0000,1,2013,6.875
NTB.N0000,1,2013,58.904999999999994
OGL.N0000,1,2013,13.422222222222222
ONAL.N0000,1,2013,55.36666666666667
ORIN.N0000,1,2013,15.584615384615384
OSEA.N0000,1,2013,14.289473684210526
PALM.N0000,1,2013,136.18571428571428
PAP.N0000,1,2013,2.84
PARA.N0000,1,2013,1135.6714285714286
PARQ.N0000,1,2013,14.552631578947368
PCH.N0000,1,2013,5.33
PCHH.N0000,1,2013,7.475
PCP.N0000,1,2013,9.89090909090909
PDL.N0000,1,2013,46.15
PLC.N0000,1,2013,14.684999999999999
RAL.N0000,1,2013,4.765
RCL.N0000,1,2013,99.10499999999999
REEF.W0019,1,2013,4.16
RICH.N0000,1,2013,7.88
RWSL.N0000,1,2013,2.7
SAMP.N0000,1,2013,208.10999999999999
SDB.N0000,1,2013,75.89500000000001
SELI.N0000,1,2013,1123.9875
SEMB.N0000,1,2013,0.95
SEYB.N0000,1,2013,59.515
SEYB.X0000,1,2013,35.345
SFL.N0000,1,2013,82.03076923076924
SFS.N0000,1,2013,3.465
SHAL.N0000,1,2013,900.0
SHL.N0000,1,2013,11.905
SHOT.N0000,1,2013,23.878947368421052
SIRA.N0000,1,2013,2.62
SPEN.N0000,1,2013,122.245
SUN.N0000,1,2013,27.2
TAFL.N0000,1,2013,52.17
TAP.N0000,1,2013,4.8999999999999995
TFC.N0000,1,2013,18.629411764705882
TFC.X0000,1,2013,6.33
TFIL.N0000,1,2013,13.375
TILE.N0000,1,2013,64.96923076923078
TJL.N0000,1,2013,9.23
TKYO.N0000,1,2013,27.09473684210526
TKYO.X0000,1,2013,19.195
TWOD.N0000,1,2013,8.915000000000001
TYRE.N0000,1,2013,35.435
UBC.N0000,1,2013,14.025
UDPL.N0000,1,2013,28.54615384615385
VFIN.N0000,1,2013,31.839999999999996
VLL.N0000,1,2013,3.79
VONE.N0000,1,2013,18.695
VPEL.N0000,1,2013,6.65
WATA.N0000,1,2013,12.155
AAIC.N0000,2,2013,82.29444444444444
ACL.N0000,2,2013,66.81666666666666
AEL.N0000,2,2013,20.299999999999997
AGST.N0000,2,2013,5.85
AMF.N0000,2,2013,356.0888888888889
AMSL.N0000,2,2013,9.011764705882353
ARPI.N0000,2,2013,81.72500000000001
ASHA.N0000,2,2013,245.1
ASIR.N0000,2,2013,12.13888888888889
ASIY.N0000,2,2013,3.7588235294117647
BFL.N0000,2,2013,135.65555555555557
BIL.N0000,2,2013,3.477777777777778
BINN.N0000,2,2013,71.63333333333334
BLI.N0000,2,2013,15.68
BOGA.N0000,2,2013,22.929411764705883
BRWN.N0000,2,2013,119.17777777777776
CARE.N0000,2,2013,29.299999999999997
CARG.N0000,2,2013,150.32777777777778
CCS.N0000,2,2013,136.26470588235293
CDB.X0000,2,2013,29.746666666666666
CFIN.N0000,2,2013,181.8777777777778
CFL.N0000,2,2013,13.2
CFLB.N0000,2,2013,31.244444444444444
CFT.N0000,2,2013,5.625
CFVF.N0000,2,2013,11.777777777777779
CHOU.N0000,2,2013,13.58125
CIC.N0000,2,2013,63.17777777777778
CIC.X0000,2,2013,49.78888888888889
CIFL.N0000,2,2013,3.7277777777777774
CIND.N0000,2,2013,65.8529411764706
CINV.N0000,2,2013,84.68
CITK.N0000,2,2013,6.077777777777778
CITW.N0000,2,2013,5.961111111111111
CLC.N0000,2,2013,3.9588235294117644
CLPL.N0000,2,2013,70.97500000000001
CLPL.W0013,2,2013,5.007692307692308
CLPL.W0014,2,2013,5.177777777777778
COCR.N0000,2,2013,13.994444444444445
COMB.N0000,2,2013,108.19444444444444
COMB.X0000,2,2013,91.90555555555555
CSF.W0021,2,2013,1.7666666666666666
CTC.N0000,2,2013,814.1333333333333
CTCE.N0000,2,2013,305.18888888888887
CTHR.N0000,2,2013,139.91538461538462
DFCC.N0000,2,2013,123.61666666666666
DIAL.N0000,2,2013,9.055555555555555
DIPD.N0000,2,2013,112.325
DIST.N0000,2,2013,182.4611111111111
DPL.N0000,2,2013,16.105555555555554
EAST.N0000,2,2013,13.827777777777778
ELPL.N0000,2,2013,18.105555555555554
EQIT.N0000,2,2013,30.027272727272727
ESL.N0000,2,2013,19.429411764705883
EXPO.N0000,2,2013,6.966666666666667
FLCH.N0000,2,2013,2.461111111111111
GHLL.N0000,2,2013,12.844444444444445
GLAS.N0000,2,2013,6.183333333333334
GOOD.N0000,2,2013,1333.3333333333333
GRAN.N0000,2,2013,49.93888888888889
GREG.N0000,2,2013,16.87777777777778
GREG.W0003,2,2013,2.7222222222222223
GREG.W0006,2,2013,3.5
GSF.N0000,2,2013,616.8111111111111
HASU.N0000,2,2013,51.86875
HAYC.N0000,2,2013,174.66875
HAYL.N0000,2,2013,297.97222222222223
HHL.N0000,2,2013,27.86470588235294
HNB.N0000,2,2013,147.44444444444446
HNB.X0000,2,2013,115.1888888888889
HUEJ.N0000,2,2013,70.74
IDL.N0000,2,2013,149.84
JFIN.N0000,2,2013,309.0
JINS.N0000,2,2013,10.761111111111111
JKH.N0000,2,2013,231.76666666666668
KAPI.N0000,2,2013,24.216666666666665
KGAL.N0000,2,2013,107.85555555555555
KOTA.N0000,2,2013,55.5
KURU.N0000,2,2013,21.1375
KZOO.N0000,2,2013,2123.8333333333335
LCEM.N0000,2,2013,8.886666666666667
LDEV.N0000,2,2013,6.6
LFIN.N0000,2,2013,144.34
LIOC.N0000,2,2013,20.533333333333335
LION.N0000,2,2013,317.21875
LLUB.N0000,2,2013,217.49444444444444
LMF.N0000,2,2013,113.81176470588235
