Label,Month,Year,Close (Rs.),Loan Rate
SPEN.N0000,2,2005,383.71666666666664,9.0
SUGA.N0000,2,2005,10.527777777777779,9.0
SUN.N0000,2,2005,66.8,9.0
TAFL.N0000,2,2005,12.13888888888889,9.0
TFC.N0000,2,2005,23.22222222222222,9.0
TILE.N0000,2,2005,66.54545454545455,9.0
TKYO.N0000,2,2005,181.16071428571428,9.0
TWOD.N0000,2,2005,34.125,9.0
TYRE.N0000,2,2005,10.472222222222221,9.0
UDPL.N0000,2,2005,10.482142857142858,9.0
VANI.N0000,2,2005,1.3055555555555556,9.0
VANI.X0000,2,2005,1.161764705882353,9.0
WATA.N0000,2,2005,13.944444444444445,9.0
AAIC.N0000,3,2005,10.642857142857142,9.0
ACL.N0000,3,2005,94.92857142857143,9.0
AMSL.N0000,3,2005,32.07142857142857,9.0
ARPI.N0000,3,2005,36.72727272727273,9.0
ASHA.N0000,3,2005,27.56578947368421,9.0
ASIR.N0000,3,2005,37.63095238095238,9.0
BFL.N0000,3,2005,15.921052631578947,9.0
BHR.N0000,3,2005,32.983333333333334,9.0
BINN.N0000,3,2005,70.0,9.0
BOGA.N0000,3,2005,19.13157894736842,9.0
BRWN.N0000,3,2005,249.35714285714286,9.0
CARE.N0000,3,2005,109.75,9.0
CARG.N0000,3,2005,277.5,9.0
CCS.N0000,3,2005,121.57692307692308,9.0
CFIN.N0000,3,2005,149.175,9.0
CFLB.N0000,3,2005,24.345238095238095,9.0
CFT.N0000,3,2005,47.375,9.0
CFVF.N0000,3,2005,7.309523809523809,9.0
CHOU.N0000,3,2005,35.0735294117647,9.0
CIC.N0000,3,2005,152.96153846153845,9.0
CIC.X0000,3,2005,113.8076923076923,9.0
CIND.N0000,3,2005,110.76666666666667,9.0
CINV.N0000,3,2005,133.10714285714286,9.0
CLND.W0005,3,2005,2.9047619047619047,9.0
CLPL.N0000,3,2005,13.178571428571429,9.0
COMB.N0000,3,2005,190.875,9.0
COMB.X0000,3,2005,115.65,9.0
CTC.N0000,3,2005,46.0,9.0
CTCE.N0000,3,2005,112.83333333333333,9.0
CTHR.N0000,3,2005,1075.40625,9.0
DFCC.N0000,3,2005,220.47058823529412,9.0
DIPD.N0000,3,2005,92.71428571428571,9.0
DIST.N0000,3,2005,30.988095238095237,9.0
DPL.N0000,3,2005,19.1875,9.0
EAST.N0000,3,2005,21.202380952380953,9.0
EQIT.N0000,3,2005,30.9375,9.0
GHLL.N0000,3,2005,17.142857142857142,9.0
GLAS.N0000,3,2005,68.52380952380952,9.0
GOOD.N0000,3,2005,225.33333333333334,9.0
GRAN.N0000,3,2005,15.845238095238095,9.0
GREG.N0000,3,2005,10.202380952380953,9.0
HASU.N0000,3,2005,13.178571428571429,9.0
HAYC.N0000,3,2005,46.1875,9.0
HAYL.N0000,3,2005,114.4125,9.0
HDEV.N0000,3,2005,110.63636363636364,9.0
HHL.N0000,3,2005,106.32142857142857,9.0
HNB.N0000,3,2005,56.53947368421053,9.0
HNB.X0000,3,2005,37.225,9.0
JFIN.N0000,3,2005,210.15625,9.0
JKH.N0000,3,2005,136.11904761904762,9.0
KAPI.N0000,3,2005,12.35,9.0
KGAL.N0000,3,2005,20.425,9.0
KOTA.N0000,3,2005,8.644736842105264,9.0
KURU.N0000,3,2005,54.69230769230769,9.0
LCEM.N0000,3,2005,10.261904761904763,9.0
LDEV.N0000,3,2005,34.773809523809526,9.0
LFIN.N0000,3,2005,47.53125,9.0
LIOC.N0000,3,2005,48.23809523809524,9.0
LION.N0000,3,2005,68.0625,9.0
LLUB.N0000,3,2005,63.1375,9.0
LMF.N0000,3,2005,19.761904761904763,9.0
LOLC.N0000,3,2005,85.13888888888889,9.0
LWL.N0000,3,2005,54.51190476190476,9.0
MGT.N0000,3,2005,81.828125,9.0
MIRA.N0000,3,2005,44.0,9.0
MORI.N0000,3,2005,450.0,9.0
NDB.N0000,3,2005,156.97058823529412,9.0
NEST.N0000,3,2005,97.0875,9.0
NHL.N0000,3,2005,7.904761904761905,9.0
NTB.N0000,3,2005,21.714285714285715,9.0
ONAL.N0000,3,2005,20.633333333333333,9.0
OSEA.N0000,3,2005,8.285714285714286,9.0
PALM.N0000,3,2005,49.875,9.0
PARQ.N0000,3,2005,24.142857142857142,9.0
PDL.N0000,3,2005,23.466666666666665,9.0
RCL.N0000,3,2005,4.714285714285714,9.0
REEF.R0000,3,2005,12.75,9.0
RICH.N0000,3,2005,161.9047619047619,9.0
SAMP.N0000,3,2005,71.54761904761905,9.0
SELI.N0000,3,2005,225.3125,9.0
SEMB.N0000,3,2005,12.69047619047619,9.0
SEYB.N0000,3,2005,34.36904761904762,9.0
SEYB.X0000,3,2005,18.261904761904763,9.0
SHAL.N0000,3,2005,1033.0,9.0
SHOT.N0000,3,2005,39.5,9.0
SPEN.N0000,3,2005,379.3875,9.0
SUGA.N0000,3,2005,12.261904761904763,9.0
SUN.N0000,3,2005,75.19642857142857,9.0
TAFL.N0000,3,2005,14.305555555555555,9.0
TFC.N0000,3,2005,48.51190476190476,9.0
TILE.N0000,3,2005,66.42307692307692,9.0
TKYO.N0000,3,2005,174.66071428571428,9.0
TWOD.N0000,3,2005,49.973684210526315,9.0
TYRE.N0000,3,2005,11.095238095238095,9.0
UDPL.N0000,3,2005,10.409090909090908,9.0
VANI.N0000,3,2005,1.5238095238095237,9.0
VANI.X0000,3,2005,1.2941176470588236,9.0
WATA.N0000,3,2005,16.238095238095237,9.0
AAIC.N0000,4,2005,10.805555555555555,9.0
ACL.N0000,4,2005,95.33333333333333,9.0
AMSL.N0000,4,2005,34.763888888888886,9.0
ARPI.N0000,4,2005,51.083333333333336,9.0
ASHA.N0000,4,2005,26.704545454545453,9.0
ASIR.N0000,4,2005,36.236111111111114,9.0
BFL.N0000,4,2005,15.617647058823529,9.0
BHR.N0000,4,2005,32.675,9.0
BOGA.N0000,4,2005,54.763888888888886,9.0
BRWN.N0000,4,2005,238.4375,9.0
CARE.N0000,4,2005,106.66666666666667,9.0
CARG.N0000,4,2005,281.6666666666667,9.0
CCS.N0000,4,2005,115.60714285714286,9.0
CFIN.N0000,4,2005,141.25,9.0
CFLB.N0000,4,2005,24.426470588235293,9.0
CFT.N0000,4,2005,45.0,9.0
CFVF.N0000,4,2005,7.305555555555555,9.0
CHOU.N0000,4,2005,36.09375,9.0
CIC.N0000,4,2005,164.5,9.0
CIC.X0000,4,2005,121.32142857142857,9.0
CIND.N0000,4,2005,108.75,9.0
CINV.N0000,4,2005,98.90277777777777,9.0
CLND.W0005,4,2005,2.8,9.0
CLPL.N0000,4,2005,16.34722222222222,9.0
COMB.N0000,4,2005,241.84722222222223,9.0
COMB.X0000,4,2005,138.55555555555554,9.0
CTC.N0000,4,2005,46.1875,9.0
CTCE.N0000,4,2005,83.9,9.0
CTHR.N0000,4,2005,1100.0,9.0
DFCC.N0000,4,2005,225.45,9.0
DIPD.N0000,4,2005,90.66666666666667,9.0
DIST.N0000,4,2005,32.94444444444444,9.0
DPL.N0000,4,2005,21.41176470588235,9.0
EAST.N0000,4,2005,19.41176470588235,9.0
ELPL.N0000,4,2005,10.0,9.0
EQIT.N0000,4,2005,45.140625,9.0
GHLL.N0000,4,2005,16.055555555555557,9.0
GLAS.N0000,4,2005,39.25,9.0
GOOD.N0000,4,2005,228.5,9.0
GRAN.N0000,4,2005,16.180555555555557,9.0
GREG.N0000,4,2005,9.38888888888889,9.0
HASU.N0000,4,2005,13.5,9.0
HAYC.N0000,4,2005,45.220588235294116,9.0
HAYL.N0000,4,2005,115.69444444444444,9.0
HDEV.N0000,4,2005,112.28846153846153,9.0
HHL.N0000,4,2005,115.79411764705883,9.0
HNB.N0000,4,2005,62.75,9.0
HNB.X0000,4,2005,38.833333333333336,9.0
JFIN.N0000,4,2005,217.875,9.0
JKH.N0000,4,2005,145.47222222222223,9.0
KAPI.N0000,4,2005,11.416666666666666,9.0
KGAL.N0000,4,2005,23.941176470588236,9.0
KOTA.N0000,4,2005,8.5625,9.0
KURU.N0000,4,2005,50.85,9.0
LCEM.N0000,4,2005,10.102941176470589,9.0
LDEV.N0000,4,2005,30.48611111111111,9.0
LDEV.R0000,4,2005,11.5,9.0
LFIN.N0000,4,2005,48.52272727272727,9.0
LIOC.N0000,4,2005,49.18055555555556,9.0
LION.N0000,4,2005,67.16666666666667,9.0
LITE.R0000,4,2005,0.1,9.0
LLUB.N0000,4,2005,62.22222222222222,9.0
LMF.N0000,4,2005,18.96875,9.0
LOLC.N0000,4,2005,88.48214285714286,9.0
LPRT.N0000,4,2005,20.5,9.0
LWL.N0000,4,2005,53.06944444444444,9.0
MGT.N0000,4,2005,79.78571428571429,9.0
NDB.N0000,4,2005,160.51388888888889,9.0
NEST.N0000,4,2005,97.1875,9.0
NHL.N0000,4,2005,6.0,9.0
NTB.N0000,4,2005,21.819444444444443,9.0
ONAL.N0000,4,2005,22.78125,9.0
OSEA.N0000,4,2005,7.833333333333333,9.0
PALM.N0000,4,2005,48.05555555555556,9.0
PARQ.N0000,4,2005,24.15,9.0
PDL.N0000,4,2005,24.068181818181817,9.0
RCL.N0000,4,2005,4.375,9.0
REEF.R0000,4,2005,14.5,9.0
RICH.N0000,4,2005,160.08823529411765,9.0
SAMP.N0000,4,2005,75.55555555555556,9.0
SELI.N0000,4,2005,223.30555555555554,9.0
SEMB.N0000,4,2005,13.055555555555555,9.0
SEYB.N0000,4,2005,34.765625,9.0
SEYB.X0000,4,2005,18.11111111111111,9.0
SHAL.N0000,4,2005,600.0,9.0
SHOT.N0000,4,2005,39.0,9.0
SPEN.N0000,4,2005,393.4375,9.0
SUGA.N0000,4,2005,12.367647058823529,9.0
SUN.N0000,4,2005,76.95833333333333,9.0
TAFL.N0000,4,2005,15.132352941176471,9.0
TFC.N0000,4,2005,58.02777777777778,9.0
TILE.N0000,4,2005,65.17307692307692,9.0
TKYO.N0000,4,2005,172.22222222222223,9.0
TWOD.N0000,4,2005,64.91666666666667,9.0
TYRE.N0000,4,2005,11.027777777777779,9.0
UDPL.N0000,4,2005,10.678571428571429,9.0
VANI.N0000,4,2005,1.5441176470588236,9.0
VANI.X0000,4,2005,1.25,9.0
WATA.N0000,4,2005,20.735294117647058,9.0
AAIC.N0000,5,2005,11.381578947368421,9.25
ACL.N0000,5,2005,95.77777777777777,9.25
AMSL.N0000,5,2005,29.442307692307693,9.25
ARPI.N0000,5,2005,53.71666666666667,9.25
ASHA.N0000,5,2005,27.5,9.25
ASIR.N0000,5,2005,37.94444444444444,9.25
BFL.N0000,5,2005,16.61842105263158,9.25
BHR.N0000,5,2005,34.766666666666666,9.25
BOGA.N0000,5,2005,59.76315789473684,9.25
BRWN.N0000,5,2005,242.5,9.25
CARE.N0000,5,2005,116.36111111111111,9.25
CARG.N0000,5,2005,273.7,9.25
CCS.N0000,5,2005,109.36538461538461,9.25
CFIN.N0000,5,2005,143.0,9.25
CFLB.N0000,5,2005,25.763157894736842,9.25
CFT.N0000,5,2005,52.6,9.25
CFVF.N0000,5,2005,7.223684210526316,9.25
CHOU.N0000,5,2005,39.455882352941174,9.25
CIC.N0000,5,2005,166.6818181818182,9.25
CIC.X0000,5,2005,123.19444444444444,9.25
CIND.N0000,5,2005,120.0,9.25
CINV.N0000,5,2005,108.96052631578948,9.25
CLND.W0005,5,2005,2.8055555555555554,9.25
CLPL.N0000,5,2005,22.30263157894737,9.25
COMB.N0000,5,2005,252.06578947368422,9.25
COMB.X0000,5,2005,145.21052631578948,9.25
CTC.N0000,5,2005,51.89473684210526,9.25
CTCE.N0000,5,2005,86.15277777777777,9.25
CTHR.N0000,5,2005,1100.0,9.25
DFCC.N0000,5,2005,247.26785714285714,9.25
DIPD.N0000,5,2005,93.23611111111111,9.25
DIST.N0000,5,2005,35.11842105263158,9.25
DPL.N0000,5,2005,24.092105263157894,9.25
EAST.N0000,5,2005,20.486842105263158,9.25
EQIT.N0000,5,2005,53.56666666666667,9.25
GHLL.N0000,5,2005,16.223684210526315,9.25
GLAS.N0000,5,2005,36.63157894736842,9.25
GOOD.N0000,5,2005,241.79166666666666,9.25
GRAN.N0000,5,2005,19.430555555555557,9.25
GREG.N0000,5,2005,10.105263157894736,9.25
HASU.N0000,5,2005,16.88157894736842,9.25
HAYC.N0000,5,2005,46.26315789473684,9.25
HAYL.N0000,5,2005,121.38157894736842,9.25
HDEV.N0000,5,2005,112.90384615384616,9.25
HHL.N0000,5,2005,131.69736842105263,9.25
HNB.N0000,5,2005,76.25,9.25
HNB.X0000,5,2005,43.48684210526316,9.25
JFIN.N0000,5,2005,225.16666666666666,9.25
JKH.N0000,5,2005,138.9078947368421,9.25
KAPI.N0000,5,2005,15.277777777777779,9.25
KGAL.N0000,5,2005,27.985294117647058,9.25
KOTA.N0000,5,2005,16.36842105263158,9.25
KURU.N0000,5,2005,50.73529411764706,9.25
LCEM.N0000,5,2005,10.342105263157896,9.25
LDEV.N0000,5,2005,26.06578947368421,9.25
LFIN.N0000,5,2005,53.57692307692308,9.25
LIOC.N0000,5,2005,53.01315789473684,9.25
LION.N0000,5,2005,67.6875,9.25
LLUB.N0000,5,2005,62.6578947368421,9.25
LMF.N0000,5,2005,21.944444444444443,9.25
LOLC.N0000,5,2005,86.375,9.25
LWL.N0000,5,2005,57.18055555555556,9.25
MGT.N0000,5,2005,78.0,9.25
MIRA.N0000,5,2005,45.0,9.25
MORI.N0000,5,2005,400.0,9.25
MORI.X0000,5,2005,332.5,9.25
NDB.N0000,5,2005,159.6764705882353,9.25
NEST.N0000,5,2005,95.96052631578948,9.25
NHL.N0000,5,2005,4.776315789473684,9.25
NTB.N0000,5,2005,23.592105263157894,9.25
ONAL.N0000,5,2005,28.38157894736842,9.25
OSEA.N0000,5,2005,9.152777777777779,9.25
PALM.N0000,5,2005,49.18333333333333,9.25
PARQ.N0000,5,2005,27.446428571428573,9.25
PDL.N0000,5,2005,32.86764705882353,9.25
RCL.N0000,5,2005,4.473684210526316,9.25
RICH.N0000,5,2005,165.27777777777777,9.25
SAMP.N0000,5,2005,84.30263157894737,9.25
SELI.N0000,5,2005,228.97222222222223,9.25
SEMB.N0000,5,2005,14.947368421052632,9.25
SEYB.N0000,5,2005,42.97222222222222,9.25
SEYB.X0000,5,2005,20.458333333333332,9.25
SHAL.N0000,5,2005,1106.65,9.25
SHOT.N0000,5,2005,39.78125,9.25
SPEN.N0000,5,2005,404.7083333333333,9.25
SUGA.N0000,5,2005,13.368421052631579,9.25
SUN.N0000,5,2005,81.45833333333333,9.25
TAFL.N0000,5,2005,16.985294117647058,9.25
TFC.N0000,5,2005,56.0,9.25
TILE.N0000,5,2005,65.64583333333333,9.25
TKYO.N0000,5,2005,178.625,9.25
TWOD.N0000,5,2005,84.28947368421052,9.25
TYRE.N0000,5,2005,11.263157894736842,9.25
UDPL.N0000,5,2005,14.573529411764707,9.25
VANI.N0000,5,2005,1.855263157894737,9.25
VANI.X0000,5,2005,1.4852941176470589,9.25
WATA.N0000,5,2005,25.43421052631579,9.25
AAIC.N0000,6,2005,9.9875,9.75
ACL.N0000,6,2005,90.44047619047619,9.75
AMSL.N0000,6,2005,3.107142857142857,9.75
ARPI.N0000,6,2005,58.52777777777778,9.75
ASHA.N0000,6,2005,25.607142857142858,9.75
ASIR.N0000,6,2005,37.973684210526315,9.75
BFL.N0000,6,2005,14.65,9.75
BHR.N0000,6,2005,32.0735294117647,9.75
BOGA.N0000,6,2005,47.95,9.75
BRWN.N0000,6,2005,247.9,9.75
CARE.N0000,6,2005,112.28125,9.75
CARG.N0000,6,2005,279.53125,9.75
CCS.N0000,6,2005,114.25,9.75
CFIN.N0000,6,2005,141.75,9.75
CFLB.N0000,6,2005,22.988095238095237,9.75
CFT.N0000,6,2005,50.0,9.75
CFVF.N0000,6,2005,6.4523809523809526,9.75
CHOU.N0000,6,2005,35.666666666666664,9.75
CIC.N0000,6,2005,153.8125,9.75
CIC.X0000,6,2005,121.65,9.75
CIND.N0000,6,2005,119.75,9.75
CINV.N0000,6,2005,93.72619047619048,9.75
CLND.W0005,6,2005,2.3333333333333335,9.75
CLPL.N0000,6,2005,19.13095238095238,9.75
COMB.N0000,6,2005,128.10714285714286,9.75
COMB.X0000,6,2005,71.86904761904762,9.75
CTC.N0000,6,2005,51.9,9.75
CTCE.N0000,6,2005,82.4423076923077,9.75
DFCC.N0000,6,2005,237.59722222222223,9.75
DIPD.N0000,6,2005,91.125,9.75
DIST.N0000,6,2005,34.476190476190474,9.75
DPL.N0000,6,2005,21.452380952380953,9.75
EAST.N0000,6,2005,18.702380952380953,9.75
ELPL.N0000,6,2005,12.583333333333334,9.75
EQIT.N0000,6,2005,39.1764705882353,9.75
GHLL.N0000,6,2005,15.226190476190476,9.75
GLAS.N0000,6,2005,33.833333333333336,9.75
GOOD.N0000,6,2005,224.30555555555554,9.75
GRAN.N0000,6,2005,17.654761904761905,9.75
GREG.N0000,6,2005,9.011904761904763,9.75
HASU.N0000,6,2005,16.2,9.75
HAYC.N0000,6,2005,45.455882352941174,9.75
HAYL.N0000,6,2005,119.48809523809524,9.75
HDEV.N0000,6,2005,104.15,9.75
HHL.N0000,6,2005,119.46428571428571,9.75
HNB.N0000,6,2005,78.19047619047619,9.75
HNB.X0000,6,2005,42.51190476190476,9.75
HUEJ.N0000,6,2005,30.0,9.75
JFIN.N0000,6,2005,226.875,9.75
JKH.N0000,6,2005,127.41666666666667,9.75
KAPI.N0000,6,2005,12.666666666666666,9.75
KGAL.N0000,6,2005,25.555555555555557,9.75
KOTA.N0000,6,2005,15.261904761904763,9.75
KURU.N0000,6,2005,47.61666666666667,9.75
LCEM.N0000,6,2005,9.297619047619047,9.75
LDEV.N0000,6,2005,20.13095238095238,9.75
LFIN.N0000,6,2005,47.6875,9.75
LIOC.N0000,6,2005,50.476190476190474,9.75
LION.N0000,6,2005,61.0,9.75
LLUB.N0000,6,2005,61.654761904761905,9.75
LMF.N0000,6,2005,19.8625,9.75
LOLC.N0000,6,2005,84.63333333333334,9.75
LWL.N0000,6,2005,55.3235294117647,9.75
MGT.N0000,6,2005,76.36111111111111,9.75
MORI.N0000,6,2005,400.0,9.75
MORI.X0000,6,2005,300.0,9.75
NDB.N0000,6,2005,161.91666666666666,9.75
NEST.N0000,6,2005,94.47058823529412,9.75
NHL.N0000,6,2005,3.892857142857143,9.75
NTB.N0000,6,2005,22.142857142857142,9.75
ONAL.N0000,6,2005,26.464285714285715,9.75
OSEA.N0000,6,2005,8.19047619047619,9.75
PALM.N0000,6,2005,47.775,9.75
PARA.N0000,6,2005,80.0,9.75
PARQ.N0000,6,2005,24.529411764705884,9.75
PDL.N0000,6,2005,32.51470588235294,9.75
RCL.N0000,6,2005,4.0476190476190474,9.75
RICH.N0000,6,2005,169.575,9.75
SAMP.N0000,6,2005,85.1625,9.75
SELI.N0000,6,2005,223.58333333333334,9.75
SEMB.N0000,6,2005,11.428571428571429,9.75
SEYB.N0000,6,2005,38.40277777777778,9.75
SEYB.X0000,6,2005,17.892857142857142,9.75
SHAL.N0000,6,2005,1000.0,9.75
SHOT.N0000,6,2005,40.0,9.75
SPEN.N0000,6,2005,392.47058823529414,9.75
SUGA.N0000,6,2005,13.166666666666666,9.75
SUN.N0000,6,2005,80.0,9.75
TAFL.N0000,6,2005,14.609375,9.75
TESS.R0000,6,2005,0.18,9.75
TFC.N0000,6,2005,47.25,9.75
TILE.N0000,6,2005,62.05357142857143,9.75
TKYO.N0000,6,2005,175.86111111111111,9.75
TWOD.N0000,6,2005,86.67105263157895,9.75
TYRE.N0000,6,2005,10.488095238095237,9.75
UDPL.N0000,6,2005,13.785714285714286,9.75
VANI.N0000,6,2005,1.6785714285714286,9.75
VANI.X0000,6,2005,1.3235294117647058,9.75
VLL.N0000,6,2005,43.5,9.75
WATA.N0000,6,2005,26.083333333333332,9.75
AAIC.N0000,7,2005,9.789473684210526,9.75
ACL.N0000,7,2005,90.31944444444444,9.75
AMSL.N0000,7,2005,3.0625,9.75
ARPI.N0000,7,2005,57.333333333333336,9.75
ASHA.N0000,7,2005,25.86111111111111,9.75
ASIR.N0000,7,2005,40.078947368421055,9.75
BFL.N0000,7,2005,14.470588235294118,9.75
BHR.N0000,7,2005,32.925,9.75
BOGA.N0000,7,2005,48.0625,9.75
BRWN.N0000,7,2005,295.8333333333333,9.75
CARE.N0000,7,2005,89.11111111111111,9.75
CARG.N0000,7,2005,354.45454545454544,9.75
CCS.N0000,7,2005,114.6875,9.75
CFIN.N0000,7,2005,152.125,9.75
CFLB.N0000,7,2005,21.4375,9.75
CFT.N0000,7,2005,46.5,9.75
CFVF.N0000,7,2005,6.0394736842105265,9.75
CHOU.N0000,7,2005,33.796875,9.75
CIC.N0000,7,2005,157.51923076923077,9.75
CIC.X0000,7,2005,123.66666666666667,9.75
CIND.N0000,7,2005,100.3125,9.75
CINV.N0000,7,2005,78.35,9.75
CLND.W0005,7,2005,2.1666666666666665,9.75
CLPL.N0000,7,2005,17.0625,9.75
COMB.N0000,7,2005,126.4375,9.75
COMB.X0000,7,2005,69.225,9.75
CTC.N0000,7,2005,53.611111111111114,9.75
CTCE.N0000,7,2005,80.48214285714286,9.75
CTHR.N0000,7,2005,1633.3333333333333,9.75
DFCC.N0000,7,2005,237.26388888888889,9.75
DIAL.N0000,7,2005,15.25,9.75
DIPD.N0000,7,2005,89.90277777777777,9.75
DIST.N0000,7,2005,34.7,9.75
DPL.N0000,7,2005,20.7875,9.75
EAST.N0000,7,2005,19.2125,9.75
EQIT.N0000,7,2005,38.575,9.75
GHLL.N0000,7,2005,16.4875,9.75
GLAS.N0000,7,2005,22.5,9.75
GOOD.N0000,7,2005,200.0,9.75
GRAN.N0000,7,2005,17.8,9.75
GREG.N0000,7,2005,8.411764705882353,9.75
HASU.N0000,7,2005,16.8375,9.75
HAYC.N0000,7,2005,44.111111111111114,9.75
HAYL.N0000,7,2005,120.2,9.75
HDEV.N0000,7,2005,126.77631578947368,9.75
HHL.N0000,7,2005,104.71052631578948,9.75
HNB.N0000,7,2005,79.975,9.75
HNB.X0000,7,2005,43.3375,9.75
JFIN.N0000,7,2005,230.0,9.75
JKH.N0000,7,2005,130.9625,9.75
KAPI.N0000,7,2005,10.125,9.75
KGAL.N0000,7,2005,25.267857142857142,9.75
KOTA.N0000,7,2005,16.06578947368421,9.75
KURU.N0000,7,2005,48.25,9.75
LCEM.N0000,7,2005,8.96875,9.75
LDEV.N0000,7,2005,18.0375,9.75
LFIN.N0000,7,2005,47.775,9.75
LIOC.N0000,7,2005,48.9625,9.75
LION.N0000,7,2005,69.5,9.75
LLUB.N0000,7,2005,59.55,9.75
LMF.N0000,7,2005,19.375,9.75
LOLC.N0000,7,2005,88.3,9.75
LPRT.N0000,7,2005,27.75,9.75
LWL.N0000,7,2005,53.026315789473685,9.75
MGT.N0000,7,2005,104.0,9.75
MORI.N0000,7,2005,475.45,9.75
MORI.X0000,7,2005,325.0,9.75
NDB.N0000,7,2005,166.41666666666666,9.75
NEST.N0000,7,2005,101.1842105263158,9.75
NHL.N0000,7,2005,3.9125,9.75
NTB.N0000,7,2005,23.25,9.75
ONAL.N0000,7,2005,26.86111111111111,9.75
OSEA.N0000,7,2005,7.894736842105263,9.75
PALM.N0000,7,2005,49.25,9.75
PARQ.N0000,7,2005,24.772727272727273,9.75
PDL.N0000,7,2005,29.515625,9.75
RCL.N0000,7,2005,3.9625,9.75
RICH.N0000,7,2005,132.625,9.75
SAMP.N0000,7,2005,86.52941176470588,9.75
SELI.N0000,7,2005,220.0,9.75
SEMB.N0000,7,2005,10.5,9.75
SEMB.R0000,7,2005,0.175,9.75
SEYB.N0000,7,2005,35.8375,9.75
SEYB.X0000,7,2005,17.166666666666668,9.75
SHAL.N0000,7,2005,975.0,9.75
SHOT.N0000,7,2005,40.958333333333336,9.75
SPEN.N0000,7,2005,384.0892857142857,9.75
SUGA.N0000,7,2005,13.525,9.75
SUN.N0000,7,2005,78.58333333333333,9.75
TAFL.N0000,7,2005,14.216666666666667,9.75
TFC.N0000,7,2005,42.4625,9.75
TILE.N0000,7,2005,65.75,9.75
TKYO.N0000,7,2005,177.86666666666667,9.75
TWOD.N0000,7,2005,81.73214285714286,9.75
TYRE.N0000,7,2005,10.25,9.75
UDPL.N0000,7,2005,14.323529411764707,9.75
VANI.N0000,7,2005,1.7,9.75
VANI.X0000,7,2005,1.2916666666666667,9.75
VLL.N0000,7,2005,36.107142857142854,9.75
WATA.N0000,7,2005,25.444444444444443,9.75
AAIC.N0000,8,2005,10.181818181818182,9.75
ACL.N0000,8,2005,91.4,9.75
AMSL.N0000,8,2005,3.2954545454545454,9.75
ARPI.N0000,8,2005,61.666666666666664,9.75
ASHA.N0000,8,2005,32.85,9.75
ASIR.N0000,8,2005,45.46590909090909,9.75
BFL.N0000,8,2005,15.55952380952381,9.75
BHR.N0000,8,2005,33.28846153846154,9.75
BOGA.N0000,8,2005,43.63095238095238,9.75
BRWN.N0000,8,2005,443.2236842105263,9.75
CARE.N0000,8,2005,75.0,9.75
CARG.N0000,8,2005,423.1111111111111,9.75
CCS.N0000,8,2005,130.94736842105263,9.75
CFIN.N0000,8,2005,159.79761904761904,9.75
CFLB.N0000,8,2005,22.931818181818183,9.75
CFT.N0000,8,2005,58.458333333333336,9.75
CFVF.N0000,8,2005,6.223684210526316,9.75
CHOU.N0000,8,2005,39.39473684210526,9.75
CIC.N0000,8,2005,176.6764705882353,9.75
CIC.X0000,8,2005,126.9375,9.75
CIND.N0000,8,2005,105.10714285714286,9.75
CINV.N0000,8,2005,87.91666666666667,9.75
CLND.W0005,8,2005,2.3472222222222223,9.75
CLPL.N0000,8,2005,15.954545454545455,9.75
COMB.N0000,8,2005,134.39772727272728,9.75
COMB.X0000,8,2005,73.52272727272727,9.75
CTC.N0000,8,2005,55.416666666666664,9.75
CTCE.N0000,8,2005,80.421875,9.75
CTHR.N0000,8,2005,1784.892857142857,9.75
DFCC.N0000,8,2005,235.72368421052633,9.75
DIAL.N0000,8,2005,16.522727272727273,9.75
DIPD.N0000,8,2005,93.0625,9.75
DIST.N0000,8,2005,40.17045454545455,9.75
DPL.N0000,8,2005,20.46590909090909,9.75
EAST.N0000,8,2005,19.920454545454547,9.75
ELPL.N0000,8,2005,20.0,9.75
EQIT.N0000,8,2005,39.69444444444444,9.75
GHLL.N0000,8,2005,18.352272727272727,9.75
GLAS.N0000,8,2005,3.477272727272727,9.75
GOOD.N0000,8,2005,216.95,9.75
GRAN.N0000,8,2005,22.522727272727273,9.75
GREG.N0000,8,2005,8.8,9.75
HASU.N0000,8,2005,18.454545454545453,9.75
HAYC.N0000,8,2005,44.68181818181818,9.75
HAYL.N0000,8,2005,119.875,9.75
HDEV.N0000,8,2005,141.9659090909091,9.75
HHL.N0000,8,2005,109.4047619047619,9.75
HNB.N0000,8,2005,89.01136363636364,9.75
HNB.X0000,8,2005,47.67045454545455,9.75
HUEJ.N0000,8,2005,40.0,9.75
JFIN.N0000,8,2005,225.0,9.75
JKH.N0000,8,2005,135.51136363636363,9.75
KAPI.N0000,8,2005,12.0,9.75
KGAL.N0000,8,2005,27.42105263157895,9.75
KOTA.N0000,8,2005,15.329545454545455,9.75
KURU.N0000,8,2005,47.94230769230769,9.75
LCEM.N0000,8,2005,8.875,9.75
LDEV.N0000,8,2005,17.75,9.75
LFIN.N0000,8,2005,61.4375,9.75
LIOC.N0000,8,2005,45.27272727272727,9.75
LION.N0000,8,2005,67.8,9.75
LLUB.N0000,8,2005,62.875,9.75
LMF.N0000,8,2005,21.852272727272727,9.75
LOLC.N0000,8,2005,87.31666666666666,9.75
LPRT.N0000,8,2005,30.333333333333332,9.75
LWL.N0000,8,2005,53.64772727272727,9.75
MGT.N0000,8,2005,119.8375,9.75
MIRA.N0000,8,2005,49.0,9.75
