"Company Name","Symbol","Open (Rs.)","High (Rs.)","Low (Rs.)","Close Price (Rs)","Trade_Volume","Share Volume","Turnover(Rs)"
"KELSEY DEVELOPMENTS PLC","KDL.N0000","62.90","66.00","34.50","50.00","943.00","548,366.00","27,559,831.20"
"PALM GARDEN HOTELS PLC","PALM.N0000","38.20","42.90","23.20","28.30","1,467.00","762,718.00","26,925,188.90"
"GESTETNER OF CEYLON PLC","GEST.N0000","131.70","141.00","90.50","120.00","423.00","200,154.00","26,250,453.60"
"MULLER & PHIPPS (CEYLON) PLC","MULL.N0000","1.40","1.50","1.10","1.10","1,577.00","20,067,473.00","26,038,178.10"
"CEYLON LEATHER PRODUCTS PLC","CLPL.N0000","77.00","85.00","50.10","70.00","731.00","350,546.00","25,511,917.50"
"CEYLON HOSPITALS PLC","CHL.X0000","79.00","86.50","60.20","69.50","401.00","320,769.00","25,424,125.00"
"THE FORTRESS RESORTS PLC","RHTL.N0000","15.00","17.20","11.50","13.60","1,119.00","1,620,011.00","24,594,350.50"
"CONVENIENCE FOODS LANKA PLC","SOY.N0000","452.40","480.00","300.00","300.00","581.00","61,835.00","24,317,978.90"
"TALAWAKELLE TEA ESTATES PLC","TPL.N0000","33.30","39.30","26.10","31.00","623.00","674,549.00","23,757,651.50"
"KOTAGALA PLANTATIONS PLC","KOTA.N0000","17.80","23.00","8.90","8.90","2,009.00","1,718,150.00","22,942,321.50"
"RENUKA CITY HOTELS PLC.","RENU.N0000","375.00","375.00","290.00","295.00","1,019.00","70,311.00","22,783,397.70"
"KEGALLE  PLANTATIONS  PLC","KGAL.N0000","67.20","72.50","45.00","48.50","1,512.00","393,828.00","22,252,379.80"
"RADIANT GEMS INTERNATIONAL PLC","RGEM.N0000","39.10","39.80","20.20","27.00","1,950.00","691,940.00","22,195,516.70"
"LUCKY LANKA MILK PROCESSING COMPANY PLC","LLMP.X0000","1.70","2.80","1.00","1.40","2,010.00","11,435,654.00","21,942,117.40"
"SIGIRIYA VILLAGE HOTELS PLC","SIGV.N0000","79.80","79.80","50.10","60.00","476.00","330,735.00","21,908,772.70"
"LANKEM CEYLON PLC","LCEY.N0000","97.50","98.00","59.70","60.00","594.00","266,137.00","20,550,723.60"
"UNION ASSURANCE PLC","UAL.N0000","163.60","167.90","127.00","143.00","509.00","134,090.00","20,527,633.70"
"CEYLON BEVERAGE HOLDINGS PLC","BREW.N0000","850.00","850.00","485.00","650.50","201.00","29,820.00","20,035,409.20"
"ON'ALLY HOLDINGS PLC","ONAL.N0000","58.20","64.80","50.00","55.00","301.00","334,681.00","19,773,626.30"
"BALANGODA  PLANTATIONS  PLC","BALA.N0000","18.00","20.00","11.80","12.20","1,455.00","1,323,368.00","19,411,968.50"
"SMB FINANCE PLC","SEMB.X0000","0.30","0.40","0.20","0.40","1,358.00","61,724,217.00","18,768,388.80"
"HUNTER & COMPANY PLC","HUNT.N0000","429.90","499.80","382.00","416.00","578.00","44,281.00","18,251,753.60"
"PEGASUS HOTELS OF CEYLON PLC","PEG.N0000","42.00","42.00","25.00","30.10","1,117.00","492,836.00","17,440,331.10"
"MASKELIYA PLANTATIONS PLC","MASK.N0000","9.00","10.00","6.50","7.90","830.00","2,086,882.00","16,453,806.70"
"LUCKY LANKA MILK PROCESSING COMPANY PLC","LLMP.N0000","3.70","4.50","2.10","3.20","1,353.00","4,620,986.00","16,118,248.40"
"COMMERCIAL DEVELOPMENT COMPANY PLC","COMD.N0000","91.60","95.00","65.00","75.10","578.00","176,830.00","14,967,026.20"
"CHILAW FINANCE PLC","CFL.N0000","22.50","26.00","15.00","20.40","954.00","697,936.00","14,783,378.40"
"COLOMBO FORT INVESTMENTS PLC","CFI.N0000","85.00","94.00","65.00","69.50","407.00","194,076.00","14,662,450.20"
"YORK ARCADE HOLDINGS PLC","YORK.N0000","15.60","17.20","9.90","14.30","1,169.00","980,019.00","14,375,506.20"
"EDEN HOTEL LANKA PLC","EDEN.N0000","17.50","19.80","11.60","13.50","1,187.00","853,132.00","14,251,480.20"
"THE NUWARA ELIYA HOTELS COMPANY PLC","NEH.N0000","1,500.00","1,549.90","1,250.10","1,460.00","237.00","10,151.00","14,216,278.30"
"SERENDIB ENGINEERING GROUP PLC","IDL.N0000","10.70","11.00","5.20","6.30","1,938.00","1,716,861.00","14,140,103.40"
"AIA INSURANCE LANKA PLC","CTCE.N0000","291.00","345.00","230.00","280.10","817.00","47,455.00","14,057,905.10"
"SAMSON INTERNATIONAL PLC","SIL.N0000","114.00","115.00","90.00","90.10","483.00","136,388.00","13,251,353.70"
"NAMUNUKULA PLANTATIONS PLC","NAMU.N0000","65.00","79.00","51.00","73.70","597.00","198,893.00","13,220,188.60"
"SENKADAGALA FINANCE COMPANY PLC","SFCL.N0000","90.00","90.00","90.00","90.00","1.00","144,073.00","12,966,570.00"
"MALWATTE VALLEY PLANTATION PLC","MAL.N0000","3.40","3.50","2.10","2.90","1,718.00","4,389,830.00","12,706,561.70"
"JOHN KEELLS PLC","JKL.N0000","84.60","85.00","55.10","57.00","803.00","164,779.00","11,252,434.50"
"RAMBODA FALLS PLC","RFL.N0000","27.80","31.80","20.70","23.00","780.00","422,884.00","11,168,238.80"
"RENUKA HOLDINGS PLC","RHL.X0000","21.30","24.00","15.00","18.00","559.00","522,392.00","10,540,364.00"
"CEYLON PRINTERS PLC","CPRT.N0000","1,997.90","2,074.90","49.00","55.00","1,094.00","74,989.00","10,109,117.60"
"THE AUTODROME PLC","AUTO.N0000","1,189.00","1,189.00","66.10","70.10","1,410.00","61,920.00","10,107,706.70"
"HORANA PLANTATIONS PLC","HOPL.N0000","20.40","25.00","14.00","17.90","520.00","497,360.00","9,799,786.70"
"DIALOG FINANCE PLC","CALF.N0000","14.90","14.90","8.70","12.10","679.00","788,851.00","8,893,457.70"
"MADULSIMA  PLANTATIONS  PLC","MADU.N0000","7.90","8.90","5.80","7.50","1,322.00","1,188,205.00","8,861,329.50"
"ARPICO INSURANCE PLC","AINS.N0000","14.00","14.50","11.00","12.00","577.00","666,475.00","8,556,825.20"
"BOGAWANTALAWA TEA ESTATES PLC","BOPL.N0000","11.00","12.00","8.50","9.70","764.00","845,484.00","8,523,058.80"
"RENUKA FOODS PLC","COCO.X0000","19.00","24.20","15.10","19.50","490.00","400,827.00","8,171,976.10"
"HARISCHANDRA MILLS PLC","HARI.N0000","2,340.00","3,174.90","2,250.00","2,500.00","363.00","2,958.00","7,590,964.00"
"MAHAWELI REACH HOTELS PLC","MRH.N0000","22.30","25.00","18.50","20.80","571.00","340,292.00","7,419,551.00"
"PC PHARMA PLC","PCP.N0000","0.60","0.60","0.30","0.40","579.00","16,527,633.00","7,281,138.70"
"PC HOUSE PLC","PCH.N0000","0.30","0.30","0.10","0.10","462.00","44,293,795.00","6,848,508.30"
"ARPICO FINANCE COMPANY PLC","ARPI.N0000","231.00","240.00","156.30","179.80","429.00","34,805.00","6,572,762.00"
"TANGERINE BEACH HOTELS PLC","TANG.N0000","79.00","79.00","50.00","59.90","303.00","104,584.00","6,530,602.10"
"CEYLON TEA BROKERS PLC","CTBL.N0000","3.80","4.40","2.20","3.90","815.00","1,773,003.00","6,493,265.50"
"CARGO BOAT DEVELOPMENT COMPANY PLC","CABO.N0000","118.20","129.60","80.50","85.00","376.00","62,618.00","6,344,274.80"
"BANSEI ROYAL RESORTS HIKKADUWA PLC","BRR.N0000","9.40","11.90","6.60","9.40","1,186.00","618,875.00","6,324,820.40"
"CANDOR OPPORTUNITIES FUND","COF.U0000","10.50","12.10","8.50","8.90","422.00","669,465.00","6,194,816.10"
"E B CREASY & COMPANY PLC","EBCR.N0000","1,150.00","1,400.00","1,000.00","1,250.00","179.00","4,766.00","6,047,241.10"
"OFFICE EQUIPMENT PLC","OFEQ.N0000","2,210.50","2,210.50","68.00","68.00","721.00","48,634.00","5,793,280.20"
"TRANS ASIA HOTELS PLC","TRAN.N0000","94.00","100.00","76.10","94.00","240.00","63,632.00","5,751,094.40"
"INDUSTRIAL ASPHALTS (CEYLON) PLC","ASPH.N0000","345.00","385.00","248.10","308.10","346.00","16,365.00","5,036,367.40"
"NATION LANKA FINANCE PLC","CSF.R0000","0.20","0.20","0.10","0.10","432.00","46,620,882.00","4,792,409.10"
"SATHOSA MOTORS PLC","SMOT.N0000","339.90","349.70","270.00","298.70","295.00","15,598.00","4,712,516.70"
"GOOD HOPE PLC","GOOD.N0000","1,400.00","1,689.90","1,100.10","1,635.00","374.00","3,326.00","4,672,914.20"
"HIKKADUWA BEACH RESORT PLC","CITH.N0000","14.60","18.00","11.50","12.90","528.00","300,072.00","4,647,616.80"
"PRINTCARE PLC","CARE.N0000","36.10","43.30","32.00","35.00","214.00","119,191.00","4,487,942.70"
"COLOMBO INVESTMENT TRUST PLC","CIT.N0000","105.00","121.20","75.00","88.00","210.00","47,706.00","4,268,878.20"
"COMMERCIAL LEASING & FINANCE PLC","CLC.N0000","4.00","4.20","3.20","3.30","687.00","1,087,663.00","4,116,622.70"
"UDAPUSSELLAWA  PLANTATIONS PLC","UDPL.N0000","27.90","27.90","15.50","19.40","638.00","196,286.00","3,973,563.10"
"KELANI VALLEY PLANTATIONS PLC","KVAL.N0000","55.30","70.00","48.70","59.90","278.00","58,709.00","3,378,810.80"
"EQUITY TWO PLC","ETWO.N0000","60.00","75.00","42.10","47.60","180.00","51,829.00","3,255,288.60"
"KAHAWATTE  PLANTATIONS  PLC","KAHA.N0000","36.90","39.80","27.40","37.70","572.00","92,530.00","3,208,739.30"
"TEA SMALLHOLDER FACTORIES PLC","TSML.N0000","30.20","36.10","18.00","24.00","522.00","124,678.00","3,139,852.50"
"UNION CHEMICALS LANKA PLC","UCAR.N0000","550.00","639.00","496.00","510.20","118.00","5,697.00","3,084,207.10"
"ORIENT GARMENTS PLC","OGL.N0000","7.50","7.80","6.70","7.00","280.00","397,550.00","2,899,497.80"
"AMANA TAKAFUL  PLC","ATL.R0000","0.10","0.30","0.10","0.10","278.00","21,037,592.00","2,584,721.30"
"SINGHE HOSPITALS PLC","SINH.N0000","2.20","2.50","1.80","1.90","571.00","1,139,531.00","2,333,786.40"
"MALWATTE VALLEY PLANTATION PLC","MAL.X0000","3.40","3.60","2.10","2.80","459.00","752,908.00","2,224,169.10"
"SHALIMAR (MALAY) PLC.","SHAL.N0000","2,150.00","2,750.00","1,720.10","2,298.20","110.00","1,008.00","2,165,259.20"
"ASSOCIATED MOTOR FINANCE COMPANY PLC","AMF.N0000","490.00","532.90","384.00","459.90","351.00","4,781.00","2,112,248.60"
"HUNAS HOLDINGS PLC","HUNA.N0000","54.10","71.80","45.00","49.70","191.00","35,700.00","1,921,315.20"
"PARAGON CEYLON PLC","PARA.N0000","987.90","987.90","46.00","60.00","290.00","23,729.00","1,825,212.90"
"ROYAL PALMS BEACH HOTELS PLC","RPBH.N0000","27.20","34.40","21.10","23.10","345.00","55,791.00","1,575,800.30"
"LAKE HOUSE PRINTERS & PUBLISHERS PLC","LPRT.N0000","125.00","148.80","100.50","130.00","174.00","12,442.00","1,545,997.70"
"INDO-MALAY PLC","INDO.N0000","1,420.00","2,000.00","1,100.00","1,429.60","145.00","863.00","1,224,802.20"
"SERENDIB LAND PLC","SLND.N0000","2,200.00","2,298.00","1,246.00","1,661.20","160.00","666.00","1,071,713.50"
"SELINSING PLC","SELI.N0000","1,600.00","1,650.00","1,020.00","1,349.80","178.00","665.00","893,517.50"
"MERCANTILE SHIPPING COMPANY PLC","MSL.N0000","96.00","105.00","62.60","70.10","150.00","7,946.00","665,339.10"
"HAPUGASTENNE PLANTATIONS PLC","HAPU.N0000","26.90","27.50","15.10","15.60","313.00","23,798.00","451,493.10"
"LANKA REALTY INVESTMENTS PLC","ASCO.W0024","6.20","7.50","3.40","4.80","147.00","73,418.00","347,993.60"
"HUEJAY INTERNATIONAL INVESTMENTS PLC","HUEJ.N0000","49.50","62.00","33.20","40.00","117.00","6,492.00","302,153.10"
"ABANS FINANCE PLC","AFSL.R0000","20.00","20.00","1.40","10.00","34.00","27,280.00","271,024.60"
"ALLIANCE FINANCE COMPANY PLC","ALLI.R0000","15.00","15.00","5.10","5.30","107.00","40,863.00","230,846.00"
"EDEN HOTEL LANKA PLC","EDEN.R0000","0.40","1.00","0.10","0.10","103.00","944,294.00","154,001.50"
"SWADESHI INDUSTRIAL WORKS  PLC","SWAD.N0000","15,999.90","15,999.90","10,272.00","13,500.00","8.00","8.00","105,971.90"
"DIALOG FINANCE PLC","CALF.R0000","0.20","0.20","0.20","0.20","27.00","10,265.00","2,053.00"
"ENTRUST SECURITIES PLC","ESL.N0000","25.00","25.00","25.00","24.00","1.00","1.00","25.00"
