Label,Month,Year,Close (Rs.),Severity
AEL.N0000,12,2013,22.185,55016.02
AGST.N0000,12,2013,4.83,55016.02
ALHP.N0000,12,2013,7.680000000000001,55016.02
AMF.N0000,12,2013,314.06,55016.02
AMSL.N0000,12,2013,10.1,55016.02
ARPI.N0000,12,2013,94.41,55016.02
ASHA.N0000,12,2013,255.84444444444443,55016.02
ASIR.N0000,12,2013,15.921052631578947,55016.02
ASIY.N0000,12,2013,3.0842105263157897,55016.02
BFL.N0000,12,2013,125.42105263157895,55016.02
BIL.N0000,12,2013,2.3157894736842106,55016.02
BINN.N0000,12,2013,75.3875,55016.02
BLI.N0000,12,2013,17.370588235294118,55016.02
BOGA.N0000,12,2013,18.511764705882353,55016.02
BRWN.N0000,12,2013,82.4421052631579,55016.02
CARE.N0000,12,2013,27.466666666666665,55016.02
CARG.N0000,12,2013,147.2705882352941,55016.02
CCS.N0000,12,2013,136.50714285714284,55016.02
CDB.X0000,12,2013,35.233333333333334,55016.02
CFIN.N0000,12,2013,174.88,55016.02
CFL.N0000,12,2013,12.473684210526315,55016.02
CFLB.N0000,12,2013,27.189999999999998,55016.02
CFT.N0000,12,2013,6.135,55016.02
CFVF.N0000,12,2013,16.565,55016.02
CHOU.N0000,12,2013,10.63125,55016.02
CIC.N0000,12,2013,47.12777777777777,55016.02
CIC.X0000,12,2013,32.39375,55016.02
CIFL.N0000,12,2013,0.9650000000000001,55016.02
CIND.N0000,12,2013,55.34166666666667,55016.02
CINV.N0000,12,2013,77.7764705882353,55016.02
CITK.N0000,12,2013,5.835,55016.02
CITW.N0000,12,2013,6.673333333333333,55016.02
CLC.N0000,12,2013,3.8850000000000002,55016.02
CLPL.N0000,12,2013,64.25555555555555,55016.02
CLPL.W0013,12,2013,1.2647058823529411,55016.02
CLPL.W0014,12,2013,1.5368421052631578,55016.02
COCR.N0000,12,2013,10.352631578947369,55016.02
COMB.N0000,12,2013,118.425,55016.02
COMB.X0000,12,2013,90.03999999999999,55016.02
CTC.N0000,12,2013,1132.59,55016.02
CTCE.N0000,12,2013,259.91999999999996,55016.02
CTHR.N0000,12,2013,142.64210526315787,55016.02
DFCC.N0000,12,2013,124.37,55016.02
DIAL.N0000,12,2013,8.97,55016.02
DIPD.N0000,12,2013,90.91176470588235,55016.02
DIST.N0000,12,2013,190.245,55016.02
DPL.N0000,12,2013,13.059999999999999,55016.02
EAST.N0000,12,2013,11.53,55016.02
ELPL.N0000,12,2013,16.73888888888889,55016.02
EQIT.N0000,12,2013,26.545454545454547,55016.02
ESL.N0000,12,2013,17.529411764705884,55016.02
EXPO.N0000,12,2013,7.44,55016.02
FLCH.N0000,12,2013,2.15,55016.02
GHLL.N0000,12,2013,11.545,55016.02
GLAS.N0000,12,2013,4.295,55016.02
GOOD.N0000,12,2013,1042.2333333333333,55016.02
GRAN.N0000,12,2013,35.964999999999996,55016.02
GREG.N0000,12,2013,13.985,55016.02
GREG.W0003,12,2013,0.26842105263157895,55016.02
GREG.W0006,12,2013,1.2210526315789474,55016.02
GSF.N0000,12,2013,500.0333333333333,55016.02
HASU.N0000,12,2013,52.400000000000006,55016.02
HAYC.N0000,12,2013,182.7125,55016.02
HAYL.N0000,12,2013,292.4684210526316,55016.02
HHL.N0000,12,2013,33.455,55016.02
HNB.N0000,12,2013,142.785,55016.02
HNB.X0000,12,2013,115.60499999999999,55016.02
HUEJ.N0000,12,2013,55.699999999999996,55016.02
IDL.N0000,12,2013,130.20833333333334,55016.02
JFIN.N0000,12,2013,294.15,55016.02
JINS.N0000,12,2013,12.32,55016.02
JKH.N0000,12,2013,217.35999999999999,55016.02
JKH.W0022,12,2013,65.55499999999999,55016.02
JKH.W0023,12,2013,77.69,55016.02
KAPI.N0000,12,2013,29.36315789473684,55016.02
KGAL.N0000,12,2013,96.9375,55016.02
KOTA.N0000,12,2013,36.349999999999994,55016.02
KURU.N0000,12,2013,17.8,55016.02
KZOO.N0000,12,2013,1049.3,55016.02
LCEM.N0000,12,2013,6.575,55016.02
LDEV.N0000,12,2013,4.955,55016.02
LFIN.N0000,12,2013,99.80000000000001,55016.02
LIOC.N0000,12,2013,32.2,55016.02
LION.N0000,12,2013,352.90000000000003,55016.02
LLUB.N0000,12,2013,266.04,55016.02
LMF.N0000,12,2013,104.42142857142858,55016.02
LOFC.N0000,12,2013,2.815,55016.02
LOLC.N0000,12,2013,73.215,55016.02
LPRT.N0000,12,2013,99.52857142857144,55016.02
LWL.N0000,12,2013,53.23529411764706,55016.02
MFL.N0000,12,2013,14.621052631578948,55016.02
MGT.N0000,12,2013,10.572222222222223,55016.02
MIRA.N0000,12,2013,45.6125,55016.02
MORI.N0000,12,2013,245.85999999999999,55016.02
MORI.X0000,12,2013,173.8,55016.02
MPRH.N0000,12,2013,19.021428571428572,55016.02
NAVF.U0000,12,2013,65.64,55016.02
NDB.N0000,12,2013,158.25,55016.02
NEST.N0000,12,2013,2086.221052631579,55016.02
NHL.N0000,12,2013,2.895,55016.02
NIFL.N0000,12,2013,7.640000000000001,55016.02
NIFL.R0000,12,2013,0.1,55016.02
NTB.N0000,12,2013,61.29,55016.02
OGL.N0000,12,2013,7.978947368421053,55016.02
ONAL.N0000,12,2013,48.26666666666667,55016.02
ORIN.N0000,12,2013,14.2,55016.02
OSEA.N0000,12,2013,18.095,55016.02
PALM.N0000,12,2013,68.35454545454546,55016.02
PAP.N0000,12,2013,2.425,55016.02
PARA.N0000,12,2013,815.3333333333334,55016.02
PARQ.N0000,12,2013,17.49375,55016.02
PCH.N0000,12,2013,0.65,55016.02
PCHH.N0000,12,2013,1.3,55016.02
PCP.N0000,12,2013,1.46,55016.02
PDL.N0000,12,2013,60.03333333333333,55016.02
PLC.N0000,12,2013,13.725,55016.02
RAL.N0000,12,2013,3.6350000000000002,55016.02
RCL.N0000,12,2013,83.125,55016.02
REEF.W0019,12,2013,1.48,55016.02
RICH.N0000,12,2013,6.335,55016.02
RWSL.N0000,12,2013,2.175,55016.02
SAMP.N0000,12,2013,168.20999999999998,55016.02
SDB.N0000,12,2013,76.375,55016.02
SELI.N0000,12,2013,1025.7,55016.02
SEMB.N0000,12,2013,0.79,55016.02
SEYB.N0000,12,2013,64.81,55016.02
SEYB.X0000,12,2013,30.642105263157898,55016.02
SFL.N0000,12,2013,83.925,55016.02
SFS.N0000,12,2013,2.15,55016.02
SHAL.N0000,12,2013,897.525,55016.02
SHL.N0000,12,2013,8.33,55016.02
SHOT.N0000,12,2013,26.099999999999998,55016.02
SIRA.N0000,12,2013,1.8350000000000002,55016.02
SPEN.N0000,12,2013,102.905,55016.02
SUN.N0000,12,2013,28.727777777777778,55016.02
TAFL.N0000,12,2013,36.675,55016.02
TAP.N0000,12,2013,2.86,55016.02
TFC.N0000,12,2013,9.778947368421052,55016.02
TFC.X0000,12,2013,3.45,55016.02
TFIL.N0000,12,2013,13.185714285714285,55016.02
TILE.N0000,12,2013,71.02857142857142,55016.02
TJL.N0000,12,2013,14.944999999999999,55016.02
TKYO.N0000,12,2013,27.46,55016.02
TKYO.X0000,12,2013,22.535,55016.02
TWOD.N0000,12,2013,2.9,55016.02
TYRE.N0000,12,2013,50.078947368421055,55016.02
UBC.N0000,12,2013,16.71,55016.02
UDPL.N0000,12,2013,25.569230769230767,55016.02
VFIN.N0000,12,2013,28.92105263157895,55016.02
VLL.N0000,12,2013,3.5700000000000003,55016.02
VONE.N0000,12,2013,16.294999999999998,55016.02
VPEL.N0000,12,2013,5.795,55016.02
WATA.N0000,12,2013,9.76,55016.02
AAIC.N0000,1,2014,90.95,55016.02
ACL.N0000,1,2014,68.98947368421052,55016.02
AEL.N0000,1,2014,22.35,55016.02
AGST.N0000,1,2014,4.845000000000001,55016.02
ALHP.N0000,1,2014,7.194444444444445,55016.02
AMF.N0000,1,2014,332.0,55016.02
AMSL.N0000,1,2014,11.08,55016.02
ARPI.N0000,1,2014,99.405,55016.02
ASHA.N0000,1,2014,254.88000000000002,55016.02
ASIR.N0000,1,2014,17.0,55016.02
ASIY.N0000,1,2014,3.165,55016.02
BFL.N0000,1,2014,130.70526315789473,55016.02
BIL.N0000,1,2014,2.46,55016.02
BINN.N0000,1,2014,95.08235294117648,55016.02
BLI.N0000,1,2014,21.98,55016.02
BOGA.N0000,1,2014,19.66842105263158,55016.02
BRWN.N0000,1,2014,89.71000000000001,55016.02
CARE.N0000,1,2014,31.40666666666667,55016.02
CARG.N0000,1,2014,148.775,55016.02
CCS.N0000,1,2014,152.47368421052633,55016.02
CDB.X0000,1,2014,38.839999999999996,55016.02
CFIN.N0000,1,2014,186.29000000000002,55016.02
CFL.N0000,1,2014,15.465,55016.02
CFLB.N0000,1,2014,29.619999999999997,55016.02
CFT.N0000,1,2014,6.442105263157895,55016.02
CFVF.N0000,1,2014,18.805,55016.02
CHOU.N0000,1,2014,11.18421052631579,55016.02
CIC.N0000,1,2014,53.04,55016.02
CIC.X0000,1,2014,40.18421052631579,55016.02
CIFL.N0000,1,2014,1.0,55016.02
CIND.N0000,1,2014,59.61666666666666,55016.02
CINV.N0000,1,2014,81.325,55016.02
CITK.N0000,1,2014,6.045,55016.02
CITW.N0000,1,2014,7.75,55016.02
CLC.N0000,1,2014,4.18,55016.02
CLPL.N0000,1,2014,66.53684210526316,55016.02
CLPL.W0013,1,2014,1.1631578947368422,55016.02
CLPL.W0014,1,2014,1.72,55016.02
COCR.N0000,1,2014,13.334999999999999,55016.02
COMB.N0000,1,2014,125.9,55016.02
COMB.X0000,1,2014,96.255,55016.02
CTC.N0000,1,2014,1234.6200000000001,55016.02
CTCE.N0000,1,2014,275.23846153846154,55016.02
CTHR.N0000,1,2014,142.275,55016.02
DFCC.N0000,1,2014,145.905,55016.02
DIAL.N0000,1,2014,9.245000000000001,55016.02
DIPD.N0000,1,2014,89.50500000000001,55016.02
DIST.N0000,1,2014,202.565,55016.02
DPL.N0000,1,2014,13.24,55016.02
EAST.N0000,1,2014,11.905,55016.02
ELPL.N0000,1,2014,17.585,55016.02
EQIT.N0000,1,2014,29.525,55016.02
ESL.N0000,1,2014,18.685,55016.02
EXPO.N0000,1,2014,8.55,55016.02
FLCH.N0000,1,2014,2.2350000000000003,55016.02
GHLL.N0000,1,2014,11.855,55016.02
GLAS.N0000,1,2014,4.54,55016.02
GOOD.N0000,1,2014,1196.52,55016.02
GRAN.N0000,1,2014,38.480000000000004,55016.02
GREG.N0000,1,2014,13.95,55016.02
GREG.W0003,1,2014,0.14375000000000002,55016.02
GREG.W0006,1,2014,1.131578947368421,55016.02
GSF.N0000,1,2014,397.1,55016.02
HASU.N0000,1,2014,60.410000000000004,55016.02
HAYC.N0000,1,2014,186.99285714285716,55016.02
HAYL.N0000,1,2014,278.16875,55016.02
HHL.N0000,1,2014,37.510000000000005,55016.02
HNB.N0000,1,2014,155.965,55016.02
HNB.X0000,1,2014,123.785,55016.02
HUEJ.N0000,1,2014,67.19999999999999,55016.02
IDL.N0000,1,2014,135.2,55016.02
JFIN.N0000,1,2014,300.56363636363636,55016.02
JINS.N0000,1,2014,13.315000000000001,55016.02
JKH.N0000,1,2014,237.60500000000002,55016.02
JKH.W0022,1,2014,81.4,55016.02
JKH.W0023,1,2014,87.16,55016.02
KAPI.N0000,1,2014,33.010000000000005,55016.02
KGAL.N0000,1,2014,102.81666666666666,55016.02
KOTA.N0000,1,2014,37.255,55016.02
KURU.N0000,1,2014,18.788235294117644,55016.02
KZOO.N0000,1,2014,1023.93,55016.02
LCEM.N0000,1,2014,7.352631578947368,55016.02
LDEV.N0000,1,2014,5.3,55016.02
LFIN.N0000,1,2014,103.31500000000001,55016.02
LIOC.N0000,1,2014,37.760000000000005,55016.02
LION.N0000,1,2014,373.90588235294115,55016.02
LLUB.N0000,1,2014,280.54,55016.02
LMF.N0000,1,2014,111.745,55016.02
LOFC.N0000,1,2014,3.335,55016.02
LOLC.N0000,1,2014,73.02631578947368,55016.02
LPRT.N0000,1,2014,103.97999999999999,55016.02
LWL.N0000,1,2014,63.526315789473685,55016.02
MFL.N0000,1,2014,17.557894736842105,55016.02
MGT.N0000,1,2014,11.584999999999999,55016.02
MIRA.N0000,1,2014,50.76923076923077,55016.02
MORI.N0000,1,2014,272.625,55016.02
MORI.X0000,1,2014,180.5,55016.02
MPRH.N0000,1,2014,21.8,55016.02
NAVF.U0000,1,2014,69.86428571428571,55016.02
NDB.N0000,1,2014,178.91,55016.02
NEST.N0000,1,2014,2133.1315789473683,55016.02
NHL.N0000,1,2014,3.075,55016.02
NIFL.N0000,1,2014,7.773684210526315,55016.02
NTB.N0000,1,2014,65.55,55016.02
OGL.N0000,1,2014,8.015,55016.02
ONAL.N0000,1,2014,49.38,55016.02
ORIN.N0000,1,2014,13.891666666666666,55016.02
OSEA.N0000,1,2014,19.875,55016.02
PALM.N0000,1,2014,76.42307692307692,55016.02
PAP.N0000,1,2014,2.475,55016.02
PARA.N0000,1,2014,742.1888888888889,55016.02
PARQ.N0000,1,2014,18.86842105263158,55016.02
PCH.N0000,1,2014,0.58,55016.02
PCHH.N0000,1,2014,1.145,55016.02
PCP.N0000,1,2014,1.3789473684210527,55016.02
PDL.N0000,1,2014,68.78666666666666,55016.02
PLC.N0000,1,2014,14.5,55016.02
RAL.N0000,1,2014,3.8899999999999997,55016.02
RCL.N0000,1,2014,88.2578947368421,55016.02
REEF.W0019,1,2014,1.385,55016.02
RICH.N0000,1,2014,6.6049999999999995,55016.02
RWSL.N0000,1,2014,2.2849999999999997,55016.02
SAMP.N0000,1,2014,175.425,55016.02
SDB.N0000,1,2014,79.17,55016.02
SELI.N0000,1,2014,1143.025,55016.02
SEMB.N0000,1,2014,1.1,55016.02
SEYB.N0000,1,2014,64.52631578947368,55016.02
SEYB.X0000,1,2014,32.510000000000005,55016.02
SFL.N0000,1,2014,93.71333333333334,55016.02
SFS.N0000,1,2014,2.335,55016.02
SHAL.N0000,1,2014,939.4125,55016.02
SHL.N0000,1,2014,9.605,55016.02
SHOT.N0000,1,2014,29.05,55016.02
SIRA.N0000,1,2014,1.975,55016.02
SPEN.N0000,1,2014,103.825,55016.02
SUN.N0000,1,2014,31.46,55016.02
TAFL.N0000,1,2014,38.455,55016.02
TAP.N0000,1,2014,2.915,55016.02
TFC.N0000,1,2014,12.934999999999999,55016.02
TFC.X0000,1,2014,6.7700000000000005,55016.02
TFIL.N0000,1,2014,15.536842105263156,55016.02
TILE.N0000,1,2014,77.97647058823529,55016.02
TJL.N0000,1,2014,16.0,55016.02
TKYO.N0000,1,2014,32.835,55016.02
TKYO.X0000,1,2014,27.139999999999997,55016.02
TWOD.N0000,1,2014,2.935,55016.02
TYRE.N0000,1,2014,52.935,55016.02
UBC.N0000,1,2014,18.32,55016.02
UDPL.N0000,1,2014,26.99375,55016.02
VFIN.N0000,1,2014,30.544999999999998,55016.02
VLL.N0000,1,2014,3.605555555555556,55016.02
VONE.N0000,1,2014,16.884999999999998,55016.02
VPEL.N0000,1,2014,5.8549999999999995,55016.02
WATA.N0000,1,2014,10.190000000000001,55016.02
AAIC.N0000,2,2014,91.35000000000001,55016.02
ACL.N0000,2,2014,64.6,55016.02
AEL.N0000,2,2014,22.629411764705882,55016.02
AGST.N0000,2,2014,4.64375,55016.02
ALHP.N0000,2,2014,7.2,55016.02
AMF.N0000,2,2014,330.1,55016.02
AMSL.N0000,2,2014,11.58235294117647,55016.02
ARPI.N0000,2,2014,102.75294117647059,55016.02
ASHA.N0000,2,2014,253.23333333333332,55016.02
ASIR.N0000,2,2014,19.48235294117647,55016.02
ASIY.N0000,2,2014,3.0812500000000003,55016.02
BFL.N0000,2,2014,125.7,55016.02
BIL.N0000,2,2014,2.2823529411764705,55016.02
BINN.N0000,2,2014,103.05,55016.02
BLI.N0000,2,2014,43.80588235294118,55016.02
BOGA.N0000,2,2014,19.484615384615385,55016.02
BRWN.N0000,2,2014,90.08235294117648,55016.02
CARE.N0000,2,2014,32.18181818181818,55016.02
CARG.N0000,2,2014,143.4,55016.02
CCS.N0000,2,2014,151.4857142857143,55016.02
CDB.X0000,2,2014,38.275,55016.02
CFIN.N0000,2,2014,189.98823529411766,55016.02
CFL.N0000,2,2014,18.41176470588235,55016.02
CFLB.N0000,2,2014,26.805882352941175,55016.02
CFT.N0000,2,2014,5.84375,55016.02
CFVF.N0000,2,2014,18.7,55016.02
CHOU.N0000,2,2014,10.125,55016.02
CIC.N0000,2,2014,49.56428571428571,55016.02
CIC.X0000,2,2014,37.99333333333333,55016.02
CIFL.N0000,2,2014,0.9529411764705882,55016.02
CIND.N0000,2,2014,58.107142857142854,55016.02
CINV.N0000,2,2014,76.8375,55016.02
CITK.N0000,2,2014,5.5058823529411764,55016.02
CITW.N0000,2,2014,7.260000000000001,55016.02
CLC.N0000,2,2014,4.075,55016.02
CLPL.N0000,2,2014,64.07692307692308,55016.02
CLPL.W0013,2,2014,0.7428571428571429,55016.02
CLPL.W0014,2,2014,1.3533333333333333,55016.02
COCR.N0000,2,2014,15.211764705882354,55016.02
COMB.N0000,2,2014,118.02352941176471,55016.02
COMB.X0000,2,2014,95.34705882352942,55016.02
CTC.N0000,2,2014,1202.8588235294117,55016.02
CTCE.N0000,2,2014,277.6307692307692,55016.02
CTHR.N0000,2,2014,141.03846153846155,55016.02
DFCC.N0000,2,2014,145.41764705882352,55016.02
DIAL.N0000,2,2014,9.170588235294117,55016.02
DIPD.N0000,2,2014,88.19999999999999,55016.02
DIST.N0000,2,2014,210.59411764705882,55016.02
DPL.N0000,2,2014,12.688235294117646,55016.02
EAST.N0000,2,2014,11.74705882352941,55016.02
ELPL.N0000,2,2014,17.492857142857144,55016.02
EQIT.N0000,2,2014,29.35,55016.02
ESL.N0000,2,2014,19.13125,55016.02
EXPO.N0000,2,2014,8.705882352941176,55016.02
FLCH.N0000,2,2014,2.0352941176470587,55016.02
GHLL.N0000,2,2014,10.876470588235295,55016.02
GLAS.N0000,2,2014,4.035294117647059,55016.02
GOOD.N0000,2,2014,1089.5,55016.02
GRAN.N0000,2,2014,35.029411764705884,55016.02
GREG.N0000,2,2014,13.529411764705882,55016.02
GREG.W0003,2,2014,0.1,55016.02
GREG.W0006,2,2014,0.7294117647058824,55016.02
GSF.N0000,2,2014,352.37333333333333,55016.02
HASU.N0000,2,2014,63.4,55016.02
HAYC.N0000,2,2014,179.29166666666666,55016.02
HAYL.N0000,2,2014,293.47333333333336,55016.02
HHL.N0000,2,2014,38.35294117647059,55016.02
HNB.N0000,2,2014,154.8470588235294,55016.02
HNB.X0000,2,2014,123.45294117647057,55016.02
HUEJ.N0000,2,2014,58.75,55016.02
IDL.N0000,2,2014,99.7625,55016.02
JFIN.N0000,2,2014,284.14285714285717,55016.02
JINS.N0000,2,2014,13.688235294117646,55016.02
JKH.N0000,2,2014,220.85882352941175,55016.02
JKH.W0022,2,2014,62.670588235294126,55016.02
JKH.W0023,2,2014,65.68235294117646,55016.02
KAPI.N0000,2,2014,30.052941176470586,55016.02
KGAL.N0000,2,2014,99.51176470588236,55016.02
KOTA.N0000,2,2014,35.54705882352941,55016.02
KURU.N0000,2,2014,19.2125,55016.02
KZOO.N0000,2,2014,961.3583333333332,55016.02
LCEM.N0000,2,2014,6.776470588235294,55016.02
LDEV.N0000,2,2014,4.775,55016.02
LFIN.N0000,2,2014,98.6375,55016.02
LIOC.N0000,2,2014,38.15294117647059,55016.02
LION.N0000,2,2014,390.9642857142857,55016.02
LLUB.N0000,2,2014,281.47058823529414,55016.02
LMF.N0000,2,2014,108.3,55016.02
LOFC.N0000,2,2014,3.6882352941176473,55016.02
LOLC.N0000,2,2014,75.04117647058824,55016.02
LPRT.N0000,2,2014,103.21,55016.02
LWL.N0000,2,2014,64.22941176470589,55016.02
MFL.N0000,2,2014,16.666666666666668,55016.02
MGT.N0000,2,2014,10.711764705882352,55016.02
MIRA.N0000,2,2014,46.17999999999999,55016.02
MORI.N0000,2,2014,264.95,55016.02
MORI.X0000,2,2014,183.48333333333335,55016.02
MPRH.N0000,2,2014,19.86,55016.02
NAVF.U0000,2,2014,71.025,55016.02
NDB.N0000,2,2014,182.72352941176473,55016.02
NEST.N0000,2,2014,2087.1882352941175,55016.02
NHL.N0000,2,2014,3.158823529411765,55016.02
NIFL.N0000,2,2014,7.53125,55016.02
NTB.N0000,2,2014,66.0,55016.02
OGL.N0000,2,2014,8.523529411764706,55016.02
ONAL.N0000,2,2014,48.05,55016.02
ORIN.N0000,2,2014,13.486666666666668,55016.02
OSEA.N0000,2,2014,20.16470588235294,55016.02
PALM.N0000,2,2014,75.175,55016.02
PAP.N0000,2,2014,2.3058823529411763,55016.02
PARA.N0000,2,2014,788.75,55016.02
PARQ.N0000,2,2014,21.10625,55016.02
PCH.N0000,2,2014,0.4647058823529412,55016.02
PCHH.N0000,2,2014,1.0294117647058822,55016.02
PCP.N0000,2,2014,1.1529411764705884,55016.02
PDL.N0000,2,2014,64.66666666666667,55016.02
PLC.N0000,2,2014,14.611764705882353,55016.02
RAL.N0000,2,2014,3.5875,55016.02
RCL.N0000,2,2014,83.8625,55016.02
REEF.W0019,2,2014,1.1058823529411765,55016.02
RICH.N0000,2,2014,6.552941176470588,55016.02
RWSL.N0000,2,2014,2.2411764705882353,55016.02
SAMP.N0000,2,2014,169.11764705882354,55016.02
SDB.N0000,2,2014,77.19411764705882,55016.02
SELI.N0000,2,2014,1147.9285714285713,55016.02
SEMB.N0000,2,2014,1.2588235294117647,55016.02
SEYB.N0000,2,2014,62.72941176470589,55016.02
SEYB.X0000,2,2014,34.10588235294117,55016.02
SFL.N0000,2,2014,124.3625,55016.02
SFS.N0000,2,2014,2.264705882352941,55016.02
SHAL.N0000,2,2014,973.375,55016.02
SHL.N0000,2,2014,10.447058823529412,55016.02
SHOT.N0000,2,2014,27.444444444444443,55016.02
SIRA.N0000,2,2014,1.7823529411764707,55016.02
SPEN.N0000,2,2014,100.89999999999999,55016.02
SUN.N0000,2,2014,30.1,55016.02
TAFL.N0000,2,2014,35.205882352941174,55016.02
TAP.N0000,2,2014,2.7142857142857144,55016.02
TFC.N0000,2,2014,11.564705882352941,55016.02
TFC.X0000,2,2014,5.905882352941177,55016.02
TFIL.N0000,2,2014,18.08235294117647,55016.02
TILE.N0000,2,2014,75.88181818181819,55016.02
TJL.N0000,2,2014,15.5,55016.02
TKYO.N0000,2,2014,33.34705882352941,55016.02
TKYO.X0000,2,2014,27.735294117647058,55016.02
TWOD.N0000,2,2014,2.8705882352941177,55016.02
TYRE.N0000,2,2014,52.62352941176471,55016.02
UBC.N0000,2,2014,17.95294117647059,55016.02
UDPL.N0000,2,2014,24.3,55016.02
VFIN.N0000,2,2014,29.976470588235294,55016.02
VLL.N0000,2,2014,3.575,55016.02
VONE.N0000,2,2014,16.735294117647058,55016.02
VPEL.N0000,2,2014,5.670588235294118,55016.02
WATA.N0000,2,2014,9.811764705882354,55016.02
AAIC.N0000,3,2014,83.61999999999999,55120.78
ACL.N0000,3,2014,61.720000000000006,55120.78
AEL.N0000,3,2014,22.18095238095238,55120.78
AGST.N0000,3,2014,4.394736842105263,55120.78
ALHP.N0000,3,2014,7.094117647058823,55120.78
ALUM.N0000,3,2014,14.2,55120.78
AMF.N0000,3,2014,340.96666666666664,55120.78
AMSL.N0000,3,2014,12.757142857142856,55120.78
ARPI.N0000,3,2014,78.85,55120.78
ARPI.R0000,3,2014,24.71666666666667,55120.78
ASHA.N0000,3,2014,258.43333333333334,55120.78
ASIR.N0000,3,2014,19.81,55120.78
ASIY.N0000,3,2014,2.9850000000000003,55120.78
BFL.N0000,3,2014,138.67619047619047,55120.78
BIL.N0000,3,2014,2.2523809523809524,55120.78
BINN.N0000,3,2014,104.0,55120.78
BLI.N0000,3,2014,53.02222222222222,55120.78
BOGA.N0000,3,2014,18.778947368421054,55120.78
BRWN.N0000,3,2014,89.04736842105264,55120.78
CARE.N0000,3,2014,30.827272727272728,55120.78
CARG.N0000,3,2014,136.82666666666668,55120.78
CCS.N0000,3,2014,143.06,55120.78
CDB.X0000,3,2014,38.25,55120.78
CFIN.N0000,3,2014,188.395,55120.78
CFL.N0000,3,2014,19.28421052631579,55120.78
CFLB.N0000,3,2014,25.4,55120.78
CFT.N0000,3,2014,5.631578947368421,55120.78
CFVF.N0000,3,2014,19.10952380952381,55120.78
CHOU.N0000,3,2014,9.516666666666667,55120.78
CIC.N0000,3,2014,45.989999999999995,55120.78
CIC.X0000,3,2014,37.086666666666666,55120.78
CIFL.N0000,3,2014,0.8333333333333334,55120.78
CIND.N0000,3,2014,57.126666666666665,55120.78
CINV.N0000,3,2014,75.6952380952381,55120.78
CITK.N0000,3,2014,5.585714285714285,55120.78
CITW.N0000,3,2014,7.142857142857143,55120.78
CLC.N0000,3,2014,3.9299999999999997,55120.78
CLPL.N0000,3,2014,58.6764705882353,55120.78
CLPL.W0013,3,2014,0.45999999999999996,55120.78
CLPL.W0014,3,2014,1.0736842105263158,55120.78
COCR.N0000,3,2014,15.066666666666666,55120.78
COMB.N0000,3,2014,117.12857142857142,55120.78
COMB.X0000,3,2014,96.2,55120.78
CTC.N0000,3,2014,1100.4095238095238,55120.78
CTCE.N0000,3,2014,277.82631578947365,55120.78
CTHR.N0000,3,2014,137.7866666666667,55120.78
DFCC.N0000,3,2014,142.745,55120.78
DIAL.N0000,3,2014,9.033333333333333,55120.78
DIPD.N0000,3,2014,88.41428571428571,55120.78
DIST.N0000,3,2014,202.71904761904764,55120.78
DPL.N0000,3,2014,11.838095238095239,55120.78
EAST.N0000,3,2014,11.638095238095238,55120.78
ELPL.N0000,3,2014,17.01111111111111,55120.78
EQIT.N0000,3,2014,28.557142857142857,55120.78
ESL.N0000,3,2014,17.44,55120.78
EXPO.N0000,3,2014,8.609523809523811,55120.78
FLCH.N0000,3,2014,1.9952380952380953,55120.78
GHLL.N0000,3,2014,10.70952380952381,55120.78
GLAS.N0000,3,2014,3.576190476190476,55120.78
GOOD.N0000,3,2014,1289.8066666666666,55120.78
GRAN.N0000,3,2014,35.99523809523809,55120.78
GREG.N0000,3,2014,12.899999999999999,55120.78
GREG.W0006,3,2014,0.5428571428571429,55120.78
GSF.N0000,3,2014,122.85999999999999,55120.78
HASU.N0000,3,2014,62.8421052631579,55120.78
HAYC.N0000,3,2014,178.27142857142857,55120.78
HAYL.N0000,3,2014,287.775,55120.78
HHL.N0000,3,2014,37.89523809523809,55120.78
HNB.N0000,3,2014,153.96666666666667,55120.78
HNB.X0000,3,2014,125.69999999999999,55120.78
HUEJ.N0000,3,2014,58.6,55120.78
IDL.N0000,3,2014,91.48461538461538,55120.78
JFIN.N0000,3,2014,300.63846153846157,55120.78
JINS.N0000,3,2014,13.952380952380953,55120.78
JKH.N0000,3,2014,221.58095238095237,55120.78
JKH.W0022,3,2014,63.57142857142857,55120.78
JKH.W0023,3,2014,66.97142857142858,55120.78
KAPI.N0000,3,2014,29.494999999999997,55120.78
KGAL.N0000,3,2014,100.68947368421053,55120.78
KOTA.N0000,3,2014,35.345,55120.78
KZOO.N0000,3,2014,941.0,55120.78
LCEM.N0000,3,2014,6.176190476190476,55120.78
LDEV.N0000,3,2014,4.628571428571429,55120.78
LFIN.N0000,3,2014,100.49,55120.78
LIOC.N0000,3,2014,38.63809523809524,55120.78
LION.N0000,3,2014,391.7285714285714,55120.78
LLUB.N0000,3,2014,269.21999999999997,55120.78
LMF.N0000,3,2014,106.70625,55120.78
LOFC.N0000,3,2014,3.6380952380952385,55120.78
LOLC.N0000,3,2014,75.97,55120.78
LPRT.N0000,3,2014,102.22999999999999,55120.78
LWL.N0000,3,2014,63.05,55120.78
MFL.N0000,3,2014,15.663157894736843,55120.78
MGT.N0000,3,2014,10.2875,55120.78
MIRA.N0000,3,2014,43.333333333333336,55120.78
MORI.N0000,3,2014,267.96363636363634,55120.78
