Label,Year,Month,Close (Rs.),Loan Rate
PINS.N0000,2018,9,20.0,8.5
PLC.N0000,2018,9,14.8,8.5
RAL.N0000,2018,9,1.9,8.5
RCL.N0000,2018,9,85.5,8.5
RICH.N0000,2018,9,10.4,8.5
RIL.N0000,2018,9,7.2,8.5
RWSL.N0000,2018,9,2.0,8.5
SAMP.N0000,2018,9,265.0,8.5
SDB.N0000,2018,9,75.8,8.5
SELI.N0000,2018,9,613.4,8.5
SEMB.N0000,2018,9,0.5,8.5
SEYB.N0000,2018,9,71.0,8.5
SEYB.X0000,2018,9,41.45,8.5
SFL.N0000,2018,9,8.0,8.5
SFL.P0000,2018,9,5.0,8.5
SHAL.N0000,2018,9,1497.6,8.5
SHL.N0000,2018,9,20.5,8.5
SHOT.N0000,2018,9,15.0,8.5
SINH.N0000,2018,9,1.35,8.5
SIRA.N0000,2018,9,2.0,8.5
SPEN.N0000,2018,9,45.1,8.5
SUN.N0000,2018,9,52.0,8.5
TAFL.N0000,2018,9,100.0,8.5
TAP.N0000,2018,9,4.7,8.5
TFC.N0000,2018,9,2.7,8.5
TFC.X0000,2018,9,1.2,8.5
TFIL.N0000,2018,9,59.9,8.5
TILE.N0000,2018,9,85.25,8.5
TJL.N0000,2018,9,29.6,8.5
TKYO.N0000,2018,9,29.7,8.5
TKYO.X0000,2018,9,24.2,8.5
TYRE.N0000,2018,9,36.55,8.5
UBC.N0000,2018,9,11.1,8.5
UDPL.N0000,2018,9,30.5,8.5
VFIN.N0000,2018,9,65.15,8.5
VLL.N0000,2018,9,4.5,8.5
VONE.N0000,2018,9,18.0,8.5
VPEL.N0000,2018,9,6.6,8.5
WATA.N0000,2018,9,22.4,8.5
AAIC.N0000,2018,10,27.2,8.5
ACL.N0000,2018,10,37.7,8.5
AEL.N0000,2018,10,14.05,8.5
AGST.N0000,2018,10,3.6,8.5
AINV.N0000,2018,10,0.1,8.5
ALHP.N0000,2018,10,1.3,8.5
ALUM.N0000,2018,10,13.5,8.5
AMF.N0000,2018,10,400.0,8.5
AMSL.N0000,2018,10,9.6,8.5
ARPI.N0000,2018,10,151.0,8.5
ASCO.R0000,2018,10,0.1,8.5
ASIR.N0000,2018,10,22.5,8.5
ASIY.N0000,2018,10,2.0,8.5
BFL.N0000,2018,10,119.0,8.5
BIL.N0000,2018,10,1.9,8.5
BLI.N0000,2018,10,33.5,8.5
BOGA.N0000,2018,10,12.9,8.5
BRWN.N0000,2018,10,50.9,8.5
CARE.N0000,2018,10,30.0,8.5
CARG.N0000,2018,10,198.1,8.5
CCS.N0000,2018,10,752.1,8.5
CDB.X0000,2018,10,70.0,8.5
CFIN.N0000,2018,10,90.0,8.5
CFLB.N0000,2018,10,14.5,8.5
CFT.N0000,2018,10,3.0,8.5
CFVF.N0000,2018,10,27.1,8.5
CHOU.N0000,2018,10,4.8,8.5
CIC.N0000,2018,10,39.2,8.5
CIC.X0000,2018,10,30.3,8.5
CIND.N0000,2018,10,26.5,8.5
CINV.N0000,2018,10,35.9,8.5
CITW.N0000,2018,10,2.8,8.5
CLC.N0000,2018,10,2.6,8.5
COCR.N0000,2018,10,26.65,8.5
COF.U0000,2018,10,6.8,8.5
COMB.N0000,2018,10,111.8,8.5
COMB.X0000,2018,10,89.95,8.5
CTC.N0000,2018,10,1377.7,8.5
CTCE.N0000,2018,10,939.1,8.5
CTHR.N0000,2018,10,177.0,8.5
DFCC.N0000,2018,10,90.0,8.5
DIAL.N0000,2018,10,11.75,8.5
DIPD.N0000,2018,10,80.0,8.5
DIST.N0000,2018,10,17.0,8.5
DPL.N0000,2018,10,6.7,8.5
EAST.N0000,2018,10,13.850000000000001,8.5
ELPL.N0000,2018,10,20.0,8.5
EXPO.N0000,2018,10,3.95,8.5
FLCH.N0000,2018,10,3.6500000000000004,8.5
GHLL.N0000,2018,10,6.8,8.5
GLAS.N0000,2018,10,4.2,8.5
GOOD.N0000,2018,10,902.6,8.5
GRAN.N0000,2018,10,57.05,8.5
GREG.N0000,2018,10,11.149999999999999,8.5
GSF.N0000,2018,10,17.5,8.5
HASU.N0000,2018,10,107.05,8.5
HAYC.N0000,2018,10,126.0,8.5
HAYL.N0000,2018,10,191.0,8.5
HHL.N0000,2018,10,85.0,8.5
HNB.N0000,2018,10,206.3,8.5
HNB.X0000,2018,10,160.0,8.5
HUEJ.N0000,2018,10,25.5,8.5
IDL.N0000,2018,10,6.9,8.5
JINS.N0000,2018,10,21.1,8.5
JKH.N0000,2018,10,131.95,8.5
KAPI.N0000,2018,10,8.649999999999999,8.5
KGAL.N0000,2018,10,53.95,8.5
KOTA.N0000,2018,10,7.5,8.5
KZOO.N0000,2018,10,3.8,8.5
LDEV.N0000,2018,10,4.3,8.5
LFIN.N0000,2018,10,116.0,8.5
LIOC.N0000,2018,10,27.9,8.5
LION.N0000,2018,10,600.0,8.5
LLMP.N0000,2018,10,1.1,8.5
LLMP.X0000,2018,10,0.7,8.5
LLUB.N0000,2018,10,68.0,8.5
LMF.N0000,2018,10,144.4,8.5
LOFC.N0000,2018,10,3.6,8.5
LOLC.N0000,2018,10,86.9,8.5
LPRT.N0000,2018,10,147.0,8.5
LVEF.N0000,2018,10,7.8,8.5
LWL.N0000,2018,10,75.4,8.5
MELS.N0000,2018,10,50.0,8.5
MFL.N0000,2018,10,12.7,8.5
MGT.N0000,2018,10,8.7,8.5
MORI.N0000,2018,10,720.9,8.5
MORI.X0000,2018,10,531.7,8.5
NAVF.U0000,2018,10,81.0,8.5
NDB.N0000,2018,10,103.30000000000001,8.5
NDB.R0000,2018,10,0.1,8.5
NEST.N0000,2018,10,1625.1,8.5
NHL.N0000,2018,10,4.5,8.5
NIFL.N0000,2018,10,42.0,8.5
NTB.N0000,2018,10,86.5,8.5
ONAL.N0000,2018,10,100.0,8.5
OSEA.N0000,2018,10,16.0,8.5
PALM.N0000,2018,10,24.0,8.5
PAP.N0000,2018,10,2.9,8.5
PARA.N0000,2018,10,63.0,8.5
PARQ.N0000,2018,10,39.4,8.5
PCHH.N0000,2018,10,0.4,8.5
PDL.N0000,2018,10,116.0,8.5
PINS.N0000,2018,10,19.8,8.5
PLC.N0000,2018,10,14.4,8.5
RAL.N0000,2018,10,1.9,8.5
RCL.N0000,2018,10,76.95,8.5
RICH.N0000,2018,10,10.2,8.5
RIL.N0000,2018,10,6.9,8.5
RWSL.N0000,2018,10,1.9,8.5
SAMP.N0000,2018,10,230.0,8.5
SDB.N0000,2018,10,74.05,8.5
SELI.N0000,2018,10,613.4,8.5
SEMB.N0000,2018,10,0.4,8.5
SEYB.N0000,2018,10,68.4,8.5
SEYB.X0000,2018,10,38.3,8.5
SFL.N0000,2018,10,8.2,8.5
SFL.P0000,2018,10,4.9,8.5
SHAL.N0000,2018,10,1497.6,8.5
SHL.N0000,2018,10,19.95,8.5
SHOT.N0000,2018,10,16.0,8.5
SINH.N0000,2018,10,1.3,8.5
SIRA.N0000,2018,10,2.1,8.5
SPEN.N0000,2018,10,44.0,8.5
SUN.N0000,2018,10,52.0,8.5
TAFL.N0000,2018,10,98.85,8.5
TAP.N0000,2018,10,4.6,8.5
TFC.N0000,2018,10,2.2,8.5
TFC.X0000,2018,10,1.1,8.5
TFIL.N0000,2018,10,57.45,8.5
TILE.N0000,2018,10,80.0,8.5
TJL.N0000,2018,10,30.0,8.5
TKYO.N0000,2018,10,24.4,8.5
TKYO.X0000,2018,10,21.8,8.5
TYRE.N0000,2018,10,35.0,8.5
UBC.N0000,2018,10,11.0,8.5
UDPL.N0000,2018,10,31.95,8.5
VFIN.N0000,2018,10,63.0,8.5
VLL.N0000,2018,10,4.5,8.5
VONE.N0000,2018,10,16.85,8.5
VPEL.N0000,2018,10,6.5,8.5
WATA.N0000,2018,10,21.5,8.5
AAIC.N0000,2018,11,33.2,9.0
ACL.N0000,2018,11,38.0,9.0
AEL.N0000,2018,11,16.1,9.0
AGST.N0000,2018,11,3.9,9.0
AINV.N0000,2018,11,0.2,9.0
ALHP.N0000,2018,11,1.2,9.0
ALUM.N0000,2018,11,14.05,9.0
AMF.N0000,2018,11,400.0,9.0
AMSL.N0000,2018,11,9.9,9.0
ARPI.N0000,2018,11,159.55,9.0
ASIR.N0000,2018,11,22.55,9.0
ASIY.N0000,2018,11,2.0,9.0
BFL.N0000,2018,11,125.0,9.0
BIL.N0000,2018,11,2.0,9.0
BLI.N0000,2018,11,31.55,9.0
BOGA.N0000,2018,11,13.6,9.0
BRWN.N0000,2018,11,56.0,9.0
CARE.N0000,2018,11,31.3,9.0
CARG.N0000,2018,11,200.0,9.0
CCS.N0000,2018,11,730.0,9.0
CDB.X0000,2018,11,70.1,9.0
CFIN.N0000,2018,11,90.2,9.0
CFLB.N0000,2018,11,16.5,9.0
CFT.N0000,2018,11,2.9,9.0
CFVF.N0000,2018,11,26.3,9.0
CHOU.N0000,2018,11,4.7,9.0
CIC.N0000,2018,11,40.8,9.0
CIC.X0000,2018,11,30.95,9.0
CIND.N0000,2018,11,29.0,9.0
CINV.N0000,2018,11,38.0,9.0
CITW.N0000,2018,11,3.0,9.0
CLC.N0000,2018,11,2.7,9.0
COCR.N0000,2018,11,30.2,9.0
COF.U0000,2018,11,7.0,9.0
COMB.N0000,2018,11,115.2,9.0
COMB.X0000,2018,11,94.15,9.0
CTC.N0000,2018,11,1400.2,9.0
CTCE.N0000,2018,11,950.0,9.0
CTHR.N0000,2018,11,177.4,9.0
DFCC.N0000,2018,11,91.5,9.0
DIAL.N0000,2018,11,11.6,9.0
DIPD.N0000,2018,11,81.6,9.0
DIST.N0000,2018,11,17.0,9.0
DPL.N0000,2018,11,6.7,9.0
EAST.N0000,2018,11,13.6,9.0
ELPL.N0000,2018,11,20.9,9.0
EXPO.N0000,2018,11,4.0,9.0
FLCH.N0000,2018,11,3.7,9.0
GHLL.N0000,2018,11,7.0,9.0
GLAS.N0000,2018,11,3.9,9.0
GOOD.N0000,2018,11,902.6,9.0
GRAN.N0000,2018,11,59.5,9.0
GREG.N0000,2018,11,11.3,9.0
GSF.N0000,2018,11,20.0,9.0
HASU.N0000,2018,11,108.0,9.0
HAYC.N0000,2018,11,128.2,9.0
HAYL.N0000,2018,11,191.3,9.0
HHL.N0000,2018,11,87.2,9.0
HNB.N0000,2018,11,214.5,9.0
HNB.X0000,2018,11,164.0,9.0
HUEJ.N0000,2018,11,22.4,9.0
IDL.N0000,2018,11,6.7,9.0
JINS.N0000,2018,11,22.3,9.0
JKH.N0000,2018,11,152.9,9.0
KAPI.N0000,2018,11,12.9,9.0
KGAL.N0000,2018,11,55.0,9.0
KOTA.N0000,2018,11,6.9,9.0
KZOO.N0000,2018,11,4.0,9.0
LDEV.N0000,2018,11,4.5,9.0
LFIN.N0000,2018,11,120.0,9.0
LIOC.N0000,2018,11,25.6,9.0
LION.N0000,2018,11,555.0,9.0
LLMP.N0000,2018,11,1.2,9.0
LLMP.X0000,2018,11,0.8,9.0
LLUB.N0000,2018,11,70.9,9.0
LMF.N0000,2018,11,136.1,9.0
LOFC.N0000,2018,11,3.6,9.0
LOLC.N0000,2018,11,89.9,9.0
LPRT.N0000,2018,11,133.0,9.0
LVEF.N0000,2018,11,8.1,9.0
LWL.N0000,2018,11,72.5,9.0
MELS.N0000,2018,11,52.4,9.0
MFL.N0000,2018,11,12.0,9.0
MGT.N0000,2018,11,9.4,9.0
MORI.N0000,2018,11,720.9,9.0
MORI.X0000,2018,11,531.7,9.0
NAVF.U0000,2018,11,82.0,9.0
NDB.N0000,2018,11,104.6,9.0
NEST.N0000,2018,11,1642.2,9.0
NHL.N0000,2018,11,4.5,9.0
NIFL.N0000,2018,11,40.1,9.0
NTB.N0000,2018,11,90.0,9.0
ONAL.N0000,2018,11,100.0,9.0
OSEA.N0000,2018,11,16.7,9.0
PALM.N0000,2018,11,23.8,9.0
PAP.N0000,2018,11,3.0,9.0
PARA.N0000,2018,11,59.0,9.0
PARQ.N0000,2018,11,41.9,9.0
PCHH.N0000,2018,11,0.4,9.0
PDL.N0000,2018,11,115.0,9.0
PINS.N0000,2018,11,19.7,9.0
PLC.N0000,2018,11,16.0,9.0
RAL.N0000,2018,11,2.0,9.0
RCL.N0000,2018,11,75.2,9.0
RICH.N0000,2018,11,10.4,9.0
RIL.N0000,2018,11,6.9,9.0
RWSL.N0000,2018,11,2.0,9.0
SAMP.N0000,2018,11,231.7,9.0
SDB.N0000,2018,11,75.0,9.0
SELI.N0000,2018,11,613.4,9.0
SEMB.N0000,2018,11,0.5,9.0
SEYB.N0000,2018,11,71.0,9.0
SEYB.X0000,2018,11,42.1,9.0
SFL.N0000,2018,11,8.0,9.0
SFL.P0000,2018,11,5.3,9.0
SHAL.N0000,2018,11,1497.6,9.0
SHL.N0000,2018,11,20.0,9.0
SHOT.N0000,2018,11,17.0,9.0
SINH.N0000,2018,11,1.3,9.0
SIRA.N0000,2018,11,2.1,9.0
SPEN.N0000,2018,11,47.0,9.0
SUN.N0000,2018,11,51.0,9.0
TAFL.N0000,2018,11,104.0,9.0
TAP.N0000,2018,11,4.300000000000001,9.0
TFC.N0000,2018,11,2.3499999999999996,9.0
TFC.X0000,2018,11,1.2,9.0
TFIL.N0000,2018,11,60.2,9.0
TILE.N0000,2018,11,79.1,9.0
TJL.N0000,2018,11,32.8,9.0
TKYO.N0000,2018,11,26.5,9.0
TKYO.X0000,2018,11,23.3,9.0
TYRE.N0000,2018,11,37.3,9.0
UBC.N0000,2018,11,11.0,9.0
UDPL.N0000,2018,11,32.4,9.0
VFIN.N0000,2018,11,69.55,9.0
VLL.N0000,2018,11,4.75,9.0
VONE.N0000,2018,11,16.8,9.0
VPEL.N0000,2018,11,6.6,9.0
WATA.N0000,2018,11,21.0,9.0
AAIC.N0000,2018,12,37.9,9.0
ACL.N0000,2018,12,37.0,9.0
AEL.N0000,2018,12,14.85,9.0
AGST.N0000,2018,12,3.8,9.0
AINV.N0000,2018,12,0.1,9.0
ALHP.N0000,2018,12,1.2,9.0
ALUM.N0000,2018,12,13.8,9.0
AMF.N0000,2018,12,400.0,9.0
AMSL.N0000,2018,12,9.5,9.0
ARPI.N0000,2018,12,155.0,9.0
ASIR.N0000,2018,12,22.85,9.0
ASIY.N0000,2018,12,2.0,9.0
BFL.N0000,2018,12,124.1,9.0
BIL.N0000,2018,12,1.9,9.0
BLI.N0000,2018,12,31.0,9.0
BOGA.N0000,2018,12,13.3,9.0
BRWN.N0000,2018,12,61.0,9.0
CARE.N0000,2018,12,30.2,9.0
CARG.N0000,2018,12,200.0,9.0
CCS.N0000,2018,12,720.0,9.0
CDB.X0000,2018,12,71.0,9.0
CFIN.N0000,2018,12,90.0,9.0
CFLB.N0000,2018,12,15.4,9.0
CFT.N0000,2018,12,3.0,9.0
CFVF.N0000,2018,12,29.65,9.0
CHOU.N0000,2018,12,4.7,9.0
CIC.N0000,2018,12,40.1,9.0
CIC.X0000,2018,12,30.6,9.0
CIND.N0000,2018,12,28.6,9.0
CINV.N0000,2018,12,37.2,9.0
CITW.N0000,2018,12,2.7,9.0
CLC.N0000,2018,12,2.6,9.0
COCR.N0000,2018,12,29.05,9.0
COF.U0000,2018,12,6.85,9.0
COMB.N0000,2018,12,116.0,9.0
COMB.X0000,2018,12,96.0,9.0
CTC.N0000,2018,12,1424.6,9.0
CTCE.N0000,2018,12,1667.6,9.0
CTHR.N0000,2018,12,167.0,9.0
DFCC.N0000,2018,12,93.3,9.0
DIAL.N0000,2018,12,10.350000000000001,9.0
DIPD.N0000,2018,12,85.0,9.0
DIST.N0000,2018,12,16.4,9.0
DPL.N0000,2018,12,6.3,9.0
EAST.N0000,2018,12,13.3,9.0
ELPL.N0000,2018,12,19.0,9.0
EXPO.N0000,2018,12,4.1,9.0
FLCH.N0000,2018,12,3.5,9.0
GHLL.N0000,2018,12,6.75,9.0
GLAS.N0000,2018,12,3.8,9.0
GOOD.N0000,2018,12,902.6,9.0
GRAN.N0000,2018,12,58.5,9.0
GREG.N0000,2018,12,11.1,9.0
GSF.N0000,2018,12,18.2,9.0
HASU.N0000,2018,12,125.3,9.0
HAYC.N0000,2018,12,132.5,9.0
HAYL.N0000,2018,12,185.2,9.0
HHL.N0000,2018,12,88.0,9.0
HNB.N0000,2018,12,214.1,9.0
HNB.X0000,2018,12,168.35000000000002,9.0
IDL.N0000,2018,12,6.4,9.0
JINS.N0000,2018,12,29.0,9.0
JKH.N0000,2018,12,160.0,9.0
KAPI.N0000,2018,12,11.4,9.0
KGAL.N0000,2018,12,55.0,9.0
KOTA.N0000,2018,12,7.05,9.0
KZOO.N0000,2018,12,4.1,9.0
LDEV.N0000,2018,12,4.1,9.0
LFIN.N0000,2018,12,121.8,9.0
LIOC.N0000,2018,12,24.65,9.0
LION.N0000,2018,12,555.0,9.0
LLMP.N0000,2018,12,1.05,9.0
LLMP.X0000,2018,12,0.75,9.0
LLUB.N0000,2018,12,73.05,9.0
LMF.N0000,2018,12,140.0,9.0
LOFC.N0000,2018,12,3.6,9.0
LOLC.N0000,2018,12,88.8,9.0
LPRT.N0000,2018,12,139.35,9.0
LVEF.N0000,2018,12,8.0,9.0
LWL.N0000,2018,12,72.0,9.0
MELS.N0000,2018,12,50.5,9.0
MFL.N0000,2018,12,13.9,9.0
MGT.N0000,2018,12,9.3,9.0
MORI.N0000,2018,12,720.9,9.0
MORI.X0000,2018,12,532.9,9.0
NDB.N0000,2018,12,106.65,9.0
NEST.N0000,2018,12,1700.0,9.0
NHL.N0000,2018,12,4.4,9.0
NIFL.N0000,2018,12,40.0,9.0
NTB.N0000,2018,12,90.0,9.0
ONAL.N0000,2018,12,100.05,9.0
OSEA.N0000,2018,12,16.5,9.0
PALM.N0000,2018,12,21.4,9.0
PAP.N0000,2018,12,3.0,9.0
PARA.N0000,2018,12,59.0,9.0
PARQ.N0000,2018,12,40.9,9.0
PCHH.N0000,2018,12,0.3,9.0
PDL.N0000,2018,12,115.0,9.0
PINS.N0000,2018,12,19.5,9.0
PLC.N0000,2018,12,16.2,9.0
RAL.N0000,2018,12,2.0,9.0
RCL.N0000,2018,12,75.0,9.0
RICH.N0000,2018,12,10.3,9.0
RIL.N0000,2018,12,6.9,9.0
RWSL.N0000,2018,12,2.0,9.0
SAMP.N0000,2018,12,238.10000000000002,9.0
SDB.N0000,2018,12,74.1,9.0
SELI.N0000,2018,12,830.3,9.0
SEMB.N0000,2018,12,0.5,9.0
SEYB.N0000,2018,12,79.0,9.0
SEYB.X0000,2018,12,45.400000000000006,9.0
SFL.N0000,2018,12,8.1,9.0
SFL.P0000,2018,12,5.2,9.0
SHAL.N0000,2018,12,1497.6,9.0
SHL.N0000,2018,12,20.3,9.0
SHOT.N0000,2018,12,17.0,9.0
SINH.N0000,2018,12,1.3,9.0
SIRA.N0000,2018,12,2.1,9.0
SPEN.N0000,2018,12,47.0,9.0
SUN.N0000,2018,12,53.8,9.0
TAFL.N0000,2018,12,102.25,9.0
TAP.N0000,2018,12,4.2,9.0
TFC.N0000,2018,12,2.2,9.0
TFC.X0000,2018,12,1.2,9.0
TFIL.N0000,2018,12,58.0,9.0
TILE.N0000,2018,12,75.0,9.0
TJL.N0000,2018,12,32.5,9.0
TKYO.N0000,2018,12,25.55,9.0
TKYO.X0000,2018,12,23.0,9.0
TYRE.N0000,2018,12,35.75,9.0
UBC.N0000,2018,12,11.1,9.0
UDPL.N0000,2018,12,28.1,9.0
VFIN.N0000,2018,12,70.0,9.0
VLL.N0000,2018,12,4.75,9.0
VONE.N0000,2018,12,16.9,9.0
VPEL.N0000,2018,12,6.45,9.0
WATA.N0000,2018,12,19.8,9.0
AAIC.N0000,2019,1,46.7,9.0
ACL.N0000,2019,1,36.7,9.0
AEL.N0000,2019,1,13.8,9.0
AGST.N0000,2019,1,4.4,9.0
ALHP.N0000,2019,1,1.1,9.0
ALUM.N0000,2019,1,13.5,9.0
AMF.N0000,2019,1,470.5,9.0
AMSL.N0000,2019,1,9.4,9.0
ARPI.N0000,2019,1,177.15,9.0
ASIR.N0000,2019,1,22.0,9.0
ASIY.N0000,2019,1,2.1,9.0
BFL.N0000,2019,1,128.5,9.0
BIL.N0000,2019,1,1.8,9.0
BLI.N0000,2019,1,29.1,9.0
BOGA.N0000,2019,1,12.7,9.0
BRWN.N0000,2019,1,54.5,9.0
CARE.N0000,2019,1,30.0,9.0
CARG.N0000,2019,1,200.0,9.0
CCS.N0000,2019,1,688.9,9.0
CDB.X0000,2019,1,73.5,9.0
CFIN.N0000,2019,1,88.35,9.0
CFLB.N0000,2019,1,15.0,9.0
CFVF.N0000,2019,1,27.95,9.0
CHOU.N0000,2019,1,4.65,9.0
CIC.N0000,2019,1,41.0,9.0
CIC.X0000,2019,1,30.0,9.0
CIND.N0000,2019,1,27.95,9.0
CINV.N0000,2019,1,38.6,9.0
CITW.N0000,2019,1,2.6,9.0
CLC.N0000,2019,1,2.7,9.0
COCR.N0000,2019,1,26.5,9.0
COF.U0000,2019,1,7.5,9.0
COMB.N0000,2019,1,114.0,9.0
COMB.X0000,2019,1,95.0,9.0
CTC.N0000,2019,1,1430.0,9.0
CTCE.N0000,2019,1,1732.5,9.0
CTHR.N0000,2019,1,174.0,9.0
DFCC.N0000,2019,1,90.3,9.0
DIAL.N0000,2019,1,10.0,9.0
DIPD.N0000,2019,1,90.0,9.0
DIST.N0000,2019,1,16.2,9.0
DPL.N0000,2019,1,6.1,9.0
EAST.N0000,2019,1,13.7,9.0
ELPL.N0000,2019,1,19.700000000000003,9.0
EXPO.N0000,2019,1,4.0,9.0
FLCH.N0000,2019,1,3.4,9.0
GHLL.N0000,2019,1,7.3,9.0
GLAS.N0000,2019,1,3.7,9.0
GOOD.N0000,2019,1,902.6,9.0
GRAN.N0000,2019,1,59.0,9.0
GREG.N0000,2019,1,11.0,9.0
GSF.N0000,2019,1,18.4,9.0
HASU.N0000,2019,1,136.5,9.0
HAYC.N0000,2019,1,130.0,9.0
HAYL.N0000,2019,1,185.25,9.0
HHL.N0000,2019,1,86.0,9.0
HNB.N0000,2019,1,205.0,9.0
HNB.X0000,2019,1,162.35,9.0
IDL.N0000,2019,1,7.8500000000000005,9.0
JINS.N0000,2019,1,29.8,9.0
JKH.N0000,2019,1,154.5,9.0
KAPI.N0000,2019,1,14.9,9.0
KGAL.N0000,2019,1,55.0,9.0
KOTA.N0000,2019,1,6.8,9.0
KZOO.N0000,2019,1,3.9,9.0
LDEV.N0000,2019,1,4.0,9.0
LFIN.N0000,2019,1,122.05,9.0
LIOC.N0000,2019,1,22.7,9.0
LION.N0000,2019,1,580.0,9.0
LLUB.N0000,2019,1,73.1,9.0
LMF.N0000,2019,1,136.0,9.0
LOFC.N0000,2019,1,3.6,9.0
LOLC.N0000,2019,1,88.7,9.0
LPRT.N0000,2019,1,140.0,9.0
LVEF.N0000,2019,1,8.0,9.0
LWL.N0000,2019,1,71.1,9.0
MELS.N0000,2019,1,47.0,9.0
MFL.N0000,2019,1,16.5,9.0
MGT.N0000,2019,1,9.4,9.0
MORI.N0000,2019,1,720.9,9.0
MORI.X0000,2019,1,532.9,9.0
NAVF.U0000,2019,1,80.1,9.0
NDB.N0000,2019,1,104.8,9.0
NEST.N0000,2019,1,1700.1,9.0
NHL.N0000,2019,1,4.4,9.0
NIFL.N0000,2019,1,39.4,9.0
NTB.N0000,2019,1,88.0,9.0
ONAL.N0000,2019,1,100.0,9.0
OSEA.N0000,2019,1,16.3,9.0
PALM.N0000,2019,1,22.0,9.0
PAP.N0000,2019,1,3.0,9.0
PARA.N0000,2019,1,50.0,9.0
PARQ.N0000,2019,1,38.5,9.0
PDL.N0000,2019,1,115.0,9.0
PINS.N0000,2019,1,19.3,9.0
PLC.N0000,2019,1,15.1,9.0
RAL.N0000,2019,1,2.1,9.0
RCL.N0000,2019,1,73.4,9.0
RICH.N0000,2019,1,10.3,9.0
RIL.N0000,2019,1,6.6,9.0
RWSL.N0000,2019,1,2.1,9.0
SAMP.N0000,2019,1,225.8,9.0
SDB.N0000,2019,1,72.5,9.0
SELI.N0000,2019,1,711.4,9.0
SEMB.N0000,2019,1,0.5,9.0
SEYB.N0000,2019,1,74.45,9.0
SEYB.X0000,2019,1,44.0,9.0
SFL.N0000,2019,1,8.5,9.0
SFL.P0000,2019,1,5.0,9.0
SHAL.N0000,2019,1,1497.6,9.0
SHL.N0000,2019,1,19.6,9.0
SHOT.N0000,2019,1,15.2,9.0
SINH.N0000,2019,1,1.4,9.0
SIRA.N0000,2019,1,2.1,9.0
SPEN.N0000,2019,1,45.5,9.0
SUN.N0000,2019,1,50.0,9.0
TAFL.N0000,2019,1,103.75,9.0
TAP.N0000,2019,1,4.05,9.0
TFC.N0000,2019,1,2.0,9.0
TFC.X0000,2019,1,0.9,9.0
TFIL.N0000,2019,1,52.0,9.0
TILE.N0000,2019,1,75.0,9.0
TJL.N0000,2019,1,34.0,9.0
TKYO.N0000,2019,1,24.0,9.0
TKYO.X0000,2019,1,21.5,9.0
TYRE.N0000,2019,1,36.0,9.0
UBC.N0000,2019,1,10.9,9.0
UDPL.N0000,2019,1,30.0,9.0
VFIN.N0000,2019,1,70.0,9.0
VLL.N0000,2019,1,4.6,9.0
VONE.N0000,2019,1,16.5,9.0
VPEL.N0000,2019,1,6.4,9.0
WATA.N0000,2019,1,19.7,9.0
AAF.R0000,2019,2,0.1,9.0
AAIC.N0000,2019,2,39.0,9.0
ACL.N0000,2019,2,36.45,9.0
AEL.N0000,2019,2,13.8,9.0
AGST.N0000,2019,2,4.55,9.0
ALHP.N0000,2019,2,1.0,9.0
ALUM.N0000,2019,2,12.8,9.0
AMF.N0000,2019,2,441.0,9.0
AMSL.N0000,2019,2,9.7,9.0
ARPI.N0000,2019,2,170.05,9.0
ASIR.N0000,2019,2,22.2,9.0
ASIY.N0000,2019,2,2.1,9.0
BFL.N0000,2019,2,120.69999999999999,9.0
BIL.N0000,2019,2,1.8,9.0
BLI.N0000,2019,2,27.4,9.0
BOGA.N0000,2019,2,12.75,9.0
BRWN.N0000,2019,2,54.0,9.0
CARE.N0000,2019,2,31.6,9.0
CARG.N0000,2019,2,200.0,9.0
CCS.N0000,2019,2,609.7,9.0
CDB.X0000,2019,2,73.0,9.0
CFIN.N0000,2019,2,91.9,9.0
CFLB.N0000,2019,2,15.5,9.0
CFVF.N0000,2019,2,26.9,9.0
CHOU.N0000,2019,2,4.6,9.0
CIC.N0000,2019,2,40.8,9.0
CIC.X0000,2019,2,30.0,9.0
CIND.N0000,2019,2,29.0,9.0
CINV.N0000,2019,2,36.9,9.0
CITW.N0000,2019,2,2.4,9.0
CLC.N0000,2019,2,2.5,9.0
COCR.N0000,2019,2,26.95,9.0
COF.U0000,2019,2,7.5,9.0
COMB.N0000,2019,2,110.4,9.0
COMB.X0000,2019,2,93.5,9.0
CTC.N0000,2019,2,1419.1,9.0
CTCE.N0000,2019,2,1800.5,9.0
CTHR.N0000,2019,2,173.8,9.0
DFCC.N0000,2019,2,79.05,9.0
DIAL.N0000,2019,2,9.9,9.0
DIPD.N0000,2019,2,89.4,9.0
DIST.N0000,2019,2,15.8,9.0
DPL.N0000,2019,2,5.95,9.0
EAST.N0000,2019,2,14.3,9.0
ELPL.N0000,2019,2,19.8,9.0
EXPO.N0000,2019,2,4.2,9.0
FLCH.N0000,2019,2,3.5,9.0
GHLL.N0000,2019,2,7.7,9.0
GLAS.N0000,2019,2,3.6,9.0
GOOD.N0000,2019,2,902.6,9.0
GRAN.N0000,2019,2,54.35,9.0
GREG.N0000,2019,2,9.8,9.0
GSF.N0000,2019,2,19.0,9.0
HASU.N0000,2019,2,132.4,9.0
HAYC.N0000,2019,2,130.0,9.0
HAYL.N0000,2019,2,185.0,9.0
HHL.N0000,2019,2,85.0,9.0
HNB.N0000,2019,2,203.05,9.0
HNB.X0000,2019,2,161.0,9.0
